,SEASON,AGE,TEAM,LEAGUE,POS,G,GS,MP,FG,FGA,FG%,3P,3PA,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,URL,3P%,Trp Dbl
3047,1995-96,28.0,SEA,NBA,C,18.0,18.0,253.0,23.0,62.0,0.371,0.0,0.0,23.0,62.0,0.371,0.371,9.0,11.0,0.818,28.0,42.0,70.0,7.0,6.0,15.0,14.0,45.0,55.0,/players/j/johnser02.html,,
3048,1998-99,31.0,MIL,NBA,C,3.0,2.0,92.0,6.0,13.0,0.462,0.0,0.0,6.0,13.0,0.462,0.462,1.0,2.0,0.5,8.0,10.0,18.0,1.0,2.0,5.0,0.0,9.0,13.0,/players/j/johnser02.html,,
3049,1999-00,32.0,MIL,NBA,C,5.0,5.0,155.0,10.0,20.0,0.5,0.0,0.0,10.0,20.0,0.5,0.5,11.0,18.0,0.611,14.0,35.0,49.0,2.0,6.0,6.0,3.0,19.0,31.0,/players/j/johnser02.html,,
3050,2000-01,33.0,MIL,NBA,C,18.0,10.0,577.0,39.0,68.0,0.574,0.0,0.0,39.0,68.0,0.574,0.574,20.0,32.0,0.625,59.0,135.0,194.0,10.0,9.0,37.0,12.0,52.0,98.0,/players/j/johnser02.html,,
3051,2002-03,35.0,MIL,NBA,C,6.0,3.0,76.0,3.0,8.0,0.375,0.0,0.0,3.0,8.0,0.375,0.375,0.0,0.0,,6.0,18.0,24.0,3.0,3.0,5.0,3.0,20.0,6.0,/players/j/johnser02.html,,
3052,2003-04,36.0,MIN,NBA,C,18.0,16.0,356.0,19.0,38.0,0.5,0.0,0.0,19.0,38.0,0.5,0.5,10.0,16.0,0.625,27.0,57.0,84.0,13.0,11.0,10.0,6.0,56.0,48.0,/players/j/johnser02.html,,
3053,2005-06,38.0,MIL,NBA,C,3.0,0.0,11.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,2.0,1.0,0.0,4.0,4.0,0.0,1.0,0.0,1.0,1.0,2.0,/players/j/johnser02.html,,
3054,2011-12,27.0,ATL,NBA,PF,5.0,0.0,54.0,5.0,16.0,0.313,0.0,1.0,5.0,15.0,0.333,0.313,3.0,5.0,0.6,7.0,10.0,17.0,0.0,3.0,0.0,3.0,7.0,13.0,/players/j/johnsiv01.html,0.0,
3055,2012-13,28.0,ATL,NBA,PF,6.0,0.0,108.0,12.0,26.0,0.462,0.0,0.0,12.0,26.0,0.462,0.462,12.0,18.0,0.667,9.0,11.0,20.0,3.0,4.0,3.0,6.0,23.0,36.0,/players/j/johnsiv01.html,,
3056,2021-22,20.0,ATL,NBA,PF,2.0,0.0,9.0,0.0,3.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,/players/j/johnsja05.html,0.0,
3057,2009-10,22.0,CHI,NBA,PF,4.0,0.0,20.0,0.0,2.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,,1.0,0.0,1.0,1.0,0.0,0.0,2.0,11.0,0.0,/players/j/johnsja01.html,0.0,
3058,2013-14,26.0,MEM,NBA,SF,3.0,0.0,28.0,5.0,15.0,0.333,2.0,5.0,3.0,10.0,0.3,0.4,7.0,10.0,0.7,4.0,2.0,6.0,0.0,1.0,0.0,0.0,3.0,19.0,/players/j/johnsja01.html,0.4,
3059,2014-15,27.0,TOR,NBA,PF,2.0,0.0,12.0,2.0,6.0,0.333,0.0,0.0,2.0,6.0,0.333,0.333,0.0,6.0,0.0,0.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,4.0,/players/j/johnsja01.html,,
3060,2015-16,28.0,TOR,NBA,PF,10.0,0.0,98.0,12.0,25.0,0.48,4.0,9.0,8.0,16.0,0.5,0.56,2.0,3.0,0.667,3.0,12.0,15.0,6.0,3.0,0.0,7.0,13.0,30.0,/players/j/johnsja01.html,0.444,
3061,2017-18,30.0,MIA,NBA,PF,5.0,5.0,161.0,23.0,42.0,0.548,7.0,13.0,16.0,29.0,0.552,0.631,9.0,14.0,0.643,3.0,27.0,30.0,24.0,6.0,6.0,10.0,17.0,62.0,/players/j/johnsja01.html,0.538,
3062,2002-03,21.0,PHO,NBA,SG,6.0,0.0,164.0,14.0,51.0,0.275,2.0,13.0,12.0,38.0,0.316,0.294,2.0,5.0,0.4,6.0,20.0,26.0,8.0,4.0,2.0,12.0,15.0,32.0,/players/j/johnsjo02.html,0.154,
3063,2004-05,23.0,PHO,NBA,SF,9.0,9.0,355.0,63.0,125.0,0.504,20.0,36.0,43.0,89.0,0.483,0.584,23.0,33.0,0.697,7.0,32.0,39.0,30.0,10.0,4.0,10.0,18.0,169.0,/players/j/johnsjo02.html,0.556,
3064,2007-08,26.0,ATL,NBA,SG,7.0,7.0,275.0,47.0,115.0,0.409,16.0,36.0,31.0,79.0,0.392,0.478,30.0,33.0,0.909,9.0,18.0,27.0,28.0,2.0,0.0,16.0,16.0,140.0,/players/j/johnsjo02.html,0.444,
3065,2008-09,27.0,ATL,NBA,SG,11.0,11.0,429.0,70.0,168.0,0.417,12.0,35.0,58.0,133.0,0.436,0.452,28.0,45.0,0.622,17.0,32.0,49.0,39.0,14.0,0.0,32.0,24.0,180.0,/players/j/johnsjo02.html,0.343,
3066,2009-10,28.0,ATL,NBA,SG,11.0,11.0,440.0,77.0,199.0,0.387,9.0,41.0,68.0,158.0,0.43,0.41,34.0,42.0,0.81,20.0,36.0,56.0,55.0,10.0,3.0,25.0,22.0,197.0,/players/j/johnsjo02.html,0.22,
3067,2010-11,29.0,ATL,NBA,SG,12.0,12.0,497.0,87.0,198.0,0.439,18.0,42.0,69.0,156.0,0.442,0.485,34.0,42.0,0.81,18.0,37.0,55.0,40.0,13.0,1.0,31.0,19.0,226.0,/players/j/johnsjo02.html,0.429,
3068,2011-12,30.0,ATL,NBA,SG,6.0,6.0,243.0,38.0,102.0,0.373,9.0,36.0,29.0,66.0,0.439,0.417,18.0,24.0,0.75,6.0,15.0,21.0,21.0,8.0,1.0,16.0,11.0,103.0,/players/j/johnsjo02.html,0.25,
3069,2012-13,31.0,BRK,NBA,SG,7.0,7.0,271.0,43.0,103.0,0.417,10.0,39.0,33.0,64.0,0.516,0.466,8.0,9.0,0.889,4.0,18.0,22.0,19.0,8.0,0.0,12.0,13.0,104.0,/players/j/johnsjo02.html,0.256,
3070,2013-14,32.0,BRK,NBA,SG,12.0,12.0,469.0,98.0,184.0,0.533,22.0,53.0,76.0,131.0,0.58,0.592,36.0,43.0,0.837,9.0,37.0,46.0,35.0,6.0,3.0,19.0,20.0,254.0,/players/j/johnsjo02.html,0.415,
3071,2014-15,33.0,BRK,NBA,SG,6.0,6.0,249.0,34.0,94.0,0.362,12.0,41.0,22.0,53.0,0.415,0.426,19.0,24.0,0.792,5.0,41.0,46.0,29.0,7.0,0.0,5.0,16.0,99.0,/players/j/johnsjo02.html,0.293,
3072,2015-16,34.0,MIA,NBA,SF,14.0,14.0,492.0,68.0,158.0,0.43,13.0,46.0,55.0,112.0,0.491,0.472,21.0,24.0,0.875,7.0,59.0,66.0,35.0,8.0,3.0,18.0,27.0,170.0,/players/j/johnsjo02.html,0.283,
3073,2016-17,35.0,UTA,NBA,SF,11.0,2.0,326.0,58.0,133.0,0.436,15.0,45.0,43.0,88.0,0.489,0.492,11.0,15.0,0.733,8.0,35.0,43.0,27.0,6.0,1.0,13.0,21.0,142.0,/players/j/johnsjo02.html,0.333,
3074,2017-18,36.0,HOU,NBA,SF,8.0,0.0,54.0,6.0,17.0,0.353,0.0,3.0,6.0,14.0,0.429,0.353,0.0,0.0,,0.0,10.0,10.0,3.0,0.0,1.0,3.0,4.0,12.0,/players/j/johnsjo02.html,0.0,
3075,1985-86,23.0,POR,NBA,PF,2.0,0.0,11.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,0.0,0.0,,0.0,2.0,2.0,0.0,2.0,0.0,1.0,1.0,0.0,/players/j/johnske01.html,,
3076,1985-86,23.0,POR,NBA,PF,2.0,0.0,11.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,0.0,0.0,,0.0,2.0,2.0,0.0,2.0,0.0,1.0,1.0,0.0,/players/j/johnske01.html,,
3077,1985-86,23.0,POR,NBA,PF,2.0,0.0,11.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,0.0,0.0,,0.0,2.0,2.0,0.0,2.0,0.0,1.0,1.0,0.0,/players/j/johnske01.html,,
3078,1988-89,22.0,PHO,NBA,PG,12.0,12.0,494.0,90.0,182.0,0.495,3.0,10.0,87.0,172.0,0.506,0.503,102.0,110.0,0.927,12.0,39.0,51.0,147.0,19.0,5.0,55.0,28.0,285.0,/players/j/johnske02.html,0.3,
3079,1989-90,23.0,PHO,NBA,PG,16.0,16.0,582.0,123.0,257.0,0.479,2.0,11.0,121.0,246.0,0.492,0.482,92.0,112.0,0.821,9.0,44.0,53.0,170.0,25.0,0.0,62.0,28.0,340.0,/players/j/johnske02.html,0.182,
3080,1990-91,24.0,PHO,NBA,PG,4.0,4.0,146.0,16.0,53.0,0.302,1.0,7.0,15.0,46.0,0.326,0.311,18.0,30.0,0.6,2.0,11.0,13.0,39.0,2.0,1.0,12.0,9.0,51.0,/players/j/johnske02.html,0.143,
3081,1991-92,25.0,PHO,NBA,PG,8.0,8.0,335.0,62.0,128.0,0.484,3.0,6.0,59.0,122.0,0.484,0.496,62.0,72.0,0.861,8.0,25.0,33.0,93.0,12.0,2.0,25.0,24.0,189.0,/players/j/johnske02.html,0.5,
3082,1992-93,26.0,PHO,NBA,PG,23.0,23.0,914.0,143.0,298.0,0.48,0.0,3.0,143.0,295.0,0.485,0.48,124.0,156.0,0.795,10.0,52.0,62.0,182.0,35.0,13.0,84.0,57.0,410.0,/players/j/johnske02.html,0.0,
3083,1993-94,27.0,PHO,NBA,PG,10.0,10.0,427.0,97.0,212.0,0.458,3.0,10.0,94.0,202.0,0.465,0.465,69.0,81.0,0.852,10.0,25.0,35.0,96.0,10.0,1.0,34.0,23.0,266.0,/players/j/johnske02.html,0.3,
3084,1994-95,28.0,PHO,NBA,PG,10.0,10.0,371.0,86.0,150.0,0.573,5.0,10.0,81.0,140.0,0.579,0.59,71.0,84.0,0.845,7.0,34.0,41.0,93.0,9.0,4.0,34.0,25.0,248.0,/players/j/johnske02.html,0.5,
3085,1995-96,29.0,PHO,NBA,PG,4.0,4.0,151.0,27.0,57.0,0.474,1.0,4.0,26.0,53.0,0.491,0.482,14.0,17.0,0.824,2.0,15.0,17.0,43.0,2.0,2.0,11.0,8.0,69.0,/players/j/johnske02.html,0.25,
3086,1996-97,30.0,PHO,NBA,PG,5.0,5.0,208.0,26.0,88.0,0.295,3.0,22.0,23.0,66.0,0.348,0.313,29.0,33.0,0.879,8.0,14.0,22.0,30.0,13.0,0.0,18.0,15.0,84.0,/players/j/johnske02.html,0.136,
3087,1997-98,31.0,PHO,NBA,PG,4.0,1.0,122.0,23.0,42.0,0.548,1.0,4.0,22.0,38.0,0.579,0.56,8.0,12.0,0.667,2.0,7.0,9.0,19.0,2.0,1.0,6.0,6.0,55.0,/players/j/johnske02.html,0.25,
3088,1999-00,33.0,PHO,NBA,PG,9.0,0.0,129.0,12.0,37.0,0.324,0.0,3.0,12.0,34.0,0.353,0.324,5.0,6.0,0.833,0.0,13.0,13.0,23.0,3.0,1.0,13.0,10.0,29.0,/players/j/johnske02.html,0.0,
3089,1992-93,23.0,CHH,NBA,PF,9.0,9.0,348.0,68.0,122.0,0.557,1.0,4.0,67.0,118.0,0.568,0.561,41.0,52.0,0.788,19.0,43.0,62.0,30.0,5.0,2.0,19.0,27.0,178.0,/players/j/johnsla02.html,0.25,
3090,1994-95,25.0,CHH,NBA,PF,4.0,4.0,172.0,31.0,65.0,0.477,1.0,9.0,30.0,56.0,0.536,0.485,20.0,25.0,0.8,10.0,13.0,23.0,11.0,4.0,2.0,6.0,7.0,83.0,/players/j/johnsla02.html,0.111,
3091,1996-97,27.0,NYK,NBA,SF,9.0,9.0,295.0,43.0,77.0,0.558,6.0,17.0,37.0,60.0,0.617,0.597,32.0,38.0,0.842,11.0,25.0,36.0,23.0,7.0,1.0,15.0,27.0,124.0,/players/j/johnsla02.html,0.353,
3092,1997-98,28.0,NYK,NBA,SF,8.0,8.0,310.0,52.0,107.0,0.486,2.0,10.0,50.0,97.0,0.515,0.495,37.0,50.0,0.74,25.0,28.0,53.0,13.0,10.0,3.0,25.0,30.0,143.0,/players/j/johnsla02.html,0.2,
3093,1998-99,29.0,NYK,NBA,PF,20.0,20.0,683.0,87.0,204.0,0.426,24.0,82.0,63.0,122.0,0.516,0.485,31.0,46.0,0.674,22.0,75.0,97.0,31.0,21.0,1.0,33.0,64.0,229.0,/players/j/johnsla02.html,0.293,
3094,1999-00,30.0,NYK,NBA,PF,16.0,16.0,589.0,70.0,152.0,0.461,13.0,33.0,57.0,119.0,0.479,0.503,27.0,34.0,0.794,15.0,65.0,80.0,26.0,8.0,2.0,23.0,47.0,180.0,/players/j/johnsla02.html,0.394,
3095,1992-93,23.0,CHH,NBA,PF,9.0,9.0,348.0,68.0,122.0,0.557,1.0,4.0,67.0,118.0,0.568,0.561,41.0,52.0,0.788,19.0,43.0,62.0,30.0,5.0,2.0,19.0,27.0,178.0,/players/j/johnsla02.html,0.25,
3096,1994-95,25.0,CHH,NBA,PF,4.0,4.0,172.0,31.0,65.0,0.477,1.0,9.0,30.0,56.0,0.536,0.485,20.0,25.0,0.8,10.0,13.0,23.0,11.0,4.0,2.0,6.0,7.0,83.0,/players/j/johnsla02.html,0.111,
3097,1996-97,27.0,NYK,NBA,SF,9.0,9.0,295.0,43.0,77.0,0.558,6.0,17.0,37.0,60.0,0.617,0.597,32.0,38.0,0.842,11.0,25.0,36.0,23.0,7.0,1.0,15.0,27.0,124.0,/players/j/johnsla02.html,0.353,
3098,1997-98,28.0,NYK,NBA,SF,8.0,8.0,310.0,52.0,107.0,0.486,2.0,10.0,50.0,97.0,0.515,0.495,37.0,50.0,0.74,25.0,28.0,53.0,13.0,10.0,3.0,25.0,30.0,143.0,/players/j/johnsla02.html,0.2,
3099,1998-99,29.0,NYK,NBA,PF,20.0,20.0,683.0,87.0,204.0,0.426,24.0,82.0,63.0,122.0,0.516,0.485,31.0,46.0,0.674,22.0,75.0,97.0,31.0,21.0,1.0,33.0,64.0,229.0,/players/j/johnsla02.html,0.293,
3100,1999-00,30.0,NYK,NBA,PF,16.0,16.0,589.0,70.0,152.0,0.461,13.0,33.0,57.0,119.0,0.479,0.503,27.0,34.0,0.794,15.0,65.0,80.0,26.0,8.0,2.0,23.0,47.0,180.0,/players/j/johnsla02.html,0.394,
3101,2008-09,28.0,CHI,NBA,PF,3.0,0.0,10.0,1.0,2.0,0.5,0.0,0.0,1.0,2.0,0.5,0.5,2.0,2.0,1.0,2.0,2.0,4.0,1.0,0.0,0.0,0.0,1.0,4.0,/players/j/johnsli01.html,,
3102,2014-15,22.0,HOU,NBA,SG,9.0,0.0,49.0,4.0,17.0,0.235,1.0,7.0,3.0,10.0,0.3,0.265,3.0,3.0,1.0,1.0,3.0,4.0,4.0,0.0,1.0,4.0,7.0,12.0,/players/j/johnsni01.html,0.143,
3103,2012-13,23.0,IND,NBA,SG,12.0,0.0,28.0,2.0,11.0,0.182,1.0,3.0,1.0,8.0,0.125,0.227,5.0,9.0,0.556,0.0,3.0,3.0,1.0,0.0,0.0,1.0,0.0,10.0,/players/j/johnsor01.html,0.333,
3104,2015-16,19.0,DET,NBA,SF,4.0,0.0,81.0,12.0,23.0,0.522,6.0,10.0,6.0,13.0,0.462,0.652,2.0,2.0,1.0,0.0,16.0,16.0,0.0,1.0,0.0,3.0,10.0,32.0,/players/j/johnsst04.html,0.6,
3105,2019-20,23.0,TOR,NBA,PF,3.0,0.0,20.0,5.0,11.0,0.455,2.0,5.0,3.0,6.0,0.5,0.545,1.0,1.0,1.0,1.0,3.0,4.0,6.0,0.0,0.0,1.0,3.0,13.0,/players/j/johnsst04.html,0.4,
3106,2010-11,26.0,LAL,NBA,SG,3.0,0.0,12.0,1.0,5.0,0.2,0.0,1.0,1.0,4.0,0.25,0.2,1.0,2.0,0.5,1.0,3.0,4.0,1.0,0.0,0.0,0.0,2.0,3.0,/players/j/johnstr01.html,0.0,
3107,2015-16,23.0,MIA,NBA,SG,5.0,0.0,61.0,5.0,11.0,0.455,3.0,6.0,2.0,5.0,0.4,0.591,8.0,11.0,0.727,2.0,5.0,7.0,8.0,1.0,0.0,2.0,8.0,21.0,/players/j/johnsty01.html,0.5,
3108,2017-18,25.0,MIA,NBA,PG,5.0,5.0,81.0,14.0,26.0,0.538,6.0,10.0,8.0,16.0,0.5,0.654,6.0,7.0,0.857,1.0,7.0,8.0,4.0,2.0,0.0,2.0,14.0,40.0,/players/j/johnsty01.html,0.6,
3109,2019-20,27.0,BRK,NBA,SG,4.0,2.0,93.0,21.0,46.0,0.457,11.0,28.0,10.0,18.0,0.556,0.576,2.0,2.0,1.0,0.0,7.0,7.0,9.0,0.0,1.0,3.0,11.0,55.0,/players/j/johnsty01.html,0.393,
3110,2020-21,28.0,BRK,NBA,SG,8.0,0.0,69.0,6.0,17.0,0.353,3.0,11.0,3.0,6.0,0.5,0.441,2.0,2.0,1.0,2.0,4.0,6.0,5.0,2.0,0.0,1.0,9.0,17.0,/players/j/johnsty01.html,0.273,
3111,2015-16,28.0,LAC,NBA,SF,6.0,0.0,77.0,5.0,14.0,0.357,3.0,9.0,2.0,5.0,0.4,0.464,3.0,3.0,1.0,5.0,13.0,18.0,2.0,1.0,4.0,2.0,6.0,16.0,/players/j/johnswe01.html,0.333,
3112,2016-17,29.0,LAC,NBA,SF,3.0,0.0,11.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,1.0,2.0,0.5,0.0,2.0,2.0,0.0,1.0,0.0,0.0,2.0,1.0,/players/j/johnswe01.html,,
3113,1989-90,23.0,POR,NBA,PF,3.0,0.0,19.0,6.0,11.0,0.545,0.0,0.0,6.0,11.0,0.545,0.545,1.0,1.0,1.0,2.0,4.0,6.0,1.0,1.0,1.0,0.0,5.0,13.0,/players/j/johnsna01.html,,
3114,2018-19,23.0,DEN,NBA,C,14.0,14.0,557.0,132.0,261.0,0.506,22.0,56.0,110.0,205.0,0.537,0.548,66.0,78.0,0.846,54.0,128.0,182.0,118.0,16.0,13.0,36.0,54.0,352.0,/players/j/jokicni01.html,0.393,4.0
3115,2019-20,24.0,DEN,NBA,C,19.0,19.0,694.0,178.0,343.0,0.519,42.0,98.0,136.0,245.0,0.555,0.58,66.0,79.0,0.835,37.0,150.0,187.0,109.0,20.0,15.0,62.0,68.0,464.0,/players/j/jokicni01.html,0.429,1.0
3116,2020-21,25.0,DEN,NBA,C,10.0,10.0,345.0,116.0,228.0,0.509,20.0,53.0,96.0,175.0,0.549,0.553,46.0,55.0,0.836,37.0,79.0,116.0,50.0,6.0,9.0,24.0,23.0,298.0,/players/j/jokicni01.html,0.377,1.0
3117,2021-22,26.0,DEN,NBA,C,5.0,5.0,171.0,61.0,106.0,0.575,5.0,18.0,56.0,88.0,0.636,0.599,28.0,33.0,0.848,17.0,49.0,66.0,29.0,8.0,5.0,24.0,20.0,155.0,/players/j/jokicni01.html,0.278,0.0
3118,2001-02,23.0,PHI,NBA,C,2.0,0.0,5.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,0.0,0.0,,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,/players/j/jonesal01.html,,
3119,1989-90,27.0,DAL,NBA,SG,1.0,0.0,3.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,/players/j/jonesan01.html,,
3120,1989-90,27.0,DAL,NBA,SG,1.0,0.0,3.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,/players/j/jonesan01.html,,
3121,2004-05,24.0,MEM,NBA,SG,3.0,0.0,71.0,8.0,21.0,0.381,3.0,5.0,5.0,16.0,0.313,0.452,3.0,4.0,0.75,2.0,7.0,9.0,1.0,1.0,0.0,2.0,8.0,22.0,/players/j/jonesda02.html,0.6,
3122,2005-06,25.0,MEM,NBA,SF,4.0,0.0,46.0,5.0,7.0,0.714,0.0,0.0,5.0,7.0,0.714,0.714,7.0,10.0,0.7,1.0,6.0,7.0,0.0,1.0,0.0,2.0,7.0,17.0,/players/j/jonesda02.html,,
3123,2008-09,28.0,DEN,NBA,SG,16.0,16.0,280.0,38.0,79.0,0.481,3.0,12.0,35.0,67.0,0.522,0.5,33.0,43.0,0.767,16.0,22.0,38.0,10.0,13.0,5.0,13.0,41.0,112.0,/players/j/jonesda02.html,0.25,
3124,2010-11,30.0,IND,NBA,SG,3.0,0.0,50.0,9.0,20.0,0.45,0.0,3.0,9.0,17.0,0.529,0.45,8.0,9.0,0.889,2.0,0.0,2.0,2.0,1.0,0.0,3.0,7.0,26.0,/players/j/jonesda02.html,0.0,
3125,2011-12,31.0,IND,NBA,SF,7.0,0.0,58.0,4.0,18.0,0.222,2.0,9.0,2.0,9.0,0.222,0.278,7.0,7.0,1.0,4.0,3.0,7.0,3.0,1.0,0.0,3.0,11.0,17.0,/players/j/jonesda02.html,0.222,
3126,2012-13,32.0,ATL,NBA,SF,5.0,0.0,19.0,1.0,4.0,0.25,0.0,0.0,1.0,4.0,0.25,0.25,2.0,2.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,4.0,/players/j/jonesda02.html,,
3127,2014-15,34.0,LAC,NBA,SF,11.0,0.0,18.0,2.0,2.0,1.0,0.0,0.0,2.0,2.0,1.0,1.0,0.0,0.0,,0.0,1.0,1.0,0.0,2.0,0.0,0.0,7.0,4.0,/players/j/jonesda02.html,,
3128,2015-16,35.0,CLE,NBA,SF,15.0,0.0,50.0,6.0,13.0,0.462,1.0,3.0,5.0,10.0,0.5,0.5,4.0,5.0,0.8,0.0,7.0,7.0,2.0,1.0,1.0,1.0,3.0,17.0,/players/j/jonesda02.html,0.333,
3129,2016-17,36.0,CLE,NBA,SF,10.0,0.0,33.0,5.0,10.0,0.5,1.0,2.0,4.0,8.0,0.5,0.55,5.0,5.0,1.0,1.0,6.0,7.0,1.0,0.0,1.0,1.0,7.0,16.0,/players/j/jonesda02.html,0.5,
3130,2016-17,21.0,GSW,NBA,C,4.0,0.0,21.0,3.0,7.0,0.429,0.0,0.0,3.0,7.0,0.429,0.429,1.0,2.0,0.5,4.0,2.0,6.0,0.0,2.0,1.0,0.0,3.0,7.0,/players/j/jonesda03.html,,
3131,2017-18,22.0,GSW,NBA,C,4.0,0.0,11.0,1.0,2.0,0.5,0.0,0.0,1.0,2.0,0.5,0.5,2.0,3.0,0.667,1.0,2.0,3.0,0.0,0.0,0.0,3.0,4.0,4.0,/players/j/jonesda03.html,,
3132,2018-19,23.0,GSW,NBA,C,4.0,1.0,8.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,2.0,0.5,0.0,2.0,2.0,0.0,0.0,0.0,1.0,3.0,3.0,/players/j/jonesda03.html,,
3133,2001-02,25.0,DET,NBA,PG,10.0,0.0,181.0,16.0,42.0,0.381,8.0,27.0,8.0,15.0,0.533,0.476,3.0,4.0,0.75,1.0,20.0,21.0,25.0,5.0,0.0,6.0,14.0,43.0,/players/j/jonesda01.html,0.296,
3134,2003-04,27.0,MIL,NBA,PG,5.0,5.0,144.0,18.0,34.0,0.529,10.0,21.0,8.0,13.0,0.615,0.676,4.0,6.0,0.667,2.0,18.0,20.0,37.0,5.0,0.0,9.0,14.0,50.0,/players/j/jonesda01.html,0.476,
3135,2004-05,28.0,MIA,NBA,PG,15.0,15.0,498.0,62.0,129.0,0.481,39.0,91.0,23.0,38.0,0.605,0.632,18.0,30.0,0.6,3.0,38.0,41.0,60.0,7.0,0.0,17.0,24.0,181.0,/players/j/jonesda01.html,0.429,
3136,2005-06,29.0,CLE,NBA,PG,13.0,0.0,181.0,8.0,26.0,0.308,5.0,18.0,3.0,8.0,0.375,0.404,3.0,4.0,0.75,2.0,14.0,16.0,12.0,2.0,0.0,3.0,17.0,24.0,/players/j/jonesda01.html,0.278,
3137,2006-07,30.0,CLE,NBA,PG,11.0,0.0,139.0,8.0,26.0,0.308,7.0,22.0,1.0,4.0,0.25,0.442,3.0,3.0,1.0,1.0,8.0,9.0,11.0,0.0,0.0,0.0,10.0,26.0,/players/j/jonesda01.html,0.318,
3138,2007-08,31.0,CLE,NBA,SG,5.0,0.0,26.0,2.0,10.0,0.2,2.0,7.0,0.0,3.0,0.0,0.3,0.0,0.0,,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,6.0,/players/j/jonesda01.html,0.286,
3139,2019-20,22.0,MIA,NBA,SF,15.0,0.0,97.0,8.0,17.0,0.471,4.0,9.0,4.0,8.0,0.5,0.588,2.0,5.0,0.4,6.0,6.0,12.0,7.0,6.0,5.0,2.0,12.0,22.0,/players/j/jonesde02.html,0.444,
3140,2020-21,23.0,POR,NBA,SF,2.0,0.0,10.0,2.0,5.0,0.4,0.0,2.0,2.0,3.0,0.667,0.4,0.0,0.0,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,4.0,/players/j/jonesde02.html,0.0,
3141,2021-22,24.0,CHI,NBA,PF,5.0,0.0,59.0,7.0,17.0,0.412,3.0,11.0,4.0,6.0,0.667,0.5,2.0,3.0,0.667,3.0,4.0,7.0,2.0,1.0,0.0,3.0,8.0,19.0,/players/j/jonesde02.html,0.273,
3142,2007-08,24.0,CLE,NBA,PF,5.0,0.0,20.0,1.0,2.0,0.5,0.0,0.0,1.0,2.0,0.5,0.5,1.0,2.0,0.5,2.0,4.0,6.0,0.0,0.0,1.0,1.0,4.0,3.0,/players/j/jonesdw02.html,,
3143,2009-10,26.0,PHO,NBA,PF,2.0,0.0,10.0,1.0,2.0,0.5,0.0,0.0,1.0,2.0,0.5,0.5,3.0,4.0,0.75,1.0,4.0,5.0,0.0,0.0,0.0,1.0,0.0,5.0,/players/j/jonesdw02.html,,
3144,2012-13,29.0,GSW,NBA,PF,2.0,0.0,2.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,/players/j/jonesdw02.html,,
3145,1994-95,23.0,LAL,NBA,SG,10.0,0.0,286.0,30.0,80.0,0.375,12.0,27.0,18.0,53.0,0.34,0.45,15.0,21.0,0.714,7.0,25.0,32.0,20.0,8.0,9.0,17.0,27.0,87.0,/players/j/jonesed02.html,0.444,
3146,1995-96,24.0,LAL,NBA,SG,4.0,4.0,155.0,27.0,49.0,0.551,10.0,19.0,17.0,30.0,0.567,0.653,5.0,8.0,0.625,7.0,14.0,21.0,6.0,8.0,1.0,4.0,16.0,69.0,/players/j/jonesed02.html,0.526,
3147,1996-97,25.0,LAL,NBA,SG,9.0,9.0,283.0,33.0,72.0,0.458,9.0,24.0,24.0,48.0,0.5,0.521,26.0,35.0,0.743,8.0,23.0,31.0,29.0,9.0,4.0,13.0,24.0,101.0,/players/j/jonesed02.html,0.375,
3148,1997-98,26.0,LAL,NBA,SG,13.0,13.0,476.0,69.0,148.0,0.466,20.0,48.0,49.0,100.0,0.49,0.534,63.0,76.0,0.829,12.0,39.0,51.0,32.0,26.0,21.0,17.0,37.0,221.0,/players/j/jonesed02.html,0.417,
