,SEASON,AGE,TEAM,LEAGUE,POS,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP,URL
3910,1993-94,29.0,SEA,NBA,PG,5.0,109.0,7.4,0.392,0.44,0.16,6.1,10.6,8.3,15.6,3.0,0.7,15.7,13.5,-0.1,0.2,0.1,0.04,-3.2,1.2,-2.1,0.0,/players/m/mcmilna01.html
3911,1994-95,30.0,SEA,NBA,PG,4.0,113.0,15.0,0.398,0.348,0.087,7.6,12.1,9.8,38.1,4.9,1.7,22.7,12.4,0.1,0.2,0.3,0.126,0.6,5.4,6.0,0.2,/players/m/mcmilna01.html
3912,1995-96,31.0,SEA,NBA,PG,19.0,385.0,13.9,0.559,0.58,0.203,4.6,17.2,11.4,22.1,3.3,1.1,21.0,11.9,0.4,0.7,1.1,0.14,1.2,4.4,5.6,0.7,/players/m/mcmilna01.html
3913,1996-97,32.0,SEA,NBA,PG,3.0,41.0,-3.0,0.0,1.0,0.0,2.7,11.5,7.0,9.7,1.3,0.0,50.0,4.4,-0.1,0.0,0.0,-0.053,-10.6,0.5,-10.2,-0.1,/players/m/mcmilna01.html
3914,1997-98,33.0,SEA,NBA,SG,7.0,99.0,10.0,0.424,0.667,0.111,2.5,16.7,9.7,22.2,1.7,1.7,9.6,10.0,0.1,0.0,0.1,0.06,-2.5,2.1,-0.4,0.0,/players/m/mcmilna01.html
3915,2015-16,24.0,CLE,NBA,PG,2.0,4.0,110.5,1.125,0.25,0.0,0.0,58.2,29.5,0.0,0.0,0.0,0.0,46.2,0.2,0.0,0.2,1.896,42.8,15.0,57.8,0.1,/players/m/mcraejo01.html
3916,2010-11,23.0,IND,NBA,PF,5.0,79.0,10.3,0.433,0.042,0.458,10.9,15.1,12.9,13.0,2.7,1.0,14.8,19.4,0.0,0.1,0.1,0.038,-3.7,0.8,-2.9,0.0,/players/m/mcrobjo01.html
3917,2011-12,24.0,LAL,NBA,PF,6.0,16.0,-1.7,0.25,0.25,0.0,0.0,27.3,13.4,9.3,0.0,4.4,33.3,17.0,-0.1,0.0,-0.1,-0.237,-8.8,-0.9,-9.7,0.0,/players/m/mcrobjo01.html
3918,2013-14,26.0,CHA,NBA,PF,4.0,154.0,12.8,0.615,0.515,0.303,0.8,22.1,11.0,16.1,1.4,0.6,13.8,13.4,0.2,0.1,0.3,0.096,-0.3,1.9,1.6,0.1,/players/m/mcrobjo01.html
3919,2015-16,28.0,MIA,NBA,PF,10.0,134.0,13.7,0.519,0.206,0.176,6.5,15.9,11.5,10.6,2.0,2.9,9.8,14.4,0.2,0.3,0.4,0.153,-1.6,3.0,1.4,0.1,/players/m/mcrobjo01.html
3920,2001-02,22.0,LAL,NBA,C,7.0,21.0,3.8,0.6,0.0,0.0,5.5,15.2,10.5,0.0,0.0,0.0,16.7,12.9,0.0,0.0,0.0,0.068,-7.8,-0.2,-8.0,0.0,/players/m/medvest01.html
3921,2002-03,23.0,LAL,NBA,PF,9.0,73.0,15.2,0.574,0.0,0.222,6.0,22.9,14.1,2.4,0.7,1.0,9.2,19.9,0.1,0.1,0.2,0.112,-1.1,-1.1,-2.2,0.0,/players/m/medvest01.html
3922,2003-04,24.0,LAL,NBA,PF,21.0,237.0,13.9,0.493,0.0,0.28,11.3,14.7,13.0,7.8,0.9,1.4,5.6,18.4,0.5,0.2,0.7,0.143,-1.8,-0.2,-1.9,0.0,/players/m/medvest01.html
3923,1993-94,22.0,DEN,NBA,SG,3.0,30.0,8.2,0.583,0.667,0.0,0.0,7.5,3.8,11.9,5.5,0.0,33.3,13.9,0.0,0.0,0.0,0.01,-3.3,4.9,1.6,0.0,/players/m/meeda01.html
3924,2010-11,23.0,PHI,NBA,SG,5.0,125.0,11.5,0.58,0.581,0.194,1.7,7.1,4.4,5.3,1.3,0.0,5.6,13.7,0.2,0.0,0.2,0.074,0.2,0.3,0.5,0.1,/players/m/meeksjo01.html
3925,2011-12,24.0,PHI,NBA,SG,13.0,102.0,10.3,0.544,0.5,0.538,2.1,2.3,2.2,6.8,1.6,0.7,11.1,17.0,0.1,0.1,0.2,0.116,-1.9,0.7,-1.2,0.0,/players/m/meeksjo01.html
3926,2012-13,25.0,LAL,NBA,SG,1.0,20.0,1.6,0.41,0.5,0.5,5.7,6.0,5.8,0.0,2.6,0.0,29.1,16.1,-0.1,0.0,-0.1,-0.141,-6.8,0.1,-6.7,0.0,/players/m/meeksjo01.html
3927,2015-16,28.0,DET,NBA,SG,1.0,2.0,46.3,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.1,0.0,0.0,0.0,0.312,20.3,4.6,24.8,0.0,/players/m/meeksjo01.html
3928,2018-19,31.0,TOR,NBA,SG,14.0,66.0,3.1,0.363,0.448,0.103,0.0,15.1,7.5,2.4,3.0,1.5,9.0,22.8,-0.3,0.1,-0.1,-0.1,-7.5,0.0,-7.6,-0.1,/players/m/meeksjo01.html
3929,1990-91,27.0,SEA,NBA,PF,2.0,8.0,14.6,0.45,0.0,0.25,0.0,15.2,7.5,0.0,6.3,0.0,0.0,23.7,0.0,0.0,0.0,0.051,-1.0,2.3,1.2,0.0,/players/m/meentsc01.html
3930,2015-16,29.0,DAL,NBA,C,4.0,76.0,14.7,0.622,0.0,1.2,7.4,12.8,10.0,2.0,2.1,5.8,0.0,9.3,0.2,0.0,0.1,0.086,-0.6,2.6,2.0,0.1,/players/m/mejrisa01.html
3931,2020-21,30.0,DAL,NBA,PF,3.0,19.0,-1.4,0.0,0.5,0.0,11.6,25.8,18.4,0.0,2.8,0.0,0.0,9.6,-0.1,0.0,-0.1,-0.137,-8.6,-1.4,-10.1,0.0,/players/m/mellini01.html
3932,2020-21,22.0,MEM,NBA,PG,5.0,83.0,9.9,0.467,0.645,0.161,4.9,17.4,10.7,7.6,0.6,5.1,8.3,18.4,0.0,0.0,-0.1,-0.03,-1.2,-1.7,-2.9,0.0,/players/m/meltode01.html
3933,2021-22,23.0,MEM,NBA,SG,10.0,170.0,8.4,0.419,0.677,0.062,5.3,14.4,9.6,13.4,2.8,2.9,17.3,19.4,-0.3,0.3,0.0,-0.013,-2.8,0.3,-2.4,0.0,/players/m/meltode01.html
3934,2001-02,25.0,IND,NBA,SG,5.0,117.0,9.5,0.516,0.0,0.111,0.0,9.6,5.1,6.3,0.5,0.6,7.4,16.7,0.0,0.1,0.2,0.076,-1.9,-0.1,-1.9,0.0,/players/m/mercero01.html
3935,2002-03,26.0,IND,NBA,SG,6.0,135.0,6.1,0.371,0.0,0.163,1.6,9.4,5.4,10.4,2.4,0.7,8.7,19.6,-0.2,0.1,-0.2,-0.055,-5.1,-0.1,-5.2,-0.1,/players/m/mercero01.html
3936,2020-21,24.0,MIL,NBA,SG,8.0,30.0,8.3,0.357,0.714,0.0,3.5,14.6,8.9,4.2,6.6,0.0,12.5,11.4,0.0,0.1,0.0,0.062,-5.8,5.2,-0.5,0.0,/players/m/merrisa01.html
3937,1996-97,24.0,PHO,NBA,PF,3.0,14.0,-4.4,0.0,0.25,0.0,16.4,31.5,24.1,10.2,0.0,11.6,42.9,22.1,-0.2,0.0,-0.1,-0.47,-10.9,-1.5,-12.4,0.0,/players/m/meyerlo01.html
3938,2015-16,21.0,BOS,NBA,PF,2.0,10.0,24.1,0.5,0.0,0.0,9.8,11.1,10.4,39.8,0.0,8.9,0.0,17.2,0.0,0.0,0.0,0.229,7.0,5.0,12.0,0.0,/players/m/mickejo01.html
3939,2016-17,22.0,BOS,NBA,PF,2.0,18.0,1.8,0.4,0.0,0.0,0.0,33.7,16.3,0.0,0.0,4.8,16.7,15.1,-0.1,0.0,0.0,-0.093,-9.2,-1.7,-10.9,0.0,/players/m/mickejo01.html
3940,2014-15,23.0,MIL,NBA,SF,6.0,232.0,12.7,0.482,0.37,0.163,2.9,7.5,5.0,9.6,3.1,1.2,9.2,21.0,0.0,0.2,0.2,0.04,-0.2,0.9,0.7,0.1,/players/m/middlkh01.html
3941,2016-17,25.0,MIL,NBA,SF,6.0,231.0,12.8,0.496,0.244,0.282,0.0,15.7,7.3,23.4,2.8,0.0,11.1,20.4,0.0,0.4,0.4,0.088,-0.9,1.8,1.0,0.2,/players/m/middlkh01.html
3942,2017-18,26.0,MIL,NBA,SF,7.0,275.0,22.5,0.719,0.366,0.17,0.5,14.2,7.8,14.3,1.1,1.6,11.7,24.1,0.9,0.2,1.1,0.195,5.0,-0.2,4.9,0.5,/players/m/middlkh01.html
3943,2018-19,27.0,MIL,NBA,SF,15.0,515.0,14.7,0.567,0.458,0.259,1.8,16.1,9.2,19.6,0.8,0.0,11.5,21.0,0.7,0.8,1.5,0.139,0.7,0.6,1.3,0.5,/players/m/middlkh01.html
3944,2019-20,28.0,MIL,NBA,SF,10.0,355.0,13.5,0.507,0.361,0.256,1.5,19.6,10.4,27.0,1.5,0.6,14.5,28.4,-0.1,0.5,0.3,0.043,-0.4,0.4,0.0,0.2,/players/m/middlkh01.html
3945,2020-21,29.0,MIL,NBA,SF,23.0,922.0,16.5,0.548,0.387,0.215,2.8,17.7,10.1,19.6,1.9,0.4,13.0,26.4,0.6,1.6,2.2,0.115,1.5,1.1,2.6,1.1,/players/m/middlkh01.html
3946,2021-22,30.0,MIL,NBA,SF,2.0,72.0,10.4,0.573,0.583,0.125,1.5,12.4,7.1,29.3,2.0,0.0,30.3,21.8,-0.1,0.1,0.1,0.035,-0.9,1.9,0.9,0.1,/players/m/middlkh01.html
3947,2003-04,24.0,BOS,NBA,C,4.0,65.0,11.7,0.379,0.0,0.455,14.8,16.8,15.8,0.0,3.2,4.5,10.2,21.3,-0.1,0.0,0.0,-0.024,-4.2,-0.4,-4.7,0.0,/players/m/mihmch01.html
3948,2007-08,28.0,LAL,NBA,C,1.0,3.0,-42.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,30.7,-0.1,0.0,-0.1,-0.871,-42.5,-6.3,-48.8,0.0,/players/m/mihmch01.html
3949,2006-07,19.0,UTA,NBA,SG,1.0,3.0,9.5,0.568,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.2,0.0,0.0,0.0,0.089,0.3,-2.8,-2.5,0.0,/players/m/milescj01.html
3950,2007-08,20.0,UTA,NBA,SG,7.0,26.0,8.2,0.429,0.571,0.0,4.3,18.4,11.1,0.0,4.1,0.0,12.5,27.9,-0.1,0.0,0.0,-0.055,-3.7,0.5,-3.1,0.0,/players/m/milescj01.html
3951,2008-09,21.0,UTA,NBA,SG,5.0,58.0,2.9,0.391,0.4,0.2,3.8,10.3,6.9,2.8,1.8,1.4,12.1,18.8,-0.1,0.0,-0.1,-0.091,-5.7,-2.0,-7.7,-0.1,/players/m/milescj01.html
3952,2009-10,22.0,UTA,NBA,SF,10.0,337.0,11.9,0.585,0.434,0.368,1.7,7.1,4.4,12.7,0.9,1.4,13.4,18.8,0.4,-0.1,0.4,0.053,-0.8,-0.1,-1.0,0.1,/players/m/milescj01.html
3953,2015-16,28.0,IND,NBA,SF,7.0,92.0,3.2,0.305,0.526,0.079,5.4,23.3,15.0,7.5,0.6,0.9,7.1,22.1,-0.3,0.1,-0.2,-0.091,-6.3,-2.7,-8.9,-0.2,/players/m/milescj01.html
3954,2016-17,29.0,IND,NBA,SF,4.0,82.0,9.6,0.583,0.667,0.083,5.6,5.8,5.7,1.7,1.2,1.2,7.4,14.3,0.1,0.0,0.1,0.048,-2.3,-1.2,-3.5,0.0,/players/m/milescj01.html
3955,2017-18,30.0,TOR,NBA,SF,10.0,227.0,13.1,0.615,0.634,0.225,3.2,9.9,6.5,5.3,1.6,1.0,10.3,17.4,0.4,0.0,0.3,0.073,1.2,-0.2,1.0,0.2,/players/m/milescj01.html
3956,1997-98,20.0,PHO,NBA,SF,2.0,4.0,48.3,0.667,0.0,0.0,0.0,31.0,14.2,0.0,13.1,0.0,0.0,34.1,0.0,0.0,0.0,0.406,11.0,16.8,27.8,0.0,/players/m/milicma01.html
3957,2003-04,18.0,DET,NBA,C,8.0,14.0,-14.8,0.087,0.0,1.0,8.2,16.3,12.3,11.1,4.0,0.0,34.2,29.6,-0.2,0.0,-0.2,-0.528,-19.7,-1.5,-21.3,-0.1,/players/m/milicda01.html
3958,2004-05,19.0,DET,NBA,C,9.0,21.0,3.9,0.336,0.0,0.143,5.6,17.3,11.3,7.7,0.0,4.0,11.8,19.2,-0.1,0.0,0.0,-0.032,-6.2,0.4,-5.9,0.0,/players/m/milicda01.html
3959,2006-07,21.0,ORL,NBA,PF,4.0,115.0,20.5,0.591,0.0,0.5,10.5,8.2,9.3,6.4,0.5,2.9,4.6,18.2,0.4,0.0,0.3,0.14,3.4,0.4,3.9,0.2,/players/m/milicda01.html
3960,2003-04,27.0,DEN,NBA,PG,5.0,174.0,18.1,0.501,0.028,0.153,9.1,5.8,7.6,15.9,2.4,0.0,11.5,22.0,0.4,0.0,0.4,0.112,1.8,0.1,1.9,0.2,/players/m/millean02.html
3961,2004-05,28.0,DEN,NBA,PG,5.0,184.0,16.8,0.506,0.061,0.485,5.4,11.4,8.2,27.3,2.9,0.4,13.0,23.4,0.1,0.2,0.3,0.08,1.9,1.8,3.8,0.3,/players/m/millean02.html
3962,2005-06,29.0,DEN,NBA,PG,5.0,182.0,15.3,0.485,0.0,0.221,4.4,10.2,6.9,40.2,1.4,0.4,15.9,24.3,0.0,0.2,0.2,0.057,2.2,0.3,2.5,0.2,/players/m/millean02.html
3963,2007-08,31.0,PHI,NBA,PG,6.0,229.0,11.3,0.466,0.034,0.247,3.7,6.8,5.2,18.2,1.2,0.0,12.4,23.0,-0.1,0.1,0.0,0.008,-0.4,-1.8,-2.3,0.0,/players/m/millean02.html
3964,2008-09,32.0,PHI,NBA,PG,6.0,258.0,18.1,0.548,0.099,0.337,4.5,13.9,9.3,23.7,1.5,0.3,14.1,25.4,0.3,0.2,0.5,0.094,2.6,-0.2,2.4,0.3,/players/m/millean02.html
3965,2009-10,33.0,POR,NBA,PG,6.0,210.0,15.1,0.513,0.095,0.541,2.8,8.6,5.6,31.5,1.8,0.4,17.2,25.2,0.1,-0.1,0.0,0.002,0.6,-1.3,-0.7,0.1,/players/m/millean02.html
3966,2010-11,34.0,POR,NBA,PG,6.0,194.0,18.9,0.574,0.149,0.358,3.3,8.7,6.1,32.7,0.6,0.0,14.4,23.8,0.5,-0.1,0.4,0.106,2.9,-1.4,1.5,0.2,/players/m/millean02.html
3967,2011-12,35.0,DEN,NBA,SG,7.0,200.0,18.4,0.496,0.096,0.205,7.2,12.4,9.8,32.5,2.4,0.4,17.6,21.2,0.3,0.1,0.5,0.109,1.8,0.9,2.7,0.2,/players/m/millean02.html
3968,2012-13,36.0,DEN,NBA,PG,6.0,154.0,16.3,0.519,0.159,0.391,7.6,7.6,7.6,25.5,0.6,0.0,16.5,26.9,0.2,0.0,0.1,0.037,2.6,-2.9,-0.3,0.1,/players/m/millean02.html
3969,2013-14,37.0,WAS,NBA,SG,11.0,108.0,9.5,0.489,0.073,0.22,2.1,9.7,5.9,15.6,1.5,0.0,15.1,23.2,-0.1,0.2,0.1,0.025,-3.2,-1.3,-4.5,-0.1,/players/m/millean02.html
3970,2015-16,39.0,SAS,NBA,PG,5.0,35.0,15.8,0.571,0.429,0.286,7.0,9.3,8.3,27.8,0.0,0.0,0.0,10.5,0.1,0.0,0.2,0.231,1.7,1.0,2.7,0.0,/players/m/millean02.html
3971,1994-95,23.0,LAL,NBA,PF,4.0,15.0,4.6,0.0,0.0,0.0,15.1,31.9,23.3,10.1,3.6,0.0,33.3,9.4,-0.1,0.0,0.0,-0.031,-5.7,0.1,-5.7,0.0,/players/m/millean01.html
3972,1997-98,26.0,ATL,NBA,PF,4.0,33.0,12.1,0.45,0.0,0.25,19.0,15.7,17.4,5.1,3.5,2.3,25.3,18.1,0.0,0.1,0.0,0.062,-3.9,0.8,-3.1,0.0,/players/m/millean01.html
3973,1999-00,23.0,CHH,NBA,C,4.0,62.0,15.8,0.636,0.0,0.882,15.5,9.1,12.2,9.5,0.0,3.7,27.6,25.3,0.1,0.0,0.1,0.059,-2.6,-1.4,-4.0,0.0,/players/m/millebr01.html
3974,2001-02,25.0,IND,NBA,C,5.0,180.0,14.7,0.53,0.0,0.455,12.1,19.9,16.3,6.6,1.2,0.8,11.7,16.0,0.3,0.3,0.6,0.163,1.2,-0.7,0.6,0.1,/players/m/millebr01.html
3975,2002-03,26.0,IND,NBA,C,6.0,135.0,16.1,0.523,0.0,0.55,8.1,19.6,13.7,22.9,2.0,0.0,15.3,20.0,0.2,0.1,0.3,0.096,0.6,0.8,1.4,0.1,/players/m/millebr01.html
3976,2003-04,27.0,SAC,NBA,PF,12.0,366.0,18.0,0.562,0.077,0.527,9.0,20.5,15.0,17.4,1.3,2.1,15.1,16.2,0.9,0.4,1.2,0.16,1.3,1.8,3.1,0.5,/players/m/millebr01.html
3977,2004-05,28.0,SAC,NBA,C,5.0,139.0,15.0,0.607,0.05,0.35,6.5,10.6,8.3,18.1,0.4,1.7,16.3,17.6,0.3,-0.1,0.2,0.069,0.6,-0.5,0.1,0.1,/players/m/millebr01.html
3978,2005-06,29.0,SAC,NBA,C,6.0,166.0,12.6,0.476,0.135,0.25,2.1,12.7,6.9,15.5,2.3,2.6,10.8,18.3,0.1,0.0,0.0,0.013,-0.3,0.3,0.1,0.1,/players/m/millebr01.html
3979,2008-09,32.0,CHI,NBA,C,7.0,186.0,11.9,0.585,0.137,0.471,7.3,26.1,17.2,8.1,0.6,2.4,25.4,20.2,-0.1,0.2,0.1,0.032,-1.7,-0.9,-2.6,-0.1,/players/m/millebr01.html
3980,2009-10,33.0,CHI,NBA,C,5.0,93.0,4.1,0.449,0.148,0.259,3.6,19.7,11.3,6.3,0.0,1.0,18.9,18.0,-0.2,0.0,-0.2,-0.079,-7.2,-1.6,-8.8,-0.2,/players/m/millebr01.html
3981,2017-18,27.0,NOP,NBA,SF,9.0,162.0,8.6,0.587,0.706,0.176,1.3,11.2,6.4,8.4,1.4,0.0,14.1,11.3,0.1,0.1,0.2,0.067,-1.6,0.5,-1.1,0.0,/players/m/milleda01.html
3982,2018-19,25.0,TOR,NBA,SF,10.0,28.0,4.0,0.41,0.75,0.5,0.0,19.7,9.9,5.1,0.0,3.5,9.3,17.4,0.0,0.0,0.0,-0.016,-5.1,-0.7,-5.8,0.0,/players/m/millema01.html
3983,2019-20,26.0,TOR,NBA,SF,1.0,5.0,2.1,0.5,0.333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.5,0.0,0.0,0.0,-0.007,-7.9,-2.9,-10.8,0.0,/players/m/millema01.html
3984,2000-01,20.0,ORL,NBA,SF,4.0,112.0,12.5,0.482,0.375,0.083,4.5,12.0,8.2,10.0,0.0,1.9,5.7,20.8,0.1,-0.1,0.0,0.017,0.1,-2.3,-2.2,0.0,/players/m/millemi01.html
3985,2001-02,21.0,ORL,NBA,SF,4.0,72.0,6.4,0.417,0.381,0.19,0.0,7.6,3.9,12.4,3.0,0.0,14.9,18.0,-0.1,0.1,-0.1,-0.047,-4.2,-0.4,-4.6,0.0,/players/m/millemi01.html
3986,2003-04,23.0,MEM,NBA,SF,4.0,98.0,9.1,0.425,0.382,0.088,0.0,16.1,7.7,5.9,2.8,0.0,12.4,20.3,-0.1,-0.1,-0.2,-0.105,-0.9,-1.9,-2.8,0.0,/players/m/millemi01.html
3987,2004-05,24.0,MEM,NBA,SF,4.0,110.0,15.5,0.619,0.459,0.108,0.0,11.4,5.3,14.3,0.0,2.3,11.4,18.0,0.2,-0.1,0.1,0.038,2.6,-1.2,1.4,0.1,/players/m/millemi01.html
3988,2005-06,25.0,MEM,NBA,SG,4.0,107.0,9.2,0.501,0.267,0.3,1.2,16.2,8.9,13.2,1.1,1.5,19.1,20.3,-0.1,0.0,-0.1,-0.037,-1.5,-0.2,-1.7,0.0,/players/m/millemi01.html
3989,2010-11,30.0,MIA,NBA,SG,18.0,215.0,8.4,0.443,0.698,0.0,5.2,22.0,13.8,10.3,1.8,0.4,13.1,13.8,0.0,0.3,0.3,0.061,-1.7,1.1,-0.7,0.1,/players/m/millemi01.html
3990,2011-12,31.0,MIA,NBA,SG,23.0,368.0,12.0,0.578,0.758,0.111,3.0,15.8,9.6,7.5,1.3,0.4,10.4,15.1,0.6,0.4,1.0,0.136,0.8,0.7,1.5,0.3,/players/m/millemi01.html
3991,2012-13,32.0,MIA,NBA,SF,17.0,232.0,12.1,0.644,0.8,0.0,1.6,15.7,8.8,10.0,1.9,0.7,10.0,10.4,0.4,0.3,0.7,0.146,1.4,1.4,2.8,0.3,/players/m/millemi01.html
3992,2013-14,33.0,MEM,NBA,SF,7.0,173.0,10.1,0.555,0.69,0.214,1.2,16.3,8.4,8.2,1.9,0.0,9.8,13.5,0.1,0.2,0.3,0.085,0.0,1.4,1.4,0.1,/players/m/millemi01.html
3993,2014-15,34.0,CLE,NBA,SF,9.0,65.0,6.6,0.9,1.0,0.0,0.0,16.7,8.5,0.0,0.8,1.3,16.7,4.2,0.1,0.1,0.1,0.098,-2.6,1.6,-1.0,0.0,/players/m/millemi01.html
3994,1992-93,22.0,PHO,NBA,C,24.0,513.0,17.0,0.596,0.017,0.455,7.7,19.8,14.0,15.2,2.1,7.3,22.4,16.3,0.4,0.8,1.2,0.11,-0.7,5.2,4.5,0.8,/players/m/milleol01.html
3995,1993-94,23.0,PHO,NBA,C,10.0,146.0,14.3,0.582,0.0,0.259,10.0,24.5,16.8,12.5,2.1,5.7,30.2,12.7,0.0,0.1,0.2,0.062,-1.9,2.6,0.7,0.1,/players/m/milleol01.html
3996,1999-00,29.0,PHO,NBA,C,7.0,37.0,-0.3,0.279,0.333,0.444,5.7,17.3,11.4,4.2,0.0,4.0,15.7,15.4,-0.1,0.1,-0.1,-0.081,-9.5,-0.9,-10.4,-0.1,/players/m/milleol01.html
3997,2003-04,33.0,MIN,NBA,C,8.0,31.0,-5.6,0.307,0.0,0.5,0.0,17.7,9.3,4.8,0.0,7.2,38.1,12.0,-0.1,0.0,-0.1,-0.126,-16.0,2.7,-13.3,-0.1,/players/m/milleol01.html
3998,1989-90,24.0,IND,NBA,SG,3.0,125.0,20.0,0.701,0.2,0.6,1.0,10.6,6.0,8.4,1.3,0.0,6.4,17.9,0.5,0.0,0.5,0.199,5.7,0.4,6.1,0.3,/players/m/millere01.html
3999,1990-91,25.0,IND,NBA,SG,5.0,193.0,16.7,0.626,0.271,0.529,3.1,7.2,5.1,10.4,2.0,0.6,12.2,21.2,0.4,0.0,0.5,0.114,3.4,-1.1,2.2,0.2,/players/m/millere01.html
4000,1991-92,26.0,IND,NBA,SG,3.0,130.0,22.4,0.721,0.256,0.698,3.6,2.6,3.1,19.5,1.6,0.0,6.6,21.1,0.6,0.0,0.6,0.217,7.3,-0.1,7.2,0.3,/players/m/millere01.html
4001,1992-93,27.0,IND,NBA,SG,4.0,175.0,23.4,0.687,0.253,0.507,2.9,5.3,4.1,12.0,0.9,0.0,9.8,27.4,0.8,0.0,0.8,0.229,7.4,-1.4,6.0,0.3,/players/m/millere01.html
4002,1993-94,28.0,IND,NBA,SG,16.0,576.0,21.9,0.581,0.307,0.415,2.4,7.5,5.0,16.5,2.0,0.5,9.1,27.9,2.1,0.7,2.8,0.236,6.8,0.7,7.5,1.4,/players/m/millere01.html
4003,1994-95,29.0,IND,NBA,SG,17.0,641.0,21.8,0.632,0.441,0.417,1.8,10.2,6.0,11.5,1.3,0.6,10.2,27.7,2.2,0.5,2.6,0.197,6.9,0.1,6.9,1.4,/players/m/millere01.html
4004,1995-96,30.0,IND,NBA,SG,1.0,31.0,35.8,0.614,0.353,0.882,4.3,0.0,2.0,7.4,1.9,0.0,0.0,36.2,0.3,0.0,0.3,0.474,15.0,3.2,18.2,0.2,/players/m/millere01.html
4005,1997-98,32.0,IND,NBA,SG,16.0,628.0,17.4,0.588,0.413,0.409,1.1,4.6,2.9,10.1,1.7,0.4,9.0,23.6,1.6,0.4,2.0,0.151,4.7,-0.6,4.1,1.0,/players/m/millere01.html
4006,1998-99,33.0,IND,NBA,SG,13.0,481.0,20.1,0.555,0.422,0.432,3.4,9.2,6.4,13.8,1.0,0.5,8.1,25.4,1.7,0.2,1.9,0.188,5.3,-1.2,4.1,0.7,/players/m/millere01.html
4007,1999-00,34.0,IND,NBA,SG,22.0,892.0,21.8,0.596,0.382,0.335,1.2,5.7,3.5,12.7,1.4,0.8,6.0,25.0,3.3,0.3,3.6,0.195,5.5,0.1,5.7,1.7,/players/m/millere01.html
4008,2000-01,35.0,IND,NBA,SG,4.0,177.0,24.6,0.606,0.389,0.333,4.3,8.3,6.2,12.5,0.9,0.8,9.6,30.1,0.7,0.0,0.7,0.188,9.4,0.0,9.4,0.5,/players/m/millere01.html
4009,2001-02,36.0,IND,NBA,SG,5.0,198.0,21.2,0.631,0.373,0.289,0.0,9.1,4.8,14.6,2.1,0.4,13.0,26.1,0.5,0.3,0.8,0.2,5.0,1.4,6.3,0.4,/players/m/millere01.html
4010,2002-03,37.0,IND,NBA,SG,6.0,176.0,7.5,0.436,0.472,0.434,0.6,8.5,4.4,14.9,0.3,0.5,10.0,18.3,0.0,0.0,0.0,-0.008,-2.4,-2.3,-4.7,-0.1,/players/m/millere01.html
4011,2003-04,38.0,IND,NBA,SG,16.0,455.0,16.1,0.599,0.571,0.455,0.7,8.5,4.6,18.3,2.2,0.5,17.2,17.2,1.0,0.6,1.6,0.167,2.2,1.9,4.1,0.7,/players/m/millere01.html
4012,2004-05,39.0,IND,NBA,SG,13.0,430.0,14.2,0.583,0.462,0.357,1.1,10.0,5.5,10.3,1.3,0.2,11.3,21.0,0.6,0.6,1.2,0.13,1.5,0.2,1.7,0.4,/players/m/millere01.html
4013,1993-94,24.0,CLE,NBA,SF,3.0,112.0,23.0,0.595,0.132,0.289,10.4,15.9,12.9,14.1,3.6,0.6,10.5,20.1,0.4,0.0,0.4,0.174,5.1,2.1,7.2,0.2,/players/m/millsch01.html
4014,1994-95,25.0,CLE,NBA,SF,4.0,139.0,14.8,0.676,0.378,0.135,1.8,16.0,8.2,18.7,1.2,1.4,13.3,16.5,0.2,0.2,0.4,0.14,1.9,1.9,3.8,0.2,/players/m/millsch01.html
4015,1995-96,26.0,CLE,NBA,SF,3.0,105.0,6.0,0.344,0.152,0.03,5.8,15.1,10.0,8.7,1.1,1.8,8.2,17.7,-0.2,0.0,-0.1,-0.068,-4.5,-1.5,-6.0,-0.1,/players/m/millsch01.html
4016,1997-98,28.0,NYK,NBA,SF,9.0,168.0,11.3,0.546,0.286,0.343,5.9,14.5,10.1,5.2,2.6,1.1,13.0,13.3,0.2,0.2,0.4,0.112,-0.5,2.2,1.7,0.2,/players/m/millsch01.html
