,SEASON,SCHOOL,CONF,G,MP,TS%,eFG%,3PAr,FTr,TOV%,COLLEGE_URL,GS,OWS,DWS,WS,WS/40,PER,PProd,ORB%,DRB%,TRB%,AST%,STL%,BLK%,USG%,OBPM,DBPM,BPM
1478,1987-88,Coppin State,MEAC,,,,,,,,/players/larry-stewart-1.html,,,,,,,,,,,,,,,,,
1479,1988-89,Coppin State,MEAC,28.0,956.0,0.671,0.659,0.003,0.45,,/players/larry-stewart-1.html,,,,,,,,,,,,,,,,,
1480,1989-90,Coppin State,MEAC,33.0,1221.0,0.666,0.645,0.003,0.593,14.7,/players/larry-stewart-1.html,33.0,,,,,,,,,,,,,,,,
1481,1990-91,Coppin State,MEAC,30.0,1098.0,0.687,0.637,0.003,0.753,15.7,/players/larry-stewart-1.html,30.0,,,,,,,,,,,,,,,,
1482,1991-92,Arizona,Pac-10,30.0,540.0,0.572,0.539,0.413,0.287,18.8,/players/damon-stoudamire-1.html,0.0,,,,,,,,,6.1,22.0,,0.5,19.7,,,
1483,1992-93,Arizona,Pac-10,28.0,870.0,0.574,0.524,0.451,0.403,23.3,/players/damon-stoudamire-1.html,27.0,,,,,,,,,,,,,,,,
1484,1993-94,Arizona,Pac-10,35.0,1164.0,0.58,0.544,0.548,0.289,17.0,/players/damon-stoudamire-1.html,35.0,,,,,,,,,,,,,,,,
1485,1994-95,Arizona,Pac-10,30.0,1092.0,0.634,0.597,0.517,0.333,20.5,/players/damon-stoudamire-1.html,30.0,,,,,,,,,,,,,,,,
1486,1985-86,DePaul,Ind,31.0,1063.0,0.528,,,0.356,16.9,/players/rod-strickland-1.html,23.0,,,,,,,,,,,,,,,,
1487,1986-87,DePaul,Ind,30.0,980.0,0.603,0.594,0.046,0.542,17.5,/players/rod-strickland-1.html,27.0,,,,,,,,,6.6,36.8,,0.4,24.8,,,
1488,1987-88,DePaul,Ind,26.0,837.0,0.57,0.559,0.138,0.349,15.1,/players/rod-strickland-1.html,,,,,,,,,,,,,,,,,
1489,2005-06,Eastern Washington,Big Sky,30.0,990.0,0.588,0.544,0.29,0.441,14.8,/players/rodney-stuckey-1.html,30.0,4.1,0.6,4.7,0.19,,,,,8.9,30.7,,0.6,36.3,,,
1490,2006-07,Eastern Washington,Big Sky,29.0,965.0,0.573,0.496,0.321,0.507,13.6,/players/rodney-stuckey-1.html,29.0,3.1,0.5,3.6,0.149,,,,,,,,,,,,
1491,1995-96,Miami (OH),MAC,22.0,382.0,0.627,0.606,0.37,0.22,16.1,/players/wally-szczerbiak-1.html,4.0,1.4,1.0,2.4,0.251,,,,,,,,,,,,
1492,1996-97,Miami (OH),MAC,30.0,927.0,0.574,0.563,0.383,0.123,13.9,/players/wally-szczerbiak-1.html,23.0,2.3,1.5,3.8,0.164,,,,,,,,,,,,
1493,1997-98,Miami (OH),MAC,21.0,802.0,0.646,0.619,0.366,0.28,,/players/wally-szczerbiak-1.html,,4.3,1.7,6.0,0.301,,,,,,,,,,,,
1494,1998-99,Miami (OH),MAC,32.0,1081.0,0.63,0.583,0.342,0.4,14.1,/players/wally-szczerbiak-1.html,,6.6,3.8,10.4,0.386,,,,,,,,,,,,
1495,1982-83,Michigan,Big Ten,26.0,237.0,0.442,,,0.442,20.6,/players/roy-tarpley-1.html,2.0,,,,,,,,,,,,,,,,
1496,1983-84,Michigan,Big Ten,33.0,932.0,0.568,,,0.324,13.8,/players/roy-tarpley-1.html,20.0,,,,,,,,,,,,,,,,
1497,1984-85,Michigan,Big Ten,30.0,1018.0,0.569,,,0.376,14.8,/players/roy-tarpley-1.html,30.0,,,,,,,,,,,,,,,,
1498,1985-86,Michigan,Big Ten,33.0,1045.0,0.588,,,0.377,16.1,/players/roy-tarpley-1.html,32.0,,,,,,,,,,,,,,,,
1499,2014-15,Ohio State,Big Ten,35.0,771.0,0.587,0.596,0.089,0.477,13.8,/players/jaesean-tate-1.html,16.0,1.7,1.6,3.3,0.17,20.2,282.0,10.5,15.9,13.3,3.0,2.4,3.1,20.5,1.9,2.5,4.4
1500,2015-16,Ohio State,Big Ten,28.0,813.0,0.548,0.548,0.154,0.328,13.1,/players/jaesean-tate-1.html,28.0,1.5,1.5,3.0,0.145,19.4,318.0,7.7,16.1,12.0,11.5,2.5,1.2,21.6,2.2,3.0,5.2
1501,2016-17,Ohio State,Big Ten,32.0,1021.0,0.566,0.559,0.108,0.45,15.1,/players/jaesean-tate-1.html,32.0,2.0,1.6,3.6,0.14,19.6,442.0,7.1,14.8,11.2,13.5,1.9,1.7,23.7,2.6,2.0,4.6
1502,2017-18,Ohio State,Big Ten,34.0,1006.0,0.582,0.575,0.114,0.358,17.3,/players/jaesean-tate-1.html,34.0,2.0,1.9,4.0,0.158,19.8,422.0,5.4,18.9,12.5,18.7,2.1,2.2,22.2,3.0,3.8,6.8
1503,2016-17,Duke,ACC,29.0,966.0,0.566,0.507,0.321,0.381,15.0,/players/jayson-tatum-1.html,27.0,2.3,1.8,4.1,0.169,22.0,467.0,4.8,19.7,12.6,12.4,2.3,3.2,26.2,4.6,3.2,7.9
1504,1994-95,Michigan,Big Ten,31.0,830.0,0.494,0.475,0.02,0.287,14.1,/players/maurice-taylor-1.html,29.0,,,,,,,,,,,,,,,,
1505,1995-96,Michigan,Big Ten,32.0,908.0,0.524,0.512,0.011,0.258,13.4,/players/maurice-taylor-1.html,32.0,1.6,2.6,4.2,0.183,,,,,,,,,,,,
1506,1996-97,Michigan,Big Ten,35.0,1055.0,0.543,0.509,0.015,0.343,15.0,/players/maurice-taylor-1.html,33.0,1.9,2.1,4.0,0.153,,,,,,,,,,,,
1507,2007-08,Wake Forest,ACC,30.0,892.0,0.55,0.486,0.26,0.457,16.7,/players/jeff-teague-1.html,21.0,1.8,1.7,3.5,0.155,,,,,5.0,16.7,,1.2,24.3,,,
1508,2008-09,Wake Forest,ACC,31.0,991.0,0.615,0.546,0.275,0.59,18.0,/players/jeff-teague-1.html,31.0,3.8,1.8,5.6,0.227,,,,,,,,,,,,
1509,1995-96,Arizona,Pac-10,31.0,303.0,0.661,0.669,0.441,0.458,32.8,/players/jason-terry-1.html,0.0,0.8,0.4,1.1,0.15,,,,,,,,,,,,
1510,1996-97,Arizona,Pac-10,34.0,1037.0,0.549,0.514,0.432,0.361,18.2,/players/jason-terry-1.html,18.0,1.6,2.0,3.7,0.141,,,,,,,,,,,,
1511,1997-98,Arizona,Pac-10,35.0,797.0,0.563,0.526,0.599,0.255,18.7,/players/jason-terry-1.html,0.0,1.7,1.7,3.4,0.173,,,,,,,,,,,,
1512,1998-99,Arizona,Pac-10,29.0,1107.0,0.575,0.523,0.405,0.356,17.9,/players/jason-terry-1.html,29.0,3.4,1.6,5.0,0.181,,,,,,,,,,,,
1513,2008-09,Washington,Pac-10,35.0,993.0,0.511,0.463,0.311,0.48,14.8,/players/isaiah-thomas-1.html,34.0,1.4,1.6,3.0,0.121,,,,,,,,,,,,
1514,2009-10,Washington,Pac-10,35.0,1089.0,0.54,0.488,0.444,0.475,13.1,/players/isaiah-thomas-1.html,35.0,3.0,1.6,4.7,0.171,20.1,560.0,2.1,11.9,7.0,19.5,1.9,0.3,27.0,,,
1515,2010-11,Washington,Pac-10,35.0,1115.0,0.563,0.517,0.408,0.498,16.6,/players/isaiah-thomas-1.html,35.0,4.0,1.5,5.5,0.199,22.9,625.0,2.5,9.5,6.0,32.7,2.3,0.2,26.2,6.2,1.9,8.1
1516,1996-97,Villanova,Big East,32.0,1005.0,0.555,0.506,0.337,0.365,15.7,/players/tim-thomas-1.html,31.0,2.6,2.0,4.6,0.183,,,,,,,,,,,,
1517,2005-06,LSU,SEC,32.0,829.0,0.627,0.61,0.004,0.548,15.8,/players/tyrus-thomas-1.html,21.0,2.9,4.3,7.3,0.351,,,,,19.7,10.4,,8.1,21.7,,,
1518,1982-83,Louisville,Metro,36.0,710.0,0.519,,,0.38,21.8,/players/billy-thompson-1.html,0.0,,,,,,,,,,,,,,,,
1519,1983-84,Louisville,Metro,31.0,877.0,0.556,,,0.469,28.5,/players/billy-thompson-1.html,30.0,,,,,,,,,,,,,,,,
1520,1984-85,Louisville,Metro,37.0,1262.0,0.556,,,0.37,24.3,/players/billy-thompson-1.html,36.0,,,,,,,,,,,,,,,,
1521,1985-86,Louisville,Metro,39.0,1216.0,0.61,,,0.51,22.9,/players/billy-thompson-1.html,39.0,,,,,,,,,,,,,,,,
1522,2008-09,Washington State,Pac-10,33.0,1092.0,0.527,0.511,0.437,0.082,15.1,/players/klay-thompson-1.html,33.0,1.7,2.2,4.0,0.145,,,,,,,,,,,,
1523,2009-10,Washington State,Pac-10,31.0,1096.0,0.54,0.491,0.431,0.342,15.6,/players/klay-thompson-1.html,30.0,2.5,1.1,3.6,0.133,21.0,556.0,4.1,13.5,8.8,15.4,2.4,2.3,31.0,,,
1524,2010-11,Washington State,Pac-10,34.0,1179.0,0.574,0.525,0.446,0.336,15.3,/players/klay-thompson-1.html,33.0,3.7,2.2,5.8,0.198,26.1,694.0,2.6,14.0,8.6,25.0,2.8,3.1,32.8,6.8,3.0,9.8
1525,2010-11,Texas,Big 12,36.0,1104.0,0.536,0.546,0.0,0.829,12.7,/players/tristan-thompson-2.html,34.0,2.8,2.7,5.5,0.2,24.2,475.0,14.0,13.7,13.8,8.1,1.8,7.2,22.4,4.4,4.5,8.9
1526,2003-04,Florida State,ACC,30.0,238.0,0.539,0.543,0.121,0.724,16.1,/players/al-thornton-1.html,0.0,0.3,0.5,0.8,0.142,,,,,,,,,,,,
1527,2004-05,Florida State,ACC,29.0,522.0,0.556,0.554,0.075,0.57,14.5,/players/al-thornton-1.html,4.0,1.2,0.6,1.8,0.141,,,,,14.6,9.3,,2.5,26.9,,,
1528,2005-06,Florida State,ACC,30.0,871.0,0.593,0.548,0.127,0.497,15.2,/players/al-thornton-1.html,30.0,2.8,1.5,4.3,0.197,,,,,14.7,9.1,,0.8,26.9,,,
1529,2006-07,Florida State,ACC,35.0,1092.0,0.616,0.57,0.176,0.457,13.5,/players/al-thornton-1.html,35.0,4.5,2.1,6.6,0.241,,,,,14.6,5.0,,2.7,30.0,,,
1530,2007-08,LSU,SEC,31.0,1043.0,0.562,0.529,0.492,0.237,11.2,/players/marcus-thornton-1.html,30.0,2.9,1.4,4.3,0.165,,,,,9.1,9.7,,0.6,29.3,,,
1531,2008-09,LSU,SEC,35.0,1116.0,0.58,0.544,0.371,0.369,9.1,/players/marcus-thornton-1.html,35.0,4.2,2.4,6.6,0.235,,,,,9.5,15.4,,0.9,30.9,,,
1532,2007-08,LSU,SEC,31.0,1043.0,0.562,0.529,0.492,0.237,11.2,/players/marcus-thornton-1.html,30.0,2.9,1.4,4.3,0.165,,,,,9.1,9.7,,0.6,29.3,,,
1533,2008-09,LSU,SEC,35.0,1116.0,0.58,0.544,0.371,0.369,9.1,/players/marcus-thornton-1.html,35.0,4.2,2.4,6.6,0.235,,,,,9.5,15.4,,0.9,30.9,,,
1534,2015-16,Washington,Pac-12,34.0,819.0,0.522,0.492,0.52,0.274,18.9,/players/matisse-thybulle-1.html,34.0,0.6,1.1,1.7,0.083,11.1,220.0,4.5,8.7,6.6,11.0,2.4,3.5,13.3,0.2,3.1,3.3
1535,2016-17,Washington,Pac-12,31.0,928.0,0.575,0.55,0.502,0.169,18.3,/players/matisse-thybulle-1.html,31.0,1.2,0.7,1.9,0.081,15.2,303.0,2.9,8.6,5.7,10.3,3.9,2.2,17.4,0.7,2.6,3.3
1536,2017-18,Washington,Pac-12,34.0,1098.0,0.553,0.536,0.502,0.177,18.1,/players/matisse-thybulle-1.html,33.0,1.3,2.0,3.3,0.119,18.2,382.0,3.2,7.5,5.4,15.5,5.2,4.8,19.1,2.6,5.5,8.1
1537,2018-19,Washington,Pac-12,36.0,1118.0,0.542,0.5,0.559,0.248,17.9,/players/matisse-thybulle-1.html,36.0,1.3,3.1,4.3,0.154,19.9,333.0,3.0,9.0,6.0,13.5,6.7,8.4,17.2,2.7,8.9,11.6
1538,1999-00,Iowa State,Big 12,37.0,1212.0,0.447,0.397,0.161,0.393,25.5,/players/jamaal-tinsley-1.html,37.0,-0.1,4.5,4.5,0.147,,,,,,,,,,,,
1539,2000-01,Iowa State,Big 12,31.0,999.0,0.508,0.453,0.279,0.532,21.2,/players/jamaal-tinsley-1.html,31.0,1.2,2.8,4.0,0.159,,,,,,,,,,,,
1540,2014-15,Kentucky,SEC,39.0,822.0,0.627,0.57,0.031,0.523,14.2,/players/karl-anthony-towns-1.html,39.0,3.5,2.9,6.4,0.311,31.4,391.0,14.2,22.3,18.5,11.6,1.4,11.5,23.7,6.6,7.6,14.3
1541,2003-04,Texas,Big 12,33.0,742.0,0.573,0.547,0.0,0.481,11.6,/players/pj-tucker-1.html,16.0,1.8,2.2,4.0,0.217,,,,,16.3,7.3,,0.6,21.9,,,
1542,2004-05,Texas,Big 12,17.0,500.0,0.581,0.526,0.007,0.671,15.6,/players/pj-tucker-1.html,16.0,1.3,1.1,2.4,0.19,,,,,14.8,15.0,,0.5,23.1,,,
1543,2005-06,Texas,Big 12,37.0,1276.0,0.563,0.517,0.007,0.435,17.9,/players/pj-tucker-1.html,37.0,3.1,4.3,7.3,0.229,,,,,15.8,17.1,,0.7,25.0,,,
1544,2001-02,Gonzaga,WCC,32.0,624.0,0.588,0.525,0.014,0.921,21.3,/players/ronny-turiaf-1.html,1.0,1.3,2.0,3.3,0.214,,,,,,,,,,,,
1545,2002-03,Gonzaga,WCC,33.0,814.0,0.608,0.521,0.021,0.959,13.1,/players/ronny-turiaf-1.html,12.0,3.2,2.2,5.4,0.267,,,,,14.9,5.1,,4.3,29.8,,,
1546,2003-04,Gonzaga,WCC,31.0,834.0,0.586,0.527,0.01,0.779,15.1,/players/ronny-turiaf-1.html,29.0,2.7,2.4,5.1,0.245,,,,,,,,,,,,
1547,2004-05,Gonzaga,WCC,31.0,967.0,0.571,0.511,0.023,0.838,13.9,/players/ronny-turiaf-1.html,31.0,2.5,2.3,4.8,0.198,,,,,17.7,9.4,,4.1,25.8,,,
1548,2014-15,Texas,Big 12,34.0,755.0,0.556,0.488,0.241,0.436,13.2,/players/myles-turner-1.html,7.0,1.9,2.1,4.0,0.213,25.5,310.0,7.2,24.9,16.7,6.2,0.8,12.3,25.1,3.4,6.0,9.3
1549,1991-92,Cincinnati,GMWC,34.0,834.0,0.563,0.542,0.505,0.313,12.1,/players/nick-van-exel-1.html,,,,,,,,,,,,,,,,,
1550,1992-93,Cincinnati,GMWC,31.0,1049.0,0.498,0.469,0.483,0.234,12.6,/players/nick-van-exel-1.html,29.0,,,,,,,,,,,,,,,,
1551,1993-94,Utah,WAC,25.0,740.0,0.612,0.572,0.253,0.413,12.6,/players/keith-van-horn-1.html,24.0,,,,,,,,,,,,,,,,
1552,1994-95,Utah,WAC,33.0,994.0,0.654,0.611,0.339,0.37,12.7,/players/keith-van-horn-1.html,33.0,,,,,,,,,,,,,,,,
1553,1995-96,Utah,WAC,32.0,990.0,0.649,0.599,0.301,0.428,12.0,/players/keith-van-horn-1.html,,5.6,2.3,7.9,0.319,,,,,,,,,,,,
1554,1996-97,Utah,WAC,32.0,1008.0,0.604,0.55,0.298,0.331,11.9,/players/keith-van-horn-1.html,32.0,4.9,3.0,8.0,0.316,,,,,,,,,,,,
1555,2012-13,Wichita State,MVC,39.0,630.0,0.485,0.451,0.32,0.261,21.1,/players/fred-van-vleet-1.html,0.0,0.8,1.1,1.8,0.116,14.4,192.0,2.4,12.2,7.0,27.3,3.4,0.4,17.8,0.3,3.5,3.8
1556,2013-14,Wichita State,MVC,36.0,1141.0,0.613,0.552,0.329,0.487,12.3,/players/fred-van-vleet-1.html,36.0,4.4,2.8,7.2,0.251,24.0,469.0,2.8,11.0,7.1,33.6,3.7,0.4,17.9,5.0,4.8,9.8
1557,2014-15,Wichita State,MVC,35.0,1104.0,0.552,0.487,0.319,0.476,12.1,/players/fred-van-vleet-1.html,35.0,4.4,2.6,7.0,0.253,26.7,520.0,4.4,13.0,8.6,35.0,3.9,0.4,24.0,7.3,4.6,11.9
1558,2015-16,Wichita State,MVC,31.0,900.0,0.523,0.461,0.37,0.393,13.0,/players/fred-van-vleet-1.html,31.0,2.5,2.4,4.9,0.219,22.3,415.0,1.3,11.9,6.4,39.6,3.7,0.4,23.8,5.1,5.1,10.2
1559,2006-07,Mississippi State,SEC,35.0,473.0,0.633,0.647,0.009,0.388,12.2,/players/jarvis-varnado-1.html,13.0,1.2,2.0,3.3,0.275,,,,,16.5,4.5,,9.4,15.9,,,
1560,2007-08,Mississippi State,SEC,34.0,968.0,0.618,0.644,0.012,0.588,15.9,/players/jarvis-varnado-1.html,34.0,1.9,3.8,5.6,0.233,,,,,14.3,3.5,,10.4,13.2,,,
1561,2008-09,Mississippi State,SEC,36.0,1012.0,0.575,0.549,0.003,0.485,12.9,/players/jarvis-varnado-1.html,36.0,2.5,3.6,6.0,0.238,,,,,16.4,6.4,,11.9,22.5,,,
1562,2009-10,Mississippi State,SEC,36.0,1141.0,0.597,0.582,0.0,0.665,14.6,/players/jarvis-varnado-1.html,36.0,3.1,3.2,6.3,0.221,,477.0,10.6,22.9,17.2,6.2,1.2,14.2,21.6,,,
1563,1993-94,Kansas,Big 8,35.0,896.0,0.57,0.538,0.359,0.482,29.0,/players/jacque-vaughn-1.html,35.0,,,,,,,,,,,,,,,,
1564,1994-95,Kansas,Big 8,31.0,1046.0,0.552,0.5,0.279,0.644,25.7,/players/jacque-vaughn-1.html,31.0,,,,,,,,,,,,,,,,
1565,1995-96,Kansas,Big 8,34.0,1045.0,0.594,0.56,0.369,0.526,23.4,/players/jacque-vaughn-1.html,34.0,2.5,2.4,4.9,0.187,,,,,,,,,,,,
1566,1996-97,Kansas,Big 12,26.0,820.0,0.553,0.476,0.292,0.611,21.1,/players/jacque-vaughn-1.html,25.0,1.4,1.7,3.1,0.15,,,,,,,,,,,,
1567,2003-04,UConn,Big East,32.0,607.0,0.572,0.555,0.223,0.286,13.5,/players/charlie-villanueva-1.html,4.0,1.5,2.1,3.6,0.237,,,,,14.0,6.9,,4.9,22.4,,,
1568,2004-05,UConn,Big East,31.0,798.0,0.566,0.531,0.039,0.462,15.8,/players/charlie-villanueva-1.html,31.0,2.1,2.7,4.8,0.24,,,,,,,,,,,,
1569,1981-82,Michigan State,Big Ten,28.0,965.0,0.504,,,0.323,,/players/sam-vincent-1.html,17.0,,,,,,,,,,,,,,,,
1570,1982-83,Michigan State,Big Ten,30.0,1066.0,0.511,0.455,0.027,0.429,16.2,/players/sam-vincent-1.html,30.0,,,,,,,,,,,,,,,,
1571,1983-84,Michigan State,Big Ten,23.0,740.0,0.563,,,0.467,18.6,/players/sam-vincent-1.html,23.0,,,,,,,,,5.4,19.5,,0.3,,,,
1572,1984-85,Michigan State,Big Ten,29.0,1093.0,0.607,,,0.462,17.3,/players/sam-vincent-1.html,29.0,,,,,,,,,,,,,,,,
1573,2008-09,USC,Pac-10,23.0,254.0,0.605,0.578,0.067,0.178,22.3,/players/nikola-vucevic-1.html,3.0,0.4,0.6,1.0,0.156,,,,,,,,,,,,
1574,2009-10,USC,Pac-10,30.0,968.0,0.553,0.52,0.144,0.34,16.4,/players/nikola-vucevic-1.html,30.0,1.9,2.5,4.4,0.182,20.6,326.0,12.1,23.2,17.8,8.9,1.2,4.5,19.3,,,
1575,2010-11,USC,Pac-10,34.0,1187.0,0.578,0.539,0.195,0.383,10.3,/players/nikola-vucevic-1.html,34.0,4.2,2.4,6.6,0.221,27.1,558.0,9.8,25.6,17.7,11.0,0.9,4.4,25.5,6.7,2.8,9.4
1576,2001-02,Marquette,CUSA,32.0,935.0,0.537,0.507,0.114,0.338,15.3,/players/dwyane-wade-1.html,32.0,2.4,4.5,6.8,0.292,,,,,13.6,27.9,,2.9,33.6,,,
1577,2002-03,Marquette,CUSA,33.0,1058.0,0.573,0.515,0.088,0.497,14.7,/players/dwyane-wade-1.html,33.0,3.6,2.9,6.5,0.246,,,,,,,,,,,,
1578,2019-20,Michigan,Big Ten,27.0,831.0,0.566,0.534,0.528,0.216,12.7,/players/franz-wagner-1.html,27.0,1.4,1.4,2.8,0.135,16.8,281.0,3.4,16.8,10.3,5.9,2.4,1.8,19.6,3.0,3.8,6.8
1579,2020-21,Michigan,Big Ten,28.0,887.0,0.587,0.544,0.392,0.304,10.8,/players/franz-wagner-1.html,28.0,2.7,2.0,4.7,0.21,22.1,345.0,2.9,19.6,12.1,17.4,2.3,3.2,19.7,5.8,6.1,11.9
1580,1981-82,Louisville,Metro,32.0,444.0,0.489,,,0.145,22.6,/players/milt-wagner-1.html,0.0,,,,,,,,,,,,,,,,
1581,1982-83,Louisville,Metro,36.0,1111.0,0.541,0.522,0.009,0.197,15.4,/players/milt-wagner-1.html,36.0,,,,,,,,,,,,,,,,
1582,1983-84,Louisville,Metro,35.0,1157.0,0.55,,,0.319,17.5,/players/milt-wagner-1.html,35.0,,,,,,,,,,,,,,,,
1583,1984-85,Louisville,Metro,2.0,59.0,0.44,,,0.111,24.0,/players/milt-wagner-1.html,2.0,,,,,,,,,,,,,,,,
1584,1985-86,Louisville,Metro,39.0,1312.0,0.555,,,0.358,19.3,/players/milt-wagner-1.html,39.0,,,,,,,,,,,,,,,,
1585,2010-11,Syracuse,Big East,34.0,554.0,0.524,0.484,0.447,0.253,12.4,/players/dion-waiters-1.html,0.0,1.2,1.0,2.2,0.157,18.5,211.0,2.6,7.9,5.4,17.3,4.2,0.8,22.4,1.7,4.2,5.9
1586,2011-12,Syracuse,Big East,37.0,891.0,0.565,0.534,0.317,0.331,10.4,/players/dion-waiters-1.html,0.0,3.2,1.7,5.0,0.223,26.3,430.0,2.4,8.8,5.6,21.2,4.6,1.5,26.7,6.0,4.8,10.8
1587,1994-95,Kentucky,SEC,33.0,479.0,0.495,0.456,0.242,0.322,18.4,/players/antoine-walker-1.html,2.0,,,,,,,,,,,,,,,,
1588,1995-96,Kentucky,SEC,36.0,971.0,0.494,0.473,0.098,0.264,13.8,/players/antoine-walker-1.html,35.0,0.9,3.8,4.7,0.195,,,,,,,,,,,,
1589,2008-09,UConn,Big East,36.0,907.0,0.549,0.498,0.205,0.526,18.4,/players/kemba-walker-1.html,2.0,1.5,2.1,3.6,0.159,,,,,7.3,20.7,,0.5,19.3,,,
1590,2009-10,UConn,Big East,34.0,1197.0,0.525,0.454,0.297,0.536,17.3,/players/kemba-walker-1.html,34.0,2.7,1.9,4.6,0.154,20.2,521.0,3.1,9.5,6.5,29.2,3.4,1.2,23.4,,,
1591,2010-11,UConn,Big East,41.0,1543.0,0.543,0.478,0.307,0.426,9.5,/players/kemba-walker-1.html,41.0,7.3,2.4,9.7,0.251,29.9,930.0,3.9,11.5,7.9,28.0,3.1,0.5,32.4,9.2,3.9,13.1
1592,1994-95,Louisville,Metro,29.0,841.0,0.555,0.552,0.022,0.588,11.2,/players/samaki-walker-1.html,,,,,,,,,,,,,,,,,
1593,1995-96,Louisville,CUSA,21.0,634.0,0.609,0.599,0.005,0.551,15.8,/players/samaki-walker-1.html,,2.1,1.1,3.2,0.202,,,,,,,,,,,,
1594,2009-10,Kentucky,SEC,37.0,1288.0,0.562,0.503,0.26,0.53,21.4,/players/john-wall-1.html,37.0,3.7,2.6,6.3,0.196,,669.0,2.7,10.1,6.6,34.8,2.9,1.5,25.7,,,
1595,2000-01,Alabama,SEC,36.0,824.0,0.485,0.457,0.219,0.538,19.2,/players/gerald-wallace-1.html,2.0,0.4,3.0,3.5,0.168,,,,,,,,,,,,
1596,1993-94,UNC,ACC,35.0,732.0,0.609,0.604,0.004,0.396,15.2,/players/rasheed-wallace-1.html,7.0,,,,,,,,,16.2,4.2,,7.9,19.4,,,
1597,1994-95,UNC,ACC,34.0,1030.0,0.657,0.655,0.008,0.387,10.8,/players/rasheed-wallace-1.html,34.0,,,,,,,,,,,,,,,,
1598,1999-00,Arizona,Pac-10,34.0,868.0,0.441,0.383,0.299,0.397,26.5,/players/luke-walton-1.html,19.0,-0.1,1.9,1.9,0.086,,,,,,,,,,,,
1599,2000-01,Arizona,Pac-10,36.0,736.0,0.483,0.446,0.233,0.347,22.9,/players/luke-walton-1.html,6.0,0.3,2.1,2.4,0.131,,,,,,,,,,,,
1600,2001-02,Arizona,Pac-10,31.0,1138.0,0.535,0.493,0.162,0.484,20.6,/players/luke-walton-1.html,31.0,1.7,1.6,3.4,0.119,,,,,,,,,,,,
1601,2002-03,Arizona,Pac-10,28.0,772.0,0.508,0.475,0.286,0.341,20.8,/players/luke-walton-1.html,28.0,0.7,2.0,2.7,0.141,,,,,10.4,30.2,,0.6,21.4,,,
1602,2017-18,Kentucky,SEC,37.0,1012.0,0.559,0.529,0.081,0.8,16.5,/players/pj-washington-1.html,30.0,1.8,1.6,3.4,0.135,17.8,401.0,7.9,14.8,11.6,10.5,1.6,3.5,20.8,2.5,3.2,5.7
1603,2018-19,Kentucky,SEC,35.0,1024.0,0.592,0.567,0.214,0.489,13.3,/players/pj-washington-1.html,33.0,3.5,2.2,5.7,0.223,26.0,508.0,10.0,19.9,15.3,13.1,1.7,4.8,25.8,6.9,4.0,10.9
1604,1988-89,Southern Miss,Metro,27.0,915.0,0.562,0.547,0.011,0.559,15.5,/players/clarence-weatherspoon-1.html,,,,,,,,,,,,,,,,,
1605,1989-90,Southern Miss,Metro,32.0,1166.0,0.635,0.605,0.006,0.678,14.0,/players/clarence-weatherspoon-1.html,,,,,,,,,,,,,,,,,
1606,1990-91,Southern Miss,Metro,29.0,1019.0,0.634,0.6,0.042,0.486,15.4,/players/clarence-weatherspoon-1.html,29.0,,,,,,,,,,,,,,,,
1607,1991-92,Southern Miss,Metro,29.0,1057.0,0.611,0.59,0.121,0.444,12.6,/players/clarence-weatherspoon-1.html,29.0,,,,,,,,,,,,,,,,
1608,1991-92,Michigan,Big Ten,34.0,1088.0,0.567,0.573,0.131,0.274,16.9,/players/chris-webber-1.html,34.0,,,,,,,,,,,,,,,,
1609,1992-93,Michigan,Big Ten,36.0,1143.0,0.638,0.649,0.176,0.403,16.3,/players/chris-webber-1.html,36.0,,,,,,,,,,,,,,,,
1610,1981-82,St. John's (NY),Big East,30.0,505.0,0.479,,,0.4,16.5,/players/bill-wennington-1.html,0.0,,,,,,,,,,,,,,,,
1611,1982-83,St. John's (NY),Big East,33.0,656.0,0.632,,,0.553,16.8,/players/bill-wennington-1.html,6.0,,,,,,,,,,,,,,,,
1612,1983-84,St. John's (NY),Big East,26.0,735.0,0.612,,,0.397,14.8,/players/bill-wennington-1.html,20.0,,,,,,,,,,,,,,,,
1613,1984-85,St. John's (NY),Big East,35.0,1099.0,0.647,,,0.448,14.4,/players/bill-wennington-1.html,,,,,,,,,,,,,,,,,
1614,1999-00,Xavier,A-10,33.0,970.0,0.567,0.532,0.0,0.558,14.3,/players/david-west-1.html,33.0,2.1,3.1,5.2,0.214,,,,,,,,,,,,
1615,2000-01,Xavier,A-10,29.0,978.0,0.609,0.551,0.003,0.718,15.7,/players/david-west-1.html,29.0,3.5,4.5,8.0,0.329,,,,,,,,,,,,
1616,2001-02,Xavier,A-10,32.0,1094.0,0.61,0.548,0.077,0.658,17.1,/players/david-west-1.html,32.0,4.1,4.6,8.8,0.32,,,,,16.3,10.7,,5.0,26.8,,,
1617,2002-03,Xavier,A-10,32.0,1168.0,0.6,0.524,0.063,0.617,13.7,/players/david-west-1.html,32.0,4.0,5.7,9.7,0.332,,,,,,,,,,,,
1618,2006-07,UCLA,Pac-10,36.0,325.0,0.51,0.5,0.21,0.295,17.3,/players/russell-westbrook-1.html,1.0,0.3,0.6,0.9,0.108,,,,,,,,,,,,
