SEASON,AGE,TEAM,LEAGUE,POS,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP,URL
2017-18,22,GSW,NBA,C,15,89.0,6.8,0.517,0.0,0.227,6.8,10.6,8.8,2.9,0.5,2.7,14.2,13.9,0.0,0.1,0.1,0.031,-5.3,-1.8,-7.1,-0.1,/players/j/jonesda03.html
2018-19,23,GSW,NBA,C,24,410.0,15.3,0.72,0.0,0.5,8.4,11.0,9.8,8.7,1.4,5.1,15.1,11.1,1.0,0.5,1.5,0.173,-0.6,1.7,1.1,0.3,/players/j/jonesda03.html
2019-20,24,ATL,NBA,C,55,887.0,15.6,0.712,0.051,0.472,8.9,16.2,12.5,5.6,1.4,3.8,11.5,11.4,2.2,0.6,2.8,0.152,-1.6,0.1,-1.5,0.1,/players/j/jonesda03.html
2020-21,25,TOT,NBA,C,39,547.0,14.6,0.712,0.049,0.563,7.3,17.4,12.3,7.0,1.0,4.6,16.8,12.3,1.0,0.5,1.6,0.138,-2.2,0.8,-1.4,0.1,/players/j/jonesda03.html
2020-21,25,PHO,NBA,C,14,94.0,6.7,0.528,0.063,0.688,8.6,13.0,10.9,5.3,0.5,4.8,22.4,12.7,0.0,0.1,0.1,0.043,-7.0,1.1,-5.9,-0.1,/players/j/jonesda03.html
2020-21,25,LAL,NBA,C,8,112.0,17.1,0.965,0.0,0.706,8.1,18.0,13.0,1.3,0.4,5.6,18.3,10.6,0.4,0.2,0.5,0.235,-2.0,1.8,-0.2,0.1,/players/j/jonesda03.html
2020-21,25,SAC,NBA,C,17,341.0,15.9,0.691,0.057,0.5,6.7,18.5,12.5,9.4,1.3,4.2,14.9,12.7,0.7,0.2,0.9,0.132,-1.0,0.3,-0.6,0.1,/players/j/jonesda03.html
2021-22,26,SAC,NBA,C,56,1017.0,18.3,0.701,0.109,0.492,7.9,18.5,13.2,10.2,1.2,4.0,15.4,16.2,2.4,0.9,3.3,0.156,-0.2,0.5,0.3,0.6,/players/j/jonesda03.html
1998-99,22,TOT,NBA,PG,24,344.0,13.7,0.494,0.521,0.143,1.9,12.8,7.2,20.1,2.0,0.0,11.8,18.5,0.4,0.3,0.7,0.095,0.4,0.1,0.5,0.2,/players/j/jonesda01.html
1998-99,22,NJN,NBA,PG,11,131.0,14.4,0.493,0.659,0.295,1.6,9.8,5.5,16.7,2.8,0.0,9.1,18.4,0.2,0.1,0.3,0.109,1.1,1.0,2.1,0.1,/players/j/jonesda01.html
1998-99,22,BOS,NBA,PG,13,213.0,13.3,0.495,0.44,0.053,2.1,14.7,8.2,22.3,1.5,0.0,13.5,18.6,0.2,0.2,0.4,0.087,0.0,-0.5,-0.4,0.1,/players/j/jonesda01.html
1999-00,23,TOT,NBA,PG,55,612.0,13.1,0.508,0.548,0.231,2.1,7.6,4.8,23.9,1.5,0.1,14.9,19.2,0.6,0.1,0.7,0.053,0.8,-1.8,-0.9,0.2,/players/j/jonesda01.html
1999-00,23,GSW,NBA,PG,13,196.0,14.0,0.587,0.426,0.167,0.0,9.1,4.3,31.5,1.5,0.0,20.6,15.7,0.3,0.0,0.3,0.08,0.8,-1.0,-0.2,0.1,/players/j/jonesda01.html
1999-00,23,DAL,NBA,PG,42,416.0,12.7,0.482,0.591,0.253,3.1,6.9,5.0,20.2,1.5,0.2,12.7,20.8,0.3,0.1,0.3,0.04,0.8,-2.1,-1.3,0.1,/players/j/jonesda01.html
2000-01,24,VAN,NBA,PG,71,1415.0,13.0,0.525,0.555,0.125,1.3,8.7,5.0,26.2,1.3,0.0,14.8,16.6,1.4,0.4,1.8,0.062,0.7,-1.1,-0.3,0.6,/players/j/jonesda01.html
2001-02,25,DET,NBA,PG,67,1083.0,11.2,0.548,0.655,0.208,1.4,9.7,5.6,20.9,1.1,0.1,16.4,16.1,1.1,0.8,1.9,0.084,-0.7,-1.0,-1.7,0.1,/players/j/jonesda01.html
2002-03,26,SAC,NBA,PG,49,709.0,11.5,0.505,0.576,0.129,1.8,8.5,5.3,16.0,1.3,0.4,9.4,15.2,0.8,0.7,1.5,0.103,-0.2,0.1,-0.1,0.3,/players/j/jonesda01.html
2003-04,27,MIL,NBA,PG,82,2016.0,14.2,0.516,0.521,0.137,0.8,8.7,4.8,36.7,0.8,0.1,15.6,14.8,3.6,0.3,3.9,0.093,2.0,-1.9,0.0,1.0,/players/j/jonesda01.html
2004-05,28,MIA,NBA,PG,82,2576.0,15.5,0.625,0.718,0.118,0.7,9.5,5.2,21.0,0.9,0.1,11.4,15.6,6.5,2.3,8.7,0.162,3.3,-0.3,3.0,3.2,/players/j/jonesda01.html
2005-06,29,CLE,NBA,PG,82,2089.0,9.3,0.538,0.756,0.102,0.8,6.8,3.8,12.6,0.9,0.0,9.7,12.6,2.2,1.1,3.4,0.077,-0.6,-0.5,-1.1,0.5,/players/j/jonesda01.html
2006-07,30,CLE,NBA,PG,60,1173.0,10.2,0.525,0.651,0.124,0.9,5.8,3.3,12.7,0.7,0.1,8.8,15.9,1.2,1.1,2.4,0.097,-0.1,-0.4,-0.5,0.5,/players/j/jonesda01.html
2007-08,31,CLE,NBA,SG,67,1336.0,11.3,0.582,0.76,0.077,0.4,5.9,3.1,15.1,0.8,0.1,8.8,14.0,2.4,0.7,3.0,0.108,0.6,-1.1,-0.4,0.5,/players/j/jonesda01.html
2008-09,32,MIL,NBA,PG,18,108.0,6.2,0.485,0.824,0.0,0.0,6.9,3.3,9.8,1.4,0.0,15.0,16.6,-0.1,0.1,0.0,-0.007,-2.4,-1.6,-4.0,-0.1,/players/j/jonesda01.html
2012-13,22,ORL,NBA,SF,63,803.0,8.4,0.485,0.161,0.234,2.4,12.4,7.4,3.0,1.2,2.1,11.1,15.3,-0.3,0.4,0.1,0.007,-3.8,-0.8,-4.5,-0.5,/players/j/jonesde01.html
2016-17,19,PHO,NBA,SF,32,545.0,12.0,0.604,0.091,0.339,7.6,8.2,7.9,3.1,1.2,1.9,8.6,11.7,0.9,0.2,1.1,0.098,-1.6,-0.7,-2.3,0.0,/players/j/jonesde02.html
2017-18,20,TOT,NBA,SF,20,245.0,10.1,0.48,0.34,0.453,9.6,7.8,8.7,5.1,0.8,4.4,9.9,12.8,0.1,0.2,0.4,0.075,-2.9,0.2,-2.7,0.0,/players/j/jonesde02.html
2017-18,20,PHO,NBA,SF,6,33.0,18.4,0.678,0.5,1.5,6.4,6.6,6.5,12.3,1.5,9.8,13.1,9.8,0.1,0.0,0.1,0.177,2.0,2.8,4.8,0.1,/players/j/jonesde02.html
2017-18,20,MIA,NBA,SF,14,212.0,8.8,0.457,0.327,0.367,10.1,8.0,9.0,4.0,0.7,3.6,9.5,13.3,0.0,0.2,0.3,0.059,-3.7,-0.2,-3.9,-0.1,/players/j/jonesde02.html
2018-19,21,MIA,NBA,SF,60,1153.0,14.0,0.559,0.281,0.377,8.8,13.3,11.1,4.7,1.9,3.3,10.2,15.6,1.2,1.7,2.9,0.121,-1.5,1.0,-0.5,0.4,/players/j/jonesde02.html
2019-20,22,MIA,NBA,SF,59,1375.0,14.9,0.62,0.378,0.352,5.6,13.1,9.5,6.7,2.1,2.7,6.9,13.9,2.6,1.8,4.4,0.153,-0.3,1.1,0.7,1.0,/players/j/jonesde02.html
2020-21,23,POR,NBA,SF,58,1318.0,11.9,0.576,0.447,0.299,6.1,10.7,8.3,4.8,1.4,3.7,8.5,12.3,1.6,0.8,2.4,0.089,-1.4,0.0,-1.4,0.2,/players/j/jonesde02.html
2021-22,24,CHI,NBA,PF,51,899.0,13.0,0.633,0.313,0.359,7.6,13.6,10.6,4.4,1.4,3.2,11.7,12.5,1.4,0.8,2.2,0.119,-1.5,0.5,-0.9,0.2,/players/j/jonesde02.html
2010-11,22,DAL,NBA,SG,18,135.0,10.6,0.4,0.089,0.378,5.4,15.9,10.8,20.8,1.9,1.7,16.0,21.7,-0.2,0.2,0.0,0.007,-2.5,1.6,-0.9,0.0,/players/j/jonesdo02.html
2011-12,23,DAL,NBA,SG,33,268.0,11.8,0.493,0.11,0.507,3.8,14.6,9.2,24.6,2.0,1.5,23.9,20.3,-0.1,0.4,0.2,0.044,-3.1,1.2,-1.9,0.0,/players/j/jonesdo02.html
2012-13,24,DAL,NBA,PG,29,338.0,12.4,0.438,0.083,0.486,6.0,8.7,7.4,36.2,2.1,0.5,22.3,23.0,-0.2,0.2,0.0,0.001,-1.7,-1.8,-3.4,-0.1,/players/j/jonesdo02.html
1997-98,22,BOS,NBA,SF,15,91.0,3.8,0.386,0.404,0.0,3.6,8.5,5.8,9.9,1.1,2.6,16.2,32.3,-0.4,0.0,-0.3,-0.175,-6.5,-4.3,-10.9,-0.2,/players/j/jonesdo01.html
2005-06,22,BOS,NBA,PF,14,87.0,9.2,0.445,0.0,1.3,14.4,28.7,21.7,3.3,0.6,2.6,16.0,9.9,0.0,0.1,0.1,0.081,-3.8,-1.0,-4.8,-0.1,/players/j/jonesdw02.html
2006-07,23,CLE,NBA,PF,4,18.0,-0.5,0.412,0.0,6.0,6.3,33.1,19.4,0.0,0.0,0.0,35.5,14.2,-0.1,0.0,0.0,-0.068,-10.8,-1.7,-12.5,0.0,/players/j/jonesdw02.html
2007-08,24,CLE,NBA,PF,56,472.0,11.1,0.538,0.021,1.234,16.2,17.7,16.9,3.1,1.1,4.2,19.0,8.6,0.5,0.7,1.2,0.121,-3.7,0.1,-3.6,-0.2,/players/j/jonesdw02.html
2008-09,25,CHA,NBA,PF,6,52.0,8.0,0.622,0.0,0.857,14.4,14.2,14.3,0.0,0.0,1.6,29.3,12.4,0.0,0.0,0.1,0.051,-3.9,-1.8,-5.7,0.0,/players/j/jonesdw02.html
2009-10,26,PHO,NBA,PF,2,7.0,1.4,0.0,0.0,0.0,0.0,30.5,16.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.045,-5.1,0.6,-4.4,0.0,/players/j/jonesdw02.html
1994-95,23,LAL,NBA,SG,64,1981.0,16.3,0.548,0.331,0.227,4.4,9.5,7.0,9.9,3.3,1.4,8.4,19.4,2.9,2.1,5.0,0.122,1.0,1.3,2.3,2.1,/players/j/jonesed02.html
1995-96,24,LAL,NBA,SG,70,2184.0,17.0,0.583,0.331,0.269,2.4,9.8,6.2,17.0,3.1,1.4,11.4,17.8,4.1,2.7,6.8,0.15,1.4,1.9,3.3,2.9,/players/j/jonesed02.html
1996-97,25,LAL,NBA,SG,80,2998.0,17.3,0.559,0.36,0.312,3.5,8.9,6.2,15.0,3.3,1.2,12.1,20.9,5.3,4.3,9.6,0.154,1.5,1.9,3.3,4.0,/players/j/jonesed02.html
1997-98,26,LAL,NBA,SG,80,2910.0,18.0,0.592,0.366,0.304,3.4,8.2,5.9,13.5,2.8,1.3,11.4,19.5,6.8,3.2,10.1,0.166,2.9,1.1,4.0,4.4,/players/j/jonesed02.html
1998-99,27,TOT,NBA,"SF,SG",50,1881.0,18.5,0.546,0.239,0.455,3.2,8.7,6.1,17.3,3.5,2.2,11.5,20.0,3.8,2.2,6.0,0.153,2.3,2.1,4.4,3.0,/players/j/jonesed02.html
1998-99,27,LAL,NBA,SG,20,724.0,16.4,0.517,0.282,0.352,3.3,8.8,6.1,13.3,2.5,2.4,7.4,17.6,1.5,0.6,2.0,0.134,2.1,1.3,3.5,1.0,/players/j/jonesed02.html
1998-99,27,CHH,NBA,SF,30,1157.0,19.8,0.563,0.212,0.519,3.2,8.6,6.0,19.8,4.2,2.1,13.7,21.5,2.4,1.6,4.0,0.165,2.4,2.6,5.0,2.0,/players/j/jonesed02.html
1999-00,28,CHH,NBA,SG,72,2807.0,19.9,0.555,0.305,0.374,3.3,10.3,6.9,19.0,3.5,1.2,10.9,23.4,5.7,4.4,10.1,0.172,2.9,2.0,4.9,4.9,/players/j/jonesed02.html
2000-01,29,MIA,NBA,SG,63,2282.0,18.8,0.553,0.273,0.31,3.9,11.3,7.6,14.8,2.7,2.0,12.0,23.9,3.9,4.0,7.9,0.166,2.5,2.1,4.6,3.8,/players/j/jonesed02.html
2001-02,30,MIA,NBA,SG,81,3156.0,17.5,0.546,0.319,0.296,2.3,11.6,7.0,15.4,2.0,1.9,9.9,22.7,5.6,5.0,10.5,0.16,2.2,1.7,3.9,4.6,/players/j/jonesed02.html
2002-03,31,MIA,NBA,SG,47,1789.0,18.9,0.551,0.35,0.334,2.2,12.7,7.3,18.8,2.0,1.4,9.7,23.0,3.9,2.1,6.0,0.162,3.4,1.5,5.0,3.1,/players/j/jonesed02.html
2003-04,32,MIA,NBA,SG,81,2998.0,16.7,0.538,0.414,0.288,1.5,10.6,6.0,16.1,1.7,0.9,9.0,22.5,6.2,3.0,9.1,0.146,2.2,0.2,2.5,3.4,/players/j/jonesed02.html
2004-05,33,MIA,NBA,SF,80,2839.0,13.6,0.556,0.466,0.263,1.6,14.5,8.3,11.5,1.6,1.0,9.8,16.6,4.2,3.8,8.0,0.135,0.1,1.1,1.2,2.3,/players/j/jonesed02.html
2005-06,34,MEM,NBA,SG,75,2437.0,14.7,0.542,0.518,0.298,1.8,12.0,6.9,12.7,3.0,0.9,10.2,18.1,3.0,4.2,7.2,0.141,-0.1,2.3,2.2,2.6,/players/j/jonesed02.html
2006-07,35,TOT,NBA,SG,64,1594.0,12.3,0.542,0.526,0.178,2.3,11.6,7.1,10.9,2.2,0.5,9.4,14.7,1.7,1.4,3.1,0.094,-0.6,1.0,0.4,1.0,/players/j/jonesed02.html
2006-07,35,MEM,NBA,SG,29,561.0,8.6,0.485,0.49,0.225,3.0,10.0,6.5,9.1,2.0,0.3,12.2,15.2,0.0,0.1,0.2,0.013,-2.6,-0.4,-3.1,-0.2,/players/j/jonesed02.html
2006-07,35,MIA,NBA,SG,35,1033.0,14.3,0.574,0.546,0.151,2.0,12.5,7.4,11.9,2.4,0.6,7.7,14.4,1.7,1.3,3.0,0.138,0.5,1.8,2.3,1.1,/players/j/jonesed02.html
2007-08,36,DAL,NBA,SG,47,922.0,7.6,0.473,0.644,0.078,2.3,13.8,8.3,10.8,1.5,0.6,13.5,10.9,0.1,1.0,1.1,0.058,-2.3,1.3,-1.0,0.2,/players/j/jonesed02.html
2002-03,23,IND,NBA,SG,19,115.0,5.5,0.446,0.292,0.167,4.0,4.8,4.4,6.7,2.7,0.6,18.9,12.5,-0.1,0.1,0.0,0.019,-4.8,1.1,-3.7,0.0,/players/j/jonesfr01.html
2003-04,24,IND,NBA,SG,81,1508.0,11.8,0.527,0.286,0.479,1.9,8.0,4.9,18.7,2.4,0.9,16.2,14.1,1.7,2.3,4.0,0.126,-1.7,1.9,0.2,0.8,/players/j/jonesfr01.html
2004-05,25,IND,NBA,SG,77,2268.0,13.3,0.551,0.354,0.32,1.8,10.8,6.4,15.7,1.5,1.0,13.4,18.0,2.6,2.2,4.8,0.102,0.0,0.2,0.3,1.3,/players/j/jonesfr01.html
2005-06,26,IND,NBA,SG,68,1837.0,11.0,0.517,0.335,0.286,1.2,9.3,5.3,14.5,1.6,0.8,14.5,18.7,0.4,2.2,2.6,0.069,-1.8,0.7,-1.0,0.4,/players/j/jonesfr01.html
2006-07,27,TOT,NBA,SG,63,1319.0,10.0,0.501,0.355,0.316,2.1,8.4,5.2,12.8,1.9,0.9,14.0,16.9,0.2,1.0,1.2,0.044,-2.3,0.5,-1.8,0.1,/players/j/jonesfr01.html
2006-07,27,TOR,NBA,SG,39,870.0,9.9,0.516,0.406,0.353,2.1,9.0,5.5,9.6,1.8,1.1,14.8,18.0,0.0,0.8,0.8,0.043,-2.2,0.6,-1.6,0.1,/players/j/jonesfr01.html
2006-07,27,POR,NBA,SG,24,449.0,10.3,0.466,0.241,0.232,1.9,7.3,4.6,18.9,2.2,0.7,12.1,14.7,0.2,0.2,0.4,0.044,-2.6,0.2,-2.4,0.0,/players/j/jonesfr01.html
2007-08,28,NYK,NBA,SG,70,1757.0,10.9,0.546,0.444,0.292,1.9,9.4,5.5,14.7,1.4,0.8,13.8,14.4,1.7,0.6,2.2,0.061,-1.2,-0.2,-1.3,0.3,/players/j/jonesfr01.html
2008-09,29,LAC,NBA,SF,52,1495.0,10.4,0.536,0.464,0.256,1.7,8.2,4.9,19.1,1.8,0.5,15.8,12.8,1.1,0.5,1.6,0.052,-2.3,-0.4,-2.7,-0.3,/players/j/jonesfr01.html
2002-03,23,IND,NBA,SG,19,115.0,5.5,0.446,0.292,0.167,4.0,4.8,4.4,6.7,2.7,0.6,18.9,12.5,-0.1,0.1,0.0,0.019,-4.8,1.1,-3.7,0.0,/players/j/jonesfr01.html
2003-04,24,IND,NBA,SG,81,1508.0,11.8,0.527,0.286,0.479,1.9,8.0,4.9,18.7,2.4,0.9,16.2,14.1,1.7,2.3,4.0,0.126,-1.7,1.9,0.2,0.8,/players/j/jonesfr01.html
2004-05,25,IND,NBA,SG,77,2268.0,13.3,0.551,0.354,0.32,1.8,10.8,6.4,15.7,1.5,1.0,13.4,18.0,2.6,2.2,4.8,0.102,0.0,0.2,0.3,1.3,/players/j/jonesfr01.html
2005-06,26,IND,NBA,SG,68,1837.0,11.0,0.517,0.335,0.286,1.2,9.3,5.3,14.5,1.6,0.8,14.5,18.7,0.4,2.2,2.6,0.069,-1.8,0.7,-1.0,0.4,/players/j/jonesfr01.html
2006-07,27,TOT,NBA,SG,63,1319.0,10.0,0.501,0.355,0.316,2.1,8.4,5.2,12.8,1.9,0.9,14.0,16.9,0.2,1.0,1.2,0.044,-2.3,0.5,-1.8,0.1,/players/j/jonesfr01.html
2006-07,27,TOR,NBA,SG,39,870.0,9.9,0.516,0.406,0.353,2.1,9.0,5.5,9.6,1.8,1.1,14.8,18.0,0.0,0.8,0.8,0.043,-2.2,0.6,-1.6,0.1,/players/j/jonesfr01.html
2006-07,27,POR,NBA,SG,24,449.0,10.3,0.466,0.241,0.232,1.9,7.3,4.6,18.9,2.2,0.7,12.1,14.7,0.2,0.2,0.4,0.044,-2.6,0.2,-2.4,0.0,/players/j/jonesfr01.html
2007-08,28,NYK,NBA,SG,70,1757.0,10.9,0.546,0.444,0.292,1.9,9.4,5.5,14.7,1.4,0.8,13.8,14.4,1.7,0.6,2.2,0.061,-1.2,-0.2,-1.3,0.3,/players/j/jonesfr01.html
2008-09,29,LAC,NBA,SF,52,1495.0,10.4,0.536,0.464,0.256,1.7,8.2,4.9,19.1,1.8,0.5,15.8,12.8,1.1,0.5,1.6,0.052,-2.3,-0.4,-2.7,-0.3,/players/j/jonesfr01.html
2021-22,23,NOP,NBA,PF,78,2335.0,12.3,0.573,0.293,0.283,4.5,9.6,7.0,10.0,2.7,2.5,13.4,13.7,2.1,2.5,4.6,0.096,-2.0,1.5,-0.5,0.9,/players/j/joneshe01.html
2017-18,24,TOT,NBA,SF,16,181.0,10.3,0.485,0.382,0.279,7.7,15.7,11.6,3.5,1.4,0.5,8.4,20.9,0.0,0.2,0.1,0.027,-3.4,-2.6,-6.0,-0.2,/players/j/jonesja04.html
2017-18,24,NOP,NBA,SF,4,19.0,5.0,0.512,0.25,0.5,0.0,16.5,8.6,0.0,0.0,0.0,0.0,11.1,0.0,0.0,0.0,0.055,-4.3,-3.0,-7.3,0.0,/players/j/jonesja04.html
2017-18,24,DAL,NBA,SF,12,162.0,10.9,0.483,0.391,0.266,8.6,15.6,12.0,3.9,1.5,0.5,8.9,22.0,-0.1,0.1,0.1,0.024,-3.3,-2.6,-5.9,-0.2,/players/j/jonesja04.html
2018-19,25,CLE,NBA,SF,16,214.0,11.7,0.548,0.452,0.435,5.5,12.5,8.8,4.8,2.1,0.8,9.8,16.7,0.2,0.1,0.3,0.056,-2.3,-1.9,-4.2,-0.1,/players/j/jonesja04.html
2003-04,23,IND,NBA,SF,6,26.0,4.9,0.354,0.444,0.222,0.0,9.2,4.5,0.0,2.1,0.0,0.0,17.9,0.0,0.0,0.0,0.01,-3.4,-0.5,-3.9,0.0,/players/j/jonesja02.html
2004-05,24,IND,NBA,SF,75,1330.0,10.5,0.537,0.522,0.195,3.6,11.9,7.8,7.4,1.3,1.6,11.1,14.0,1.1,1.4,2.5,0.09,-0.6,0.5,-0.1,0.6,/players/j/jonesja02.html
2005-06,25,PHO,NBA,SF,75,1772.0,13.2,0.551,0.491,0.208,2.8,12.8,7.9,4.5,1.1,1.9,5.2,16.9,2.3,1.7,4.0,0.11,0.1,-0.2,-0.1,0.9,/players/j/jonesja02.html
2006-07,26,PHO,NBA,SF,76,1376.0,10.8,0.51,0.541,0.184,2.9,11.5,7.5,4.5,1.0,2.1,5.6,16.5,1.0,1.2,2.2,0.077,-0.5,-0.2,-0.6,0.5,/players/j/jonesja02.html
2007-08,27,POR,NBA,SF,58,1276.0,13.6,0.625,0.627,0.3,4.0,10.8,7.4,4.3,1.0,0.9,7.0,14.8,2.9,0.8,3.7,0.139,1.4,-0.2,1.3,1.1,/players/j/jonesja02.html
2008-09,28,MIA,NBA,SF,40,630.0,8.4,0.52,0.644,0.208,2.3,9.6,5.9,4.7,1.0,1.8,6.9,13.0,0.4,0.5,0.9,0.065,-2.1,-0.7,-2.7,-0.1,/players/j/jonesja02.html
2009-10,29,MIA,NBA,SF,36,503.0,8.8,0.556,0.756,0.235,0.9,9.5,5.3,5.1,1.2,0.6,7.7,13.3,0.5,0.5,1.0,0.099,-1.4,0.2,-1.2,0.1,/players/j/jonesja02.html
2010-11,30,MIA,NBA,SF,81,1549.0,11.1,0.629,0.829,0.208,1.9,9.9,6.1,4.1,1.0,1.0,5.3,12.0,3.0,1.7,4.7,0.145,0.7,0.3,1.0,1.2,/players/j/jonesja02.html
2011-12,31,MIA,NBA,SG,51,666.0,9.7,0.567,0.76,0.2,1.1,7.4,4.4,4.2,1.3,1.1,5.8,12.1,0.9,0.7,1.7,0.12,-0.4,0.4,0.0,0.3,/players/j/jonesja02.html
2012-13,32,MIA,NBA,SF,38,221.0,8.1,0.478,0.869,0.066,0.0,11.6,6.1,8.4,0.5,2.2,4.6,14.2,0.1,0.2,0.2,0.054,-2.0,-1.0,-3.0,-0.1,/players/j/jonesja02.html
2013-14,33,MIA,NBA,SF,20,236.0,15.4,0.666,0.794,0.162,1.1,10.8,6.1,5.8,0.7,1.5,5.2,15.6,0.6,0.1,0.7,0.147,4.1,-0.9,3.2,0.3,/players/j/jonesja02.html
2014-15,34,CLE,NBA,SF,57,669.0,11.1,0.565,0.871,0.229,1.6,9.0,5.3,5.4,1.0,0.9,5.5,15.8,1.2,0.4,1.5,0.11,0.2,-0.9,-0.7,0.2,/players/j/jonesja02.html
2015-16,35,CLE,NBA,SF,48,463.0,11.6,0.58,0.732,0.183,2.0,10.2,6.1,4.5,1.2,1.8,7.8,16.2,0.7,0.5,1.2,0.12,-0.2,-0.1,-0.3,0.2,/players/j/jonesja02.html
2016-17,36,CLE,NBA,SF,48,381.0,11.1,0.655,0.717,0.217,0.9,9.5,5.4,5.2,0.8,2.1,9.0,13.0,0.6,0.2,0.8,0.102,-0.1,-0.3,-0.3,0.2,/players/j/jonesja02.html
2018-19,23,LAL,NBA,SF,6,143.0,12.1,0.398,0.303,0.061,11.8,23.4,17.7,11.4,2.3,2.9,12.9,11.3,0.0,0.2,0.2,0.084,-2.2,2.4,0.2,0.1,/players/j/jonesje01.html
2021-22,26,LAL,NBA,SF,2,15.0,14.8,0.667,0.0,0.0,14.4,7.1,10.8,0.0,3.2,0.0,0.0,8.6,0.0,0.0,0.1,0.17,-1.1,0.1,-1.0,0.0,/players/j/jonesje01.html
1999-00,20,PHI,NBA,SF,33,138.0,12.6,0.432,0.069,0.31,12.6,17.9,15.2,6.1,2.3,2.6,17.5,25.4,-0.2,0.3,0.0,0.008,-2.7,-0.7,-3.4,0.0,/players/j/jonesju01.html
2000-01,21,PHI,NBA,SF,65,866.0,14.2,0.51,0.218,0.193,8.4,16.1,12.3,6.3,1.8,1.3,11.6,17.6,0.9,1.4,2.3,0.125,0.0,0.4,0.4,0.5,/players/j/jonesju01.html
2001-02,22,CLE,NBA,PF,81,2142.0,13.2,0.501,0.263,0.106,6.9,19.8,13.4,8.9,1.9,1.6,10.5,16.1,1.5,1.8,3.3,0.074,-0.4,-0.2,-0.6,0.7,/players/j/jonesju01.html
2002-03,23,CLE,NBA,SF,80,2204.0,12.3,0.525,0.442,0.117,5.3,15.5,10.3,8.8,1.6,0.7,12.5,16.8,1.7,1.2,2.9,0.062,-0.4,-1.1,-1.5,0.3,/players/j/jonesju01.html
2003-04,24,BOS,NBA,SG,42,373.0,7.6,0.438,0.458,0.24,7.5,13.2,10.4,5.9,1.7,1.9,15.2,15.2,-0.2,0.3,0.1,0.019,-2.9,-0.4,-3.4,-0.1,/players/j/jonesju01.html
2004-05,25,LAL,NBA,SF,76,1830.0,13.1,0.556,0.537,0.154,6.6,17.8,12.3,5.8,1.3,1.0,8.6,14.0,2.8,0.8,3.7,0.097,0.5,-0.9,-0.4,0.8,/players/j/jonesju01.html
2005-06,26,CHA,NBA,PF,76,2089.0,12.1,0.506,0.455,0.164,5.5,16.1,10.4,5.0,1.7,0.8,8.6,18.3,1.2,1.8,3.0,0.068,-0.9,-0.9,-1.7,0.2,/players/j/jonesju01.html
2006-07,27,PHO,NBA,SF,18,138.0,3.2,0.386,0.627,0.039,5.3,13.7,9.7,1.0,1.8,0.5,11.9,19.2,-0.3,0.1,-0.2,-0.061,-6.2,-1.3,-7.5,-0.2,/players/j/jonesju01.html
2021-22,21,CHO,NBA,C,21,63.0,9.2,0.628,0.143,0.571,5.0,13.7,9.2,8.6,0.8,3.0,25.5,15.9,0.0,0.0,0.0,0.009,-5.2,-1.4,-6.6,-0.1,/players/j/joneska01.html
2012-13,23,CLE,NBA,PF,32,334.0,11.1,0.418,0.0,0.14,12.6,14.5,13.5,4.8,1.4,1.2,6.6,16.2,0.1,0.2,0.2,0.032,-1.9,-2.2,-4.1,-0.2,/players/j/joneske01.html
2004-05,29,ORL,NBA,SF,10,116.0,4.4,0.325,0.129,0.323,5.9,6.7,6.3,7.5,2.2,1.2,7.8,14.5,-0.2,0.1,-0.1,-0.033,-5.9,-1.0,-6.9,-0.1,/players/j/jonesma03.html
2020-21,22,TOT,NBA,SG,32,334.0,12.1,0.556,0.537,0.52,2.2,16.0,8.8,18.9,1.0,0.3,16.1,23.0,0.0,0.2,0.2,0.028,-1.4,-1.2,-2.7,-0.1,/players/j/jonesma05.html
2020-21,22,HOU,NBA,SG,26,307.0,11.1,0.546,0.561,0.5,1.3,17.0,8.9,19.1,0.9,0.3,16.8,23.1,-0.1,0.1,0.0,0.007,-1.9,-1.4,-3.3,-0.1,/players/j/jonesma05.html
2020-21,22,PHI,NBA,SG,6,27.0,23.5,0.662,0.222,0.778,12.5,4.0,8.2,16.6,1.8,0.0,7.6,20.8,0.1,0.0,0.2,0.27,4.6,0.2,4.8,0.0,/players/j/jonesma05.html
2021-22,23,LAL,NBA,SG,4,51.0,17.8,0.625,0.267,1.0,2.1,18.9,10.5,10.9,1.9,0.0,4.4,19.0,0.2,0.0,0.2,0.201,-1.2,0.3,-0.9,0.0,/players/j/jonesma05.html
2012-13,21,OKC,NBA,SF,38,280.0,7.8,0.417,0.02,0.152,5.3,19.1,12.7,5.5,0.9,1.6,12.4,19.6,-0.4,0.4,0.0,-0.003,-5.8,-1.5,-7.3,-0.4,/players/j/jonespe01.html
2013-14,22,OKC,NBA,PF,62,764.0,10.1,0.541,0.337,0.232,4.3,12.1,8.4,4.9,0.9,2.0,9.5,12.8,0.7,0.8,1.5,0.094,-1.2,-0.2,-1.4,0.1,/players/j/jonespe01.html
