SEASON,AGE,TEAM,LEAGUE,POS,G,GS,MP,FG,FGA,FG%,3P,3PA,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,URL,3P%
2000-01,31,PHI,NBA,C,12,0,8.3,1.4,2.4,0.586,0.0,0.0,1.4,2.4,0.586,0.586,0.3,0.3,1.0,0.8,0.7,1.5,0.6,0.2,0.0,0.4,2.5,3.2,/players/g/geigema01.html,0.0
1999-00,22,LAL,NBA,SF,9,0,5.0,0.8,2.1,0.368,0.2,1.1,0.6,1.0,0.556,0.421,0.7,1.2,0.545,0.4,0.7,1.1,0.2,0.1,0.0,0.3,0.6,2.4,/players/g/georgde01.html,0.2
2000-01,23,LAL,NBA,SF,7,0,3.9,0.9,1.7,0.5,0.1,0.3,0.7,1.4,0.5,0.542,0.1,0.3,0.5,0.4,0.3,0.7,0.1,0.0,0.0,0.4,0.9,2.0,/players/g/georgde01.html,0.5
2001-02,24,LAL,NBA,SF,19,0,17.2,2.0,5.5,0.365,0.4,1.8,1.6,3.6,0.435,0.404,0.6,0.8,0.733,1.3,2.3,3.6,0.6,0.6,0.5,0.6,2.7,5.0,/players/g/georgde01.html,0.229
2002-03,25,LAL,NBA,SF,11,7,28.9,3.2,7.1,0.449,0.9,2.7,2.3,4.4,0.521,0.513,0.7,0.8,0.889,1.0,3.5,4.5,2.2,1.0,0.4,1.1,2.6,8.0,/players/g/georgde01.html,0.333
2003-04,26,LAL,NBA,SF,22,19,21.4,2.0,4.5,0.43,1.0,2.7,1.0,1.9,0.512,0.54,0.6,0.9,0.65,0.5,1.8,2.3,0.5,1.0,0.4,0.5,2.0,5.5,/players/g/georgde01.html,0.373
2005-06,28,LAL,NBA,SF,7,0,17.3,1.9,4.9,0.382,1.3,3.0,0.6,1.9,0.308,0.515,0.3,0.7,0.4,0.3,2.0,2.3,0.6,0.6,0.1,0.0,1.9,5.3,/players/g/georgde01.html,0.429
2006-07,29,DAL,NBA,SF,6,1,18.2,0.8,4.2,0.2,0.5,2.0,0.3,2.2,0.154,0.26,1.3,1.7,0.8,0.7,2.3,3.0,0.7,1.0,0.3,1.2,2.0,3.5,/players/g/georgde01.html,0.25
2007-08,30,DAL,NBA,SF,5,0,12.4,2.2,5.6,0.393,0.8,2.4,1.4,3.2,0.438,0.464,0.6,1.0,0.6,0.8,2.2,3.0,0.0,0.4,0.4,0.6,1.4,5.8,/players/g/georgde01.html,0.333
2010-11,20,IND,NBA,SG,5,5,26.6,2.0,6.6,0.303,0.6,2.6,1.4,4.0,0.35,0.348,1.4,1.6,0.875,1.0,4.0,5.0,1.0,1.4,2.0,1.4,2.2,6.0,/players/g/georgpa01.html,0.231
2011-12,21,IND,NBA,SG,11,11,33.7,3.4,8.6,0.389,1.0,3.7,2.4,4.9,0.481,0.447,2.0,2.5,0.786,1.4,5.3,6.6,2.4,1.6,0.4,1.9,2.9,9.7,/players/g/georgpa01.html,0.268
2012-13,22,IND,NBA,SF,19,19,41.1,6.3,14.6,0.43,1.8,5.5,4.5,9.1,0.491,0.491,4.9,6.7,0.727,0.8,6.6,7.4,5.1,1.3,0.5,3.9,3.8,19.2,/players/g/georgpa01.html,0.327
2013-14,23,IND,NBA,SF,19,19,41.1,7.3,16.6,0.438,2.7,6.8,4.5,9.8,0.462,0.521,5.3,6.7,0.789,0.7,6.9,7.6,3.8,2.2,0.4,2.6,2.9,22.6,/players/g/georgpa01.html,0.403
2015-16,25,IND,NBA,SF,7,7,39.3,8.0,17.6,0.455,2.6,6.1,5.4,11.4,0.475,0.528,8.7,9.1,0.953,1.3,6.3,7.6,4.3,2.0,0.7,3.3,3.4,27.3,/players/g/georgpa01.html,0.419
2016-17,26,IND,NBA,SF,4,4,43.0,8.5,22.0,0.386,4.5,10.5,4.0,11.5,0.348,0.489,6.5,7.5,0.867,1.3,7.5,8.8,7.3,1.8,0.5,3.3,3.3,28.0,/players/g/georgpa01.html,0.429
2017-18,27,OKC,NBA,SF,6,6,41.8,8.2,20.0,0.408,3.2,8.7,5.0,11.3,0.441,0.488,5.2,6.0,0.861,0.7,5.3,6.0,2.7,1.3,0.7,4.0,2.8,24.7,/players/g/georgpa01.html,0.365
2018-19,28,OKC,NBA,SF,5,5,40.8,8.8,20.2,0.436,3.0,9.4,5.8,10.8,0.537,0.51,8.0,9.8,0.816,1.2,7.4,8.6,3.6,1.4,0.2,4.0,4.2,28.6,/players/g/georgpa01.html,0.319
2019-20,29,LAC,NBA,SF,13,13,36.8,6.8,17.0,0.398,2.8,8.5,3.9,8.5,0.464,0.482,3.8,4.2,0.909,1.1,5.0,6.1,3.8,1.5,0.5,3.1,3.8,20.2,/players/g/georgpa01.html,0.333
2020-21,30,LAC,NBA,SF,19,19,40.8,8.7,19.7,0.441,2.7,8.0,6.0,11.7,0.514,0.509,6.8,8.1,0.844,0.9,8.7,9.6,5.4,1.0,0.5,3.5,3.1,26.9,/players/g/georgpa01.html,0.336
1991-92,23,NJN,NBA,SG,4,0,11.0,1.8,5.8,0.304,0.0,0.0,1.8,5.8,0.304,0.304,0.3,0.8,0.333,0.0,0.0,0.0,2.0,0.8,0.3,1.0,2.0,3.8,/players/g/georgta01.html,0.0
1992-93,24,NJN,NBA,PG,2,0,11.0,1.0,3.5,0.286,0.0,0.0,1.0,3.5,0.286,0.286,0.0,0.0,0.0,0.5,1.0,1.5,3.0,0.5,0.0,0.5,0.5,2.0,/players/g/georgta01.html,0.0
2017-18,23,MIN,NBA,SG,2,0,1.5,0.0,0.5,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,/players/g/georgma01.html,0.0
2006-07,20,CLE,NBA,PG,20,2,20.1,2.5,5.8,0.431,1.4,3.3,1.2,2.5,0.46,0.547,1.9,2.2,0.884,0.5,1.2,1.6,1.1,0.6,0.2,0.5,1.7,8.3,/players/g/gibsoda01.html,0.409
2007-08,21,CLE,NBA,PG,11,0,25.8,3.2,7.1,0.449,1.7,3.8,1.5,3.3,0.444,0.571,0.9,1.3,0.714,0.4,1.4,1.7,2.5,0.6,0.2,1.4,1.6,9.0,/players/g/gibsoda01.html,0.452
2008-09,22,CLE,NBA,PG,14,0,12.3,0.9,2.9,0.325,0.7,2.0,0.2,0.9,0.25,0.45,0.8,0.8,1.0,0.1,0.4,0.5,0.4,0.1,0.2,0.5,1.3,3.4,/players/g/gibsoda01.html,0.357
2009-10,23,CLE,NBA,PG,5,0,4.6,0.4,1.4,0.286,0.2,0.8,0.2,0.6,0.333,0.357,0.4,0.4,1.0,0.0,0.6,0.6,0.2,0.0,0.0,0.4,0.6,1.4,/players/g/gibsoda01.html,0.25
2009-10,24,CHI,NBA,PF,5,5,29.0,3.2,7.6,0.421,0.0,0.0,3.2,7.6,0.421,0.421,1.2,2.2,0.545,1.8,5.2,7.0,0.6,0.2,0.6,0.4,3.4,7.6,/players/g/gibsota01.html,0.0
2010-11,25,CHI,NBA,PF,16,0,17.8,2.7,4.8,0.566,0.0,0.1,2.7,4.7,0.573,0.566,0.6,0.9,0.6,1.6,2.5,4.1,0.6,0.3,1.4,0.9,2.0,5.9,/players/g/gibsota01.html,0.0
2011-12,26,CHI,NBA,PF,6,0,22.8,3.5,7.7,0.457,0.0,0.0,3.5,7.7,0.457,0.457,2.5,3.7,0.682,2.5,4.0,6.5,0.7,0.7,1.7,0.5,3.2,9.5,/players/g/gibsota01.html,0.0
2012-13,27,CHI,NBA,PF,12,0,17.2,2.6,5.5,0.47,0.0,0.2,2.6,5.3,0.484,0.47,1.3,1.8,0.727,1.3,1.8,3.0,0.3,0.3,0.5,0.8,3.1,6.5,/players/g/gibsota01.html,0.0
2013-14,28,CHI,NBA,PF,5,0,30.8,6.4,11.4,0.561,0.0,0.0,6.4,11.4,0.561,0.561,5.4,7.2,0.75,4.2,2.0,6.2,0.4,0.4,2.4,1.6,2.4,18.2,/players/g/gibsota01.html,0.0
2014-15,29,CHI,NBA,PF,12,2,23.0,2.8,6.0,0.472,0.0,0.0,2.8,6.0,0.472,0.472,1.8,2.5,0.7,2.1,3.4,5.5,1.0,0.3,1.0,0.9,2.1,7.4,/players/g/gibsota01.html,0.0
2016-17,31,OKC,NBA,PF,5,5,23.6,4.2,7.0,0.6,0.0,0.0,4.2,7.0,0.6,0.6,1.4,1.6,0.875,0.6,3.0,3.6,0.6,0.2,0.0,1.6,2.6,9.8,/players/g/gibsota01.html,0.0
2017-18,32,MIN,NBA,PF,5,5,24.6,2.8,4.4,0.636,0.0,0.0,2.8,4.4,0.636,0.636,0.6,0.6,1.0,1.4,2.6,4.0,0.4,0.2,0.4,0.8,1.6,6.2,/players/g/gibsota01.html,0.0
2020-21,35,NYK,NBA,C,5,3,27.6,2.4,4.0,0.6,0.0,0.0,2.4,4.0,0.6,0.6,0.2,0.2,1.0,3.2,3.8,7.0,0.8,1.6,1.0,0.6,2.6,5.0,/players/g/gibsota01.html,0.0
2020-21,22,POR,NBA,C,1,0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,3.0,0.0,0.0,0.0,3.0,0.0,0.0,/players/g/gilesha01.html,0.0
2018-19,20,LAC,NBA,PG,6,6,28.8,4.7,10.0,0.467,1.5,3.0,3.2,7.0,0.452,0.542,2.8,3.3,0.85,0.7,2.0,2.7,3.2,1.0,0.8,0.8,2.8,13.7,/players/g/gilgesh01.html,0.5
2019-20,21,OKC,NBA,SG,7,7,39.9,5.6,12.9,0.433,2.0,5.0,3.6,7.9,0.455,0.511,3.1,3.3,0.957,0.4,4.9,5.3,4.1,1.0,0.4,2.1,2.4,16.3,/players/g/gilgesh01.html,0.4
2020-21,28,WAS,NBA,PF,4,0,8.3,0.0,0.8,0.0,0.0,0.3,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.3,0.8,1.0,0.0,0.0,0.0,0.8,1.8,0.0,/players/g/gillan01.html,0.0
2004-05,26,IND,NBA,PG,7,0,6.4,0.7,2.3,0.313,0.1,0.9,0.6,1.4,0.4,0.344,1.9,2.1,0.867,0.0,0.6,0.6,0.7,0.1,0.0,0.4,0.0,3.4,/players/g/gilled01.html,0.167
2005-06,27,IND,NBA,PG,2,0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,/players/g/gilled01.html,0.0
1992-93,24,CHH,NBA,SG,9,9,39.2,7.2,18.0,0.401,0.1,0.7,7.1,17.3,0.41,0.404,2.8,3.9,0.714,2.9,2.2,5.1,2.9,2.3,0.7,2.1,3.2,17.3,/players/g/gillke01.html,0.167
1993-94,25,SEA,NBA,SG,5,5,30.6,5.2,12.0,0.433,0.4,1.8,4.8,10.2,0.471,0.45,2.6,4.2,0.619,1.4,3.4,4.8,2.0,1.2,0.2,1.2,2.4,13.4,/players/g/gillke01.html,0.222
1994-95,26,SEA,NBA,SG,4,0,18.0,2.3,6.3,0.36,0.5,2.0,1.8,4.3,0.412,0.4,1.3,2.0,0.625,0.3,0.8,1.0,2.5,1.0,0.3,1.0,1.5,6.3,/players/g/gillke01.html,0.25
1997-98,29,NJN,NBA,SF,3,3,33.3,6.0,13.3,0.45,0.0,0.0,6.0,13.3,0.45,0.45,2.3,2.7,0.875,1.0,3.3,4.3,1.0,1.3,0.3,1.3,5.0,14.3,/players/g/gillke01.html,0.0
2002-03,34,MIN,NBA,SG,6,0,19.7,1.7,4.5,0.37,0.3,0.7,1.3,3.8,0.348,0.407,1.5,2.3,0.643,1.0,1.2,2.2,1.2,0.7,0.2,0.7,2.0,5.2,/players/g/gillke01.html,0.5
1988-89,24,PHO,NBA,PF,9,0,14.0,3.0,5.7,0.529,0.0,0.0,3.0,5.7,0.529,0.529,2.1,2.4,0.864,2.0,3.0,5.0,0.2,0.1,0.2,1.1,1.2,8.1,/players/g/gilliar01.html,0.0
1990-91,26,PHI,NBA,PF,8,8,35.9,6.0,13.0,0.462,0.0,0.0,6.0,13.0,0.462,0.462,4.9,5.8,0.848,1.8,4.8,6.5,1.3,0.6,0.8,1.9,2.0,16.9,/players/g/gilliar01.html,0.0
1993-94,29,NJN,NBA,PF,4,0,28.0,3.8,8.5,0.441,0.0,0.3,3.8,8.3,0.455,0.441,3.0,4.0,0.75,0.3,6.0,6.3,0.3,0.5,1.8,0.8,1.8,10.5,/players/g/gilliar01.html,0.0
1998-99,34,MIL,NBA,PF,3,0,11.7,2.0,5.0,0.4,0.0,0.0,2.0,5.0,0.4,0.4,1.7,1.7,1.0,0.0,1.7,1.7,0.3,0.7,0.3,0.3,1.3,5.7,/players/g/gilliar01.html,0.0
1999-00,35,UTA,NBA,PF,10,0,13.2,1.5,4.6,0.326,0.0,0.0,1.5,4.6,0.326,0.326,0.5,1.3,0.385,0.6,2.3,2.9,0.4,0.4,0.4,1.1,1.5,3.5,/players/g/gilliar01.html,0.0
2002-03,25,SAS,NBA,SG,24,0,27.5,3.0,7.7,0.386,1.2,3.0,1.8,4.6,0.387,0.462,2.3,3.1,0.757,1.2,2.6,3.8,2.9,1.7,0.4,1.5,2.6,9.4,/players/g/ginobma01.html,0.384
2003-04,26,SAS,NBA,SG,10,0,28.0,4.2,9.4,0.447,1.0,3.5,3.2,5.9,0.542,0.5,3.6,4.4,0.818,1.5,3.8,5.3,3.1,1.7,0.1,2.1,3.0,13.0,/players/g/ginobma01.html,0.286
2004-05,27,SAS,NBA,SG,23,15,33.6,6.3,12.4,0.507,1.8,4.2,4.5,8.3,0.542,0.58,6.4,8.0,0.795,0.8,5.0,5.8,4.2,1.2,0.3,2.9,3.0,20.8,/players/g/ginobma01.html,0.438
2005-06,28,SAS,NBA,SG,13,11,32.8,5.8,12.1,0.484,1.1,3.2,4.8,8.8,0.539,0.529,5.6,6.7,0.839,0.7,3.8,4.5,3.0,1.5,0.5,2.5,3.3,18.4,/players/g/ginobma01.html,0.333
2006-07,29,SAS,NBA,SG,20,0,30.1,5.0,12.4,0.401,1.9,5.0,3.1,7.4,0.412,0.478,4.9,5.8,0.836,0.8,4.7,5.5,3.7,1.7,0.2,2.1,3.1,16.7,/players/g/ginobma01.html,0.384
2007-08,30,SAS,NBA,SG,17,6,32.9,5.8,13.6,0.422,2.2,6.0,3.5,7.6,0.462,0.504,4.1,4.5,0.896,0.8,2.9,3.8,3.9,0.6,0.3,2.8,2.8,17.8,/players/g/ginobma01.html,0.373
2009-10,32,SAS,NBA,SG,10,10,35.2,5.8,14.0,0.414,2.0,6.0,3.8,8.0,0.475,0.486,5.8,6.7,0.866,0.4,3.3,3.7,6.0,2.6,0.2,3.0,3.0,19.4,/players/g/ginobma01.html,0.333
2010-11,33,SAS,NBA,SG,5,5,34.8,6.2,14.0,0.443,1.8,5.6,4.4,8.4,0.524,0.507,6.4,8.2,0.78,0.4,3.6,4.0,4.2,2.6,0.6,3.4,2.6,20.6,/players/g/ginobma01.html,0.321
2011-12,34,SAS,NBA,SG,14,2,27.9,4.6,10.4,0.448,1.6,4.9,3.0,5.5,0.545,0.528,3.4,4.0,0.857,0.6,2.9,3.5,4.0,0.7,0.3,3.0,2.6,14.4,/players/g/ginobma01.html,0.338
2012-13,35,SAS,NBA,SG,21,3,26.7,3.7,9.2,0.399,1.4,4.6,2.3,4.6,0.495,0.474,2.8,3.8,0.738,0.4,3.3,3.7,5.0,1.1,0.3,2.6,2.5,11.5,/players/g/ginobma01.html,0.302
2013-14,36,SAS,NBA,SG,23,0,25.5,4.5,10.3,0.439,1.8,4.6,2.7,5.7,0.477,0.525,3.5,4.1,0.862,0.4,2.9,3.3,4.1,1.6,0.1,2.3,2.6,14.3,/players/g/ginobma01.html,0.39
2014-15,37,SAS,NBA,SG,7,0,18.7,2.1,6.1,0.349,1.1,3.1,1.0,3.0,0.333,0.442,2.6,3.3,0.783,0.6,2.9,3.4,4.6,0.6,0.9,2.0,2.7,8.0,/players/g/ginobma01.html,0.364
2015-16,38,SAS,NBA,SG,10,0,19.2,2.0,4.7,0.426,0.9,2.1,1.1,2.6,0.423,0.521,1.8,2.3,0.783,0.6,2.1,2.7,2.5,0.8,0.3,0.7,2.5,6.7,/players/g/ginobma01.html,0.429
2016-17,39,SAS,NBA,SG,16,1,17.8,2.5,6.1,0.412,0.6,2.5,1.9,3.6,0.544,0.459,1.1,1.4,0.739,0.6,1.8,2.4,2.4,1.0,0.1,0.8,1.8,6.6,/players/g/ginobma01.html,0.225
2017-18,40,SAS,NBA,SG,5,0,21.4,3.0,7.4,0.405,1.2,3.6,1.8,3.8,0.474,0.486,1.8,2.2,0.818,0.2,2.8,3.0,3.2,1.4,0.2,1.4,2.6,9.0,/players/g/ginobma01.html,0.333
2002-03,25,ORL,NBA,SF,7,7,31.9,3.7,8.0,0.464,0.7,2.1,3.0,5.9,0.512,0.509,1.3,1.6,0.818,0.6,2.6,3.1,1.0,0.3,0.1,1.9,3.9,9.4,/players/g/giricgo01.html,0.333
2006-07,29,UTA,NBA,SG,17,3,18.1,2.2,5.4,0.418,0.8,1.5,1.4,3.8,0.369,0.495,0.8,0.9,0.875,0.2,1.4,1.6,1.0,0.2,0.1,1.3,2.2,6.1,/players/g/giricgo01.html,0.538
2007-08,30,PHO,NBA,SG,5,0,16.0,1.2,3.6,0.333,0.2,0.8,1.0,2.8,0.357,0.361,0.8,0.8,1.0,0.0,1.4,1.4,0.4,0.4,0.0,0.6,0.6,3.4,/players/g/giricgo01.html,0.25
2016-17,24,UTA,NBA,C,9,9,27.3,4.4,7.0,0.635,0.0,0.0,4.4,7.0,0.635,0.635,2.7,5.6,0.48,2.4,7.4,9.9,1.2,1.0,1.3,1.0,3.3,11.6,/players/g/goberru01.html,0.0
2017-18,25,UTA,NBA,C,11,11,34.8,5.0,7.6,0.655,0.0,0.0,5.0,7.6,0.655,0.655,3.2,5.3,0.603,3.9,6.8,10.7,1.0,0.9,2.3,1.9,3.1,13.2,/players/g/goberru01.html,0.0
2018-19,26,UTA,NBA,C,5,5,30.4,3.8,6.4,0.594,0.0,0.0,3.8,6.4,0.594,0.594,3.6,4.6,0.783,4.6,5.6,10.2,1.4,0.6,2.6,1.8,3.2,11.2,/players/g/goberru01.html,0.0
2019-20,27,UTA,NBA,C,7,7,38.6,6.9,10.6,0.649,0.0,0.0,6.9,10.6,0.649,0.649,3.1,6.0,0.524,3.4,8.0,11.4,1.1,0.6,1.4,1.3,3.7,16.9,/players/g/goberru01.html,0.0
2020-21,28,UTA,NBA,C,11,11,34.2,5.5,7.4,0.741,0.0,0.1,5.5,7.3,0.75,0.741,3.8,6.0,0.636,3.9,8.4,12.3,0.8,0.5,2.1,1.5,4.2,14.7,/players/g/goberru01.html,0.0
2021-22,29,UTA,NBA,C,6,6,32.8,3.5,5.5,0.636,0.0,0.0,3.5,5.5,0.636,0.636,5.0,7.3,0.682,3.5,9.7,13.2,0.5,0.2,1.0,1.3,3.2,12.0,/players/g/goberru01.html,0.0
2002-03,21,ORL,NBA,PF,7,7,33.4,5.1,12.9,0.4,0.0,0.4,5.1,12.4,0.414,0.4,3.7,5.1,0.722,4.0,8.7,12.7,0.6,0.4,0.9,1.7,3.3,14.0,/players/g/goodedr01.html,0.0
2005-06,24,CLE,NBA,PF,13,13,21.7,3.5,6.5,0.529,0.0,0.0,3.5,6.5,0.529,0.529,1.3,1.4,0.944,2.4,5.2,7.5,0.6,0.2,0.2,1.4,3.1,8.2,/players/g/goodedr01.html,0.0
2006-07,25,CLE,NBA,PF,20,20,30.3,5.0,10.1,0.493,0.0,0.1,5.0,10.0,0.497,0.493,1.5,2.0,0.769,2.5,5.6,8.0,1.0,0.5,0.5,1.4,3.1,11.4,/players/g/goodedr01.html,0.0
2008-09,27,SAS,NBA,PF,4,0,17.8,2.8,8.3,0.333,0.0,0.5,2.8,7.8,0.355,0.333,1.8,1.8,1.0,1.3,2.5,3.8,0.3,0.3,0.3,0.8,3.3,7.3,/players/g/goodedr01.html,0.0
2013-14,32,WAS,NBA,C,10,0,14.6,1.4,3.8,0.368,0.0,0.4,1.4,3.4,0.412,0.368,0.6,0.8,0.75,2.0,2.2,4.2,0.4,0.3,0.4,0.4,3.0,3.4,/players/g/goodedr01.html,0.0
2014-15,33,WAS,NBA,PF,10,0,17.8,2.3,6.1,0.377,1.2,2.6,1.1,3.5,0.314,0.475,1.0,1.3,0.769,1.3,4.2,5.5,0.8,0.2,1.0,1.4,2.1,6.8,/players/g/goodedr01.html,0.462
2018-19,23,ORL,NBA,PF,5,5,32.8,5.8,12.4,0.468,1.6,4.0,4.2,8.4,0.5,0.532,2.0,3.8,0.526,2.2,5.0,7.2,3.6,1.2,0.2,2.6,3.2,15.2,/players/g/gordoaa01.html,0.4
2020-21,25,DEN,NBA,PF,10,10,29.9,4.3,9.9,0.434,0.9,2.3,3.4,7.6,0.447,0.48,1.6,2.5,0.64,2.1,3.3,5.4,2.0,0.5,0.3,1.4,2.3,11.1,/players/g/gordoaa01.html,0.391
2021-22,26,DEN,NBA,PF,5,5,32.0,4.6,10.8,0.426,0.6,3.0,4.0,7.8,0.513,0.454,4.0,5.6,0.714,3.6,3.6,7.2,2.6,0.4,1.2,1.6,2.8,13.8,/players/g/gordoaa01.html,0.2
2004-05,21,CHI,NBA,SG,6,1,25.5,5.0,12.3,0.405,1.2,3.7,3.8,8.7,0.442,0.453,3.3,4.2,0.8,1.0,1.7,2.7,2.5,0.8,0.3,2.2,3.0,14.5,/players/g/gordobe01.html,0.318
2005-06,22,CHI,NBA,SG,6,6,40.8,7.2,17.7,0.406,2.5,6.8,4.7,10.8,0.431,0.476,4.2,6.2,0.676,0.8,2.5,3.3,3.0,1.0,0.0,2.8,2.0,21.0,/players/g/gordobe01.html,0.366
2006-07,23,CHI,NBA,SG,10,10,39.5,6.1,14.7,0.415,2.4,5.5,3.7,9.2,0.402,0.497,5.8,6.3,0.921,0.9,2.9,3.8,3.8,0.9,0.1,3.4,3.4,20.4,/players/g/gordobe01.html,0.436
2008-09,25,CHI,NBA,SG,7,7,43.4,7.4,19.1,0.388,2.4,6.6,5.0,12.6,0.398,0.451,7.0,8.0,0.875,0.4,2.4,2.9,3.0,0.4,0.1,1.1,3.1,24.3,/players/g/gordobe01.html,0.37
2014-15,26,NOP,NBA,SG,4,4,35.8,7.0,16.0,0.438,3.3,8.0,3.8,8.0,0.469,0.539,1.3,1.5,0.833,0.8,1.8,2.5,3.8,0.5,0.5,2.5,2.8,18.5,/players/g/gordoer01.html,0.406
2016-17,28,HOU,NBA,SG,11,2,32.5,4.6,11.0,0.421,2.5,6.4,2.2,4.6,0.471,0.533,1.2,1.6,0.722,0.5,3.5,3.9,2.0,0.7,0.5,1.3,1.8,12.9,/players/g/gordoer01.html,0.386
2017-18,29,HOU,NBA,SG,17,2,32.3,4.9,13.0,0.38,2.5,7.6,2.4,5.4,0.451,0.477,3.0,3.6,0.836,0.5,2.1,2.6,1.6,0.6,0.5,1.4,1.7,15.4,/players/g/gordoer01.html,0.331
2018-19,30,HOU,NBA,SG,11,11,37.3,6.1,13.6,0.447,3.5,8.6,2.6,5.0,0.527,0.573,2.2,2.5,0.857,0.5,2.0,2.5,1.3,0.6,1.0,2.5,2.0,17.8,/players/g/gordoer01.html,0.4
2019-20,31,HOU,NBA,SF,12,12,34.2,6.0,14.7,0.409,2.4,7.5,3.6,7.2,0.5,0.491,2.9,3.3,0.875,0.5,2.2,2.7,3.0,0.8,0.6,2.0,2.2,17.3,/players/g/gordoer01.html,0.322
2007-08,23,ORL,NBA,C,8,0,6.0,0.6,0.8,0.833,0.0,0.0,0.6,0.8,0.833,0.833,0.0,0.0,0.0,0.3,0.8,1.0,0.0,0.0,0.5,0.4,0.6,1.3,/players/g/gortama01.html,0.0
2008-09,24,ORL,NBA,PF,24,1,11.3,1.4,2.2,0.654,0.0,0.0,1.4,2.2,0.654,0.654,0.4,0.7,0.625,0.8,2.4,3.2,0.1,0.4,0.6,0.5,1.6,3.3,/players/g/gortama01.html,0.0
2009-10,25,ORL,NBA,C,14,0,15.1,1.2,1.9,0.654,0.0,0.0,1.2,1.9,0.654,0.654,0.6,0.8,0.727,1.7,2.7,4.4,0.6,0.2,0.3,0.2,2.1,3.0,/players/g/gortama01.html,0.0
2013-14,29,WAS,NBA,C,11,11,34.7,5.3,10.7,0.492,0.0,0.0,5.3,10.7,0.492,0.492,2.5,3.7,0.659,3.3,6.6,9.9,1.5,0.5,1.3,1.8,2.0,13.0,/players/g/gortama01.html,0.0
2014-15,30,WAS,NBA,C,10,10,30.7,5.4,8.6,0.628,0.0,0.0,5.4,8.6,0.628,0.628,1.6,2.4,0.667,2.7,6.1,8.8,2.2,0.6,1.1,1.6,2.9,12.4,/players/g/gortama01.html,0.0
2016-17,32,WAS,NBA,C,13,13,31.5,3.6,7.2,0.505,0.0,0.0,3.6,7.2,0.505,0.505,0.8,1.4,0.611,4.0,7.0,11.0,1.8,0.4,1.5,1.3,3.1,8.1,/players/g/gortama01.html,0.0
2017-18,33,WAS,NBA,C,6,6,26.7,4.0,7.2,0.558,0.0,0.0,4.0,7.2,0.558,0.558,0.7,1.2,0.571,2.2,4.2,6.3,1.0,0.0,0.3,1.0,2.5,8.7,/players/g/gortama01.html,0.0
2011-12,23,LAL,NBA,SG,4,0,2.5,0.5,0.8,0.667,0.3,0.3,0.3,0.5,0.5,0.833,0.0,0.0,0.0,0.0,0.3,0.3,0.0,0.0,0.0,0.0,0.3,1.3,/players/g/goudean01.html,1.0
2012-13,24,LAL,NBA,SG,3,2,26.7,5.3,12.0,0.444,0.7,3.3,4.7,8.7,0.538,0.472,0.7,0.7,1.0,0.3,1.3,1.7,1.0,1.7,0.0,1.3,2.3,12.0,/players/g/goudean01.html,0.2
2015-16,27,HOU,NBA,PG,2,0,5.5,1.5,3.0,0.5,0.0,0.5,1.5,2.5,0.6,0.5,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.5,0.0,3.0,/players/g/goudean01.html,0.0
2021-22,26,NOP,NBA,PG,6,0,10.0,1.0,3.0,0.333,0.8,2.3,0.2,0.7,0.25,0.472,1.2,1.3,0.875,0.3,1.2,1.5,0.7,0.2,0.2,0.7,0.5,4.0,/players/g/grahade01.html,0.357
1996-97,26,SEA,NBA,SG,6,0,7.2,0.7,2.3,0.286,0.2,0.7,0.5,1.7,0.3,0.321,0.5,0.7,0.75,0.0,0.8,0.8,1.0,0.3,0.0,0.2,0.8,2.0,/players/g/grahagr01.html,0.25
2006-07,24,TOR,NBA,SF,6,3,18.2,1.0,3.5,0.286,0.0,0.2,1.0,3.3,0.3,0.286,0.7,0.8,0.8,0.2,3.2,3.3,0.3,0.7,0.0,1.0,2.0,2.7,/players/g/grahajo01.html,0.0
2007-08,25,TOR,NBA,SF,2,0,1.0,0.0,1.0,0.0,0.0,0.5,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,/players/g/grahajo01.html,0.0
2009-10,27,DEN,NBA,SF,4,0,7.3,2.5,4.3,0.588,0.3,0.8,2.3,3.5,0.643,0.618,0.8,1.3,0.6,1.0,1.5,2.5,0.0,0.5,0.3,0.3,1.5,6.0,/players/g/grahajo01.html,0.333
1988-89,23,GSW,NBA,PF,2,0,4.0,0.5,1.0,0.5,0.0,0.0,0.5,1.0,0.5,0.5,0.5,1.0,0.5,0.0,0.5,0.5,0.0,0.0,0.0,0.5,0.0,1.5,/players/g/grahaor01.html,0.0
