SEASON,AGE,TEAM,LEAGUE,POS,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP,URL
2002-03,37,BOS,NBA,PF,1,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006,-3.0,-2.8,-5.7,0.0,/players/b/bryanma01.html
2000-01,24,DAL,NBA,SG,5,75.0,19.4,0.547,0.13,0.435,11.3,20.1,15.5,7.6,3.6,0.0,6.8,18.2,0.2,0.1,0.3,0.189,2.1,2.3,4.4,0.1,/players/b/buckngr01.html
2001-02,25,DAL,NBA,SG,7,105.0,12.4,0.504,0.04,0.16,13.4,13.1,13.2,5.4,1.4,0.7,10.1,12.3,0.2,0.0,0.2,0.085,0.3,-0.2,0.1,0.1,/players/b/buckngr01.html
2002-03,26,PHI,NBA,SG,10,112.0,4.3,0.397,0.29,0.129,3.4,14.8,9.3,4.5,0.5,1.6,8.4,15.2,-0.1,0.1,0.0,0.006,-4.4,-1.0,-5.4,-0.1,/players/b/buckngr01.html
2004-05,28,DEN,NBA,SG,5,100.0,1.1,0.278,0.5,0.0,1.1,18.5,9.3,7.9,1.1,0.8,14.3,9.8,-0.2,0.1,-0.1,-0.061,-6.2,-0.1,-6.3,-0.1,/players/b/buckngr01.html
2005-06,29,DEN,NBA,SG,5,137.0,14.2,0.538,0.582,0.145,2.2,10.6,5.8,8.6,1.1,0.6,1.7,19.1,0.2,0.2,0.4,0.147,2.0,1.2,3.3,0.2,/players/b/buckngr01.html
2006-07,30,DAL,NBA,SG,6,44.0,-3.0,0.063,0.571,0.286,5.0,10.3,7.6,6.4,2.3,2.1,20.2,9.8,-0.2,0.0,-0.2,-0.17,-9.6,0.2,-9.4,-0.1,/players/b/buckngr01.html
1994-95,26,CHI,NBA,SF,10,104.0,9.8,0.439,0.095,0.19,13.4,10.3,11.8,7.1,2.1,2.4,11.6,11.5,0.0,0.1,0.2,0.07,-2.0,0.8,-1.2,0.0,/players/b/buechju01.html
1995-96,27,CHI,NBA,SF,17,127.0,11.4,0.578,0.553,0.105,1.8,8.1,4.8,8.0,3.0,0.0,16.8,17.1,0.1,0.2,0.3,0.116,-0.4,1.9,1.4,0.1,/players/b/buechju01.html
1996-97,28,CHI,NBA,SF,18,138.0,10.5,0.497,0.387,0.161,7.3,12.4,9.7,5.8,1.2,0.7,2.9,11.6,0.2,0.2,0.4,0.135,-0.4,0.6,0.2,0.1,/players/b/buechju01.html
1997-98,29,CHI,NBA,SF,16,64.0,10.8,0.5,0.455,0.0,7.4,14.2,10.7,7.3,2.7,1.3,8.3,8.9,0.1,0.1,0.2,0.137,-0.5,2.8,2.3,0.1,/players/b/buechju01.html
1998-99,30,DET,NBA,SF,5,84.0,3.6,0.267,0.533,0.0,6.1,15.1,10.4,5.6,2.2,1.0,16.7,11.1,-0.2,0.1,-0.1,-0.048,-3.1,0.5,-2.6,0.0,/players/b/buechju01.html
1999-00,31,DET,NBA,SF,3,34.0,4.8,0.429,0.714,0.0,0.0,15.4,7.5,5.6,0.0,2.3,0.0,10.1,0.0,0.0,0.0,0.05,-1.5,0.6,-0.9,0.0,/players/b/buechju01.html
2001-02,33,ORL,NBA,SF,2,10.0,11.1,0.0,0.0,0.0,0.0,10.9,5.6,15.2,5.4,0.0,0.0,0.0,0.0,0.0,0.0,0.112,1.8,6.5,8.3,0.0,/players/b/buechju01.html
1999-00,22,MIA,NBA,SG,1,16.0,23.7,0.619,0.25,0.25,0.0,7.4,3.7,16.1,0.0,0.0,0.0,27.4,0.1,0.0,0.1,0.305,3.9,2.5,6.3,0.0,/players/b/buforro01.html
2000-01,23,PHI,NBA,SF,15,72.0,7.4,0.422,0.25,0.083,7.7,11.3,9.5,7.0,3.1,1.1,13.9,18.4,-0.1,0.1,0.0,0.016,-4.6,0.5,-4.2,0.0,/players/b/buforro01.html
2003-04,26,SAC,NBA,SF,5,32.0,16.6,0.466,0.25,0.167,0.0,15.8,8.2,16.4,3.2,0.0,0.0,18.0,0.0,0.0,0.1,0.125,1.1,4.3,5.4,0.1,/players/b/buforro01.html
2004-05,27,NJN,NBA,SF,3,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.026,-3.1,-2.2,-5.3,0.0,/players/b/buforro01.html
1992-93,25,HOU,NBA,PF,12,169.0,14.2,0.683,0.667,0.143,3.0,11.8,7.8,11.8,1.2,1.8,16.8,14.5,0.3,0.2,0.5,0.142,3.6,1.2,4.8,0.3,/players/b/bullama01.html
1993-94,26,HOU,NBA,PF,10,55.0,6.7,0.355,0.526,0.421,4.4,15.3,10.3,0.0,1.0,2.5,0.0,19.1,-0.1,0.1,0.0,-0.004,-4.6,-0.9,-5.5,0.0,/players/b/bullama01.html
1995-96,28,ATL,NBA,PF,4,51.0,5.8,0.509,0.667,0.333,0.0,14.9,7.2,0.0,0.0,3.0,12.7,14.9,0.0,0.0,0.0,-0.019,-3.5,-1.9,-5.3,0.0,/players/b/bullama01.html
1996-97,29,HOU,NBA,PF,2,7.0,45.4,1.5,1.0,0.0,17.6,16.2,16.9,0.0,0.0,0.0,0.0,13.2,0.0,0.0,0.0,0.291,24.1,5.9,30.1,0.1,/players/b/bullama01.html
1997-98,30,HOU,NBA,SF,5,70.0,9.8,0.45,0.556,0.111,4.5,8.4,6.4,13.8,0.8,0.0,0.0,12.8,0.1,0.1,0.1,0.086,1.1,-0.2,0.8,0.1,/players/b/bullama01.html
1998-99,31,HOU,NBA,PF,2,8.0,48.4,1.215,0.5,1.0,0.0,0.0,0.0,27.6,0.0,0.0,0.0,16.2,0.1,0.0,0.1,0.576,20.8,3.8,24.6,0.1,/players/b/bullama01.html
2013-14,22,LAC,NBA,SF,2,5.0,23.0,1.0,0.0,0.0,0.0,0.0,0.0,32.2,0.0,0.0,0.0,8.7,0.0,0.0,0.0,0.262,8.8,4.0,12.8,0.0,/players/b/bullore01.html
2015-16,24,DET,NBA,SF,2,22.0,31.6,1.0,0.5,0.0,0.0,10.7,5.5,26.1,2.5,0.0,0.0,13.7,0.2,0.0,0.2,0.329,11.1,5.5,16.6,0.1,/players/b/bullore01.html
2020-21,29,NYK,NBA,SF,5,162.0,7.5,0.534,0.744,0.128,3.1,8.3,5.6,5.9,0.9,0.6,8.8,12.4,0.0,0.2,0.2,0.061,-2.4,1.1,-1.2,0.0,/players/b/bullore01.html
2021-22,30,DAL,NBA,SF,16,631.0,9.6,0.573,0.854,0.131,1.5,13.1,7.1,6.2,1.8,0.1,5.2,11.5,0.6,0.5,1.1,0.08,-0.9,1.2,0.2,0.4,/players/b/bullore01.html
2002-03,29,ORL,NBA,C,6,43.0,12.5,0.672,0.0,0.6,2.8,27.3,15.2,4.6,1.3,0.0,24.0,18.6,0.0,0.1,0.1,0.101,-3.1,1.9,-1.2,0.0,/players/b/burkepa01.html
2005-06,32,PHO,NBA,C,3,7.0,33.8,0.563,0.5,0.25,17.3,33.7,25.6,0.0,0.0,10.2,0.0,29.9,0.0,0.0,0.0,0.185,10.7,0.5,11.2,0.0,/players/b/burkepa01.html
2006-07,33,PHO,NBA,C,3,7.0,6.8,0.5,0.0,0.0,0.0,15.7,8.3,0.0,0.0,10.9,0.0,12.9,0.0,0.0,0.0,0.091,-10.7,5.2,-5.5,0.0,/players/b/burkepa01.html
2016-17,24,WAS,NBA,PG,3,20.0,-1.6,0.0,0.5,0.0,0.0,0.0,0.0,30.2,0.0,0.0,0.0,8.6,0.0,0.0,0.0,-0.108,-6.9,-3.1,-10.0,0.0,/players/b/burketr01.html
2019-20,27,DAL,NBA,PG,6,156.0,15.6,0.584,0.288,0.169,1.4,12.0,6.6,11.5,2.4,1.1,8.6,19.1,0.2,0.0,0.2,0.05,-0.6,0.8,0.2,0.1,/players/b/burketr01.html
2020-21,28,DAL,NBA,PG,2,17.0,-12.6,0.063,0.429,0.286,6.5,0.0,3.4,7.2,0.0,0.0,0.0,21.0,-0.1,0.0,-0.1,-0.417,-11.9,-6.8,-18.7,-0.1,/players/b/burketr01.html
2021-22,29,DAL,NBA,PG,9,35.0,24.6,0.601,0.368,0.316,0.0,10.4,5.1,23.2,1.5,0.0,4.4,30.6,0.1,0.0,0.1,0.194,3.5,1.5,5.0,0.1,/players/b/burketr01.html
2011-12,20,UTA,NBA,SG,4,63.0,9.7,0.381,0.071,0.5,7.6,11.4,9.3,8.3,1.7,0.0,8.1,25.6,-0.1,0.0,-0.1,-0.057,-1.5,-1.6,-3.0,0.0,/players/b/burksal01.html
2017-18,26,UTA,NBA,SG,9,120.0,22.3,0.581,0.313,0.234,1.8,20.0,10.8,26.4,1.6,0.7,10.2,28.9,0.3,0.2,0.4,0.169,4.2,2.8,7.0,0.3,/players/b/burksal01.html
2019-20,28,PHI,NBA,SG,4,95.0,9.4,0.397,0.327,0.184,7.7,9.3,8.5,14.1,0.5,3.0,5.4,25.7,-0.1,0.0,-0.1,-0.065,-0.8,-2.7,-3.5,0.0,/players/b/burksal01.html
2020-21,29,NYK,NBA,SG,5,128.0,16.0,0.544,0.429,0.339,3.9,17.6,10.3,19.2,0.4,0.0,5.9,23.7,0.2,0.1,0.3,0.12,2.3,1.6,3.9,0.2,/players/b/burksal01.html
2004-05,24,MEM,NBA,PG,1,3.0,11.4,0.0,0.0,0.0,0.0,0.0,0.0,38.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.053,4.1,-0.8,3.3,0.0,/players/b/burksan01.html
2005-06,25,MEM,NBA,PG,2,13.0,19.2,0.798,0.0,2.0,0.0,9.5,4.9,28.9,4.5,0.0,0.0,7.5,0.1,0.0,0.1,0.227,2.2,8.9,11.1,0.0,/players/b/burksan01.html
1997-98,27,CHI,NBA,SF,21,261.0,13.5,0.514,0.274,0.151,5.0,16.0,10.2,6.6,4.2,0.9,12.4,16.2,0.2,0.5,0.7,0.132,-1.7,2.9,1.3,0.2,/players/b/burresc01.html
2000-01,30,CHH,NBA,SF,2,12.0,30.6,0.644,0.333,0.667,0.0,29.6,14.3,15.4,9.0,0.0,0.0,14.9,0.0,0.0,0.1,0.358,5.5,11.3,16.9,0.1,/players/b/burresc01.html
2018-19,25,OKC,NBA,SG,3,4.0,-7.2,0.2,0.4,0.0,26.7,27.5,27.1,0.0,0.0,0.0,0.0,53.4,-0.1,0.0,0.0,-0.591,-9.5,-10.4,-19.9,0.0,/players/b/burtode02.html
2019-20,26,OKC,NBA,SF,1,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,-3.5,-1.4,-4.9,0.0,/players/b/burtode02.html
1993-94,25,MIA,NBA,SF,2,11.0,-11.2,0.25,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,20.2,-0.1,0.0,-0.1,-0.29,-15.4,-4.6,-20.0,-0.1,/players/b/burtowi01.html
1993-94,25,MIA,NBA,SF,2,11.0,-11.2,0.25,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,20.2,-0.1,0.0,-0.1,-0.29,-15.4,-4.6,-20.0,-0.1,/players/b/burtowi01.html
2003-04,23,MIA,NBA,SF,13,511.0,15.4,0.469,0.072,0.373,4.0,20.7,12.3,11.6,3.0,1.2,11.4,18.9,0.4,1.0,1.4,0.128,-0.9,3.3,2.4,0.6,/players/b/butleca01.html
2005-06,25,WAS,NBA,SF,6,262.0,15.6,0.488,0.139,0.287,7.1,22.0,14.3,11.1,2.4,1.1,11.0,22.8,0.1,0.4,0.5,0.088,-0.6,0.3,-0.3,0.1,/players/b/butleca01.html
2007-08,27,WAS,NBA,SF,6,246.0,17.7,0.556,0.241,0.356,4.7,11.5,8.1,18.5,2.4,0.4,13.7,22.7,0.3,0.2,0.6,0.109,2.4,0.4,2.9,0.3,/players/b/butleca01.html
2009-10,29,DAL,NBA,SG,6,202.0,17.8,0.532,0.232,0.273,1.7,17.7,9.7,8.0,2.4,1.8,11.9,29.2,0.1,0.3,0.4,0.096,0.4,1.9,2.2,0.2,/players/b/butleca01.html
2011-12,31,LAC,NBA,SF,10,268.0,6.2,0.434,0.337,0.174,1.8,11.9,6.9,6.3,1.2,0.6,13.9,20.7,-0.4,0.1,-0.4,-0.067,-3.6,-2.1,-5.7,-0.3,/players/b/butleca01.html
2012-13,32,LAC,NBA,SF,6,136.0,10.2,0.539,0.348,0.065,1.0,13.7,7.5,0.0,0.8,1.1,11.3,19.0,0.0,0.0,0.0,-0.011,-0.6,-2.1,-2.6,0.0,/players/b/butleca01.html
2013-14,33,OKC,NBA,SF,18,419.0,6.8,0.47,0.546,0.259,3.1,12.1,7.8,5.4,0.6,0.4,8.4,14.3,0.0,0.2,0.3,0.03,-1.7,-1.0,-2.7,-0.1,/players/b/butleca01.html
2021-22,21,UTA,NBA,SG,1,5.0,-15.1,0.0,0.0,0.0,0.0,23.1,11.6,0.0,0.0,0.0,0.0,18.7,0.0,0.0,0.0,-0.442,-13.3,-5.4,-18.6,0.0,/players/b/butleja02.html
2011-12,22,CHI,NBA,SG,3,4.0,-4.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.033,-10.9,0.1,-10.8,0.0,/players/b/butleji01.html
2012-13,23,CHI,NBA,SF,12,490.0,14.4,0.575,0.322,0.478,2.2,13.7,7.8,10.7,1.7,1.0,10.3,15.0,0.9,0.2,1.1,0.105,0.8,1.7,2.5,0.5,/players/b/butleji01.html
2013-14,24,CHI,NBA,SG,5,218.0,11.4,0.507,0.351,0.404,3.1,11.0,6.9,8.8,1.5,0.0,4.3,15.5,0.2,0.2,0.4,0.096,-0.9,1.2,0.3,0.1,/players/b/butleji01.html
2014-15,25,CHI,NBA,SG,12,506.0,20.8,0.562,0.338,0.338,4.0,10.4,7.3,14.1,3.0,1.4,7.9,23.9,1.3,0.8,2.1,0.203,4.0,1.9,5.8,1.0,/players/b/butleji01.html
2016-17,27,CHI,NBA,SF,6,239.0,19.4,0.528,0.213,0.435,4.3,16.2,10.3,19.3,2.2,2.2,10.4,27.1,0.3,0.3,0.6,0.116,2.7,0.6,3.3,0.3,/players/b/butleji01.html
2017-18,28,MIN,NBA,SG,5,170.0,16.9,0.557,0.27,0.286,2.0,16.7,9.6,18.8,1.2,0.6,6.6,20.4,0.3,0.0,0.3,0.098,2.3,0.3,2.6,0.2,/players/b/butleji01.html
2018-19,29,PHI,NBA,SF,12,421.0,21.1,0.564,0.257,0.411,6.0,12.5,9.4,23.2,2.0,1.5,9.6,22.9,1.2,0.6,1.7,0.195,4.4,1.8,6.2,0.9,/players/b/butleji01.html
2019-20,30,MIA,NBA,SF,21,806.0,23.8,0.616,0.146,0.647,6.8,12.5,9.7,26.3,2.5,1.7,13.5,24.7,2.5,1.0,3.5,0.209,4.4,1.5,5.9,1.6,/players/b/butleji01.html
2020-21,31,MIA,NBA,SF,4,154.0,9.7,0.394,0.234,0.344,3.6,15.8,9.5,30.7,1.6,0.6,10.9,23.6,-0.3,0.1,-0.2,-0.064,-0.9,-0.5,-1.4,0.0,/players/b/butleji01.html
2021-22,32,MIA,NBA,SF,13,468.0,32.3,0.63,0.202,0.436,8.0,16.4,12.2,25.2,3.0,2.1,7.1,29.7,2.3,0.9,3.2,0.328,9.1,3.8,12.9,1.8,/players/b/butleji01.html
1996-97,26,POR,NBA,SG,2,4.0,16.9,0.5,0.0,0.0,0.0,32.9,15.7,0.0,0.0,0.0,0.0,23.9,0.0,0.0,0.0,0.044,1.5,-2.0,-0.6,0.0,/players/b/butlemi02.html
2003-04,24,MIA,NBA,SF,10,58.0,10.0,0.477,0.409,0.0,0.0,21.8,10.9,7.2,1.0,0.0,4.3,19.0,0.0,0.1,0.1,0.1,-3.0,0.2,-2.8,0.0,/players/b/butlera01.html
2004-05,25,MIA,NBA,SF,12,182.0,6.9,0.464,0.508,0.051,0.7,10.0,5.9,6.2,0.3,0.4,3.2,16.4,0.0,0.2,0.2,0.048,-1.1,-0.9,-2.0,0.0,/players/b/butlera01.html
2008-09,29,NOH,NBA,SF,5,158.0,10.4,0.647,0.514,0.243,2.2,9.6,5.8,1.3,0.3,2.2,12.8,14.1,0.2,-0.1,0.0,0.014,1.1,-0.6,0.5,0.1,/players/b/butlera01.html
2010-11,31,CHI,NBA,SG,3,7.0,23.5,1.5,1.0,0.0,0.0,17.4,8.5,0.0,0.0,0.0,0.0,6.6,0.0,0.0,0.0,0.241,8.6,2.0,10.6,0.0,/players/b/butlera01.html
2013-14,34,IND,NBA,SG,11,70.0,9.1,0.598,0.8,0.133,0.0,10.1,5.2,2.3,0.8,1.3,5.9,11.8,0.1,0.1,0.1,0.093,0.6,0.1,0.7,0.0,/players/b/butlera01.html
2014-15,35,WAS,NBA,SF,2,7.0,-3.6,0.0,1.0,0.0,0.0,15.0,7.8,18.6,0.0,0.0,0.0,6.3,0.0,0.0,0.0,-0.039,-10.9,-0.3,-11.2,0.0,/players/b/butlera01.html
2005-06,18,LAL,NBA,C,1,2.0,-20.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.8,0.0,0.0,0.0,-0.55,-15.9,-10.3,-26.2,0.0,/players/b/bynuman01.html
2006-07,19,LAL,NBA,C,5,55.0,16.9,0.515,0.0,0.667,15.4,33.6,23.8,0.0,0.0,2.9,9.3,16.9,0.1,0.0,0.1,0.082,0.1,-2.0,-1.9,0.0,/players/b/bynuman01.html
2008-09,21,LAL,NBA,C,23,400.0,11.8,0.493,0.0,0.339,9.7,15.3,12.6,4.0,1.1,4.4,11.5,18.9,0.1,0.6,0.8,0.092,-3.6,-0.4,-4.1,-0.2,/players/b/bynuman01.html
2009-10,22,LAL,NBA,C,23,561.0,17.3,0.57,0.0,0.376,12.2,20.6,16.4,3.4,0.6,5.1,10.8,15.8,1.0,0.7,1.7,0.15,0.3,-0.2,0.1,0.3,/players/b/bynuman01.html
2010-11,23,LAL,NBA,C,10,320.0,20.6,0.596,0.0,0.343,13.2,25.1,18.8,4.6,0.9,3.9,14.2,20.9,0.7,0.3,1.0,0.154,1.4,-0.6,0.8,0.2,/players/b/bynuman01.html
2011-12,24,LAL,NBA,C,12,451.0,22.9,0.545,0.0,0.451,10.7,21.0,15.8,7.0,0.6,5.8,8.0,20.0,1.3,0.3,1.6,0.167,3.4,0.5,4.0,0.7,/players/b/bynuman01.html
2008-09,26,DET,NBA,PG,4,78.0,19.9,0.541,0.103,0.256,1.6,8.7,5.0,30.1,3.7,0.0,15.6,33.4,0.0,0.1,0.1,0.035,3.5,2.8,6.3,0.2,/players/b/bynumwi01.html
2014-15,32,WAS,NBA,SG,3,31.0,16.5,0.586,0.143,0.357,7.2,3.4,5.3,17.8,3.3,2.6,23.6,30.3,0.0,0.0,0.1,0.078,-2.8,1.1,-1.7,0.0,/players/b/bynumwi01.html
2019-20,24,HOU,NBA,C,2,7.0,13.4,0.5,0.5,0.0,0.0,50.3,23.9,0.0,7.0,0.0,0.0,12.8,0.0,0.0,0.0,0.157,-4.7,4.6,-0.1,0.0,/players/c/cabocbr01.html
1996-97,23,CHI,NBA,PF,17,167.0,12.5,0.523,0.0,0.424,16.8,12.4,14.7,14.2,1.0,1.6,23.5,14.3,0.2,0.2,0.4,0.117,-0.7,0.2,-0.5,0.1,/players/c/caffeja01.html
2000-01,27,MIL,NBA,PF,18,297.0,8.3,0.444,0.0,0.492,11.9,15.0,13.6,7.3,0.5,1.2,16.4,14.3,0.1,0.2,0.3,0.041,-3.2,-1.6,-4.8,-0.2,/players/c/caffeja01.html
2014-15,25,MEM,NBA,SG,9,126.0,7.8,0.418,0.361,0.222,0.9,13.4,7.0,19.6,3.7,0.7,20.2,18.0,-0.2,0.2,-0.1,-0.022,-5.0,1.8,-3.1,0.0,/players/c/calatni01.html
2006-07,25,TOR,NBA,PG,6,146.0,20.1,0.544,0.174,0.087,1.7,6.6,4.2,50.1,1.8,0.0,17.3,28.7,0.2,0.1,0.2,0.075,2.7,-1.7,1.0,0.1,/players/c/caldejo01.html
2007-08,26,TOR,NBA,PG,5,120.0,21.7,0.565,0.42,0.1,3.8,13.3,8.5,49.3,0.4,0.0,10.3,22.4,0.4,0.0,0.4,0.159,6.0,-1.0,5.0,0.2,/players/c/caldejo01.html
2013-14,32,DAL,NBA,PG,7,191.0,13.1,0.55,0.354,0.015,1.1,4.6,2.7,24.7,0.3,0.0,9.7,17.1,0.4,0.0,0.3,0.085,2.1,-1.3,0.7,0.1,/players/c/caldejo01.html
2016-17,35,ATL,NBA,PG,6,75.0,12.4,0.565,0.522,0.0,3.0,9.0,6.0,27.3,1.3,1.1,14.8,15.3,0.1,0.1,0.2,0.111,-0.5,2.3,1.7,0.1,/players/c/caldejo01.html
2017-18,36,CLE,NBA,PG,13,104.0,6.0,0.446,0.692,0.077,2.2,10.5,6.3,12.8,2.5,0.0,15.7,14.2,-0.1,0.1,0.0,0.005,-4.8,0.3,-4.4,-0.1,/players/c/caldejo01.html
2018-19,37,DET,NBA,PG,3,10.0,21.4,0.0,0.0,0.0,0.0,0.0,0.0,64.0,4.7,0.0,0.0,0.0,0.0,0.0,0.0,0.183,5.0,5.8,10.8,0.0,/players/c/caldejo01.html
1989-90,23,HOU,NBA,PF,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.025,-2.8,-0.5,-3.3,0.0,/players/c/caldwad01.html
1995-96,29,IND,NBA,PF,1,3.0,37.4,1.0,0.0,0.0,0.0,38.0,20.5,0.0,0.0,0.0,0.0,15.9,0.0,0.0,0.0,0.368,14.2,2.3,16.5,0.0,/players/c/caldwad01.html
2015-16,22,DET,NBA,SG,4,161.0,16.2,0.575,0.54,0.14,1.6,11.0,6.4,11.1,2.4,0.6,3.6,17.2,0.3,-0.1,0.2,0.072,2.2,1.3,3.5,0.2,/players/c/caldwke01.html
2019-20,26,LAL,NBA,SG,21,608.0,10.5,0.56,0.63,0.143,1.6,6.9,4.3,6.4,1.7,0.6,6.9,15.5,0.5,0.6,1.1,0.089,-0.9,0.1,-0.8,0.2,/players/c/caldwke01.html
2020-21,27,LAL,NBA,SG,5,146.0,5.9,0.497,0.655,0.172,1.5,9.7,5.4,5.4,1.8,0.0,6.0,10.1,0.0,0.2,0.2,0.057,-4.7,1.1,-3.6,-0.1,/players/c/caldwke01.html
1998-99,24,NYK,NBA,C,20,509.0,24.8,0.591,0.007,0.51,12.2,24.8,18.5,2.3,2.7,6.3,7.9,18.4,1.6,1.3,3.0,0.28,2.5,4.4,6.9,1.2,/players/c/cambyma01.html
1999-00,25,NYK,NBA,C,16,386.0,10.6,0.386,0.012,0.36,11.1,23.3,17.3,2.7,1.2,5.0,10.7,14.8,-0.3,0.8,0.5,0.064,-2.7,0.8,-2.0,0.0,/players/c/cambyma01.html
2000-01,26,NYK,NBA,C,4,141.0,9.1,0.394,0.0,0.5,3.9,23.4,14.4,7.9,0.8,4.5,5.9,11.9,0.0,0.2,0.2,0.058,-2.3,2.5,0.3,0.1,/players/c/cambyma01.html
2003-04,29,DEN,NBA,C,5,194.0,17.1,0.515,0.036,0.255,7.6,28.0,16.9,9.7,1.1,2.8,8.9,15.3,0.4,0.2,0.6,0.137,0.8,1.6,2.4,0.2,/players/c/cambyma01.html
2004-05,30,DEN,NBA,C,5,184.0,12.7,0.482,0.0,0.659,2.4,34.8,17.8,8.5,0.9,7.2,17.2,16.2,-0.2,0.4,0.2,0.045,-1.3,3.1,1.8,0.2,/players/c/cambyma01.html
2005-06,31,DEN,NBA,C,5,175.0,15.9,0.432,0.0,0.145,7.4,31.8,17.9,11.8,1.2,6.3,5.7,17.6,0.0,0.4,0.4,0.108,0.1,2.9,3.0,0.2,/players/c/cambyma01.html
2006-07,32,DEN,NBA,C,5,184.0,13.7,0.399,0.0,0.133,7.6,38.1,23.1,8.9,1.2,6.7,17.3,14.5,-0.2,0.4,0.2,0.056,-1.4,3.4,2.0,0.2,/players/c/cambyma01.html
2007-08,33,DEN,NBA,C,4,124.0,10.1,0.275,0.048,0.286,8.9,37.4,22.5,13.0,1.6,7.2,29.7,11.2,-0.3,0.1,-0.1,-0.052,-2.8,3.4,0.6,0.1,/players/c/cambyma01.html
2009-10,35,POR,NBA,C,6,178.0,13.8,0.431,0.026,0.158,10.6,31.8,20.7,13.2,1.2,3.6,6.9,11.8,0.1,0.1,0.2,0.064,-0.3,1.7,1.3,0.2,/players/c/cambyma01.html
2010-11,36,POR,NBA,C,6,167.0,13.1,0.459,0.045,0.091,13.8,28.9,21.6,7.6,1.4,4.8,17.9,8.5,0.1,0.2,0.3,0.089,-0.5,1.9,1.4,0.1,/players/c/cambyma01.html
2012-13,38,NYK,NBA,PF,3,3.0,27.2,1.0,0.0,0.0,36.7,42.8,39.5,0.0,0.0,0.0,50.0,32.1,0.0,0.0,0.0,0.055,-3.5,-0.1,-3.6,0.0,/players/c/cambyma01.html
2020-21,29,DEN,NBA,PG,10,270.0,12.4,0.565,0.649,0.257,2.7,10.4,6.3,20.2,2.6,1.4,15.4,15.7,0.3,0.1,0.4,0.064,-1.8,1.5,-0.3,0.1,/players/c/campafa01.html
2021-22,30,DEN,NBA,PG,4,13.0,-10.5,0.0,1.0,0.0,0.0,29.5,14.3,18.7,0.0,0.0,50.0,13.4,-0.1,0.0,-0.1,-0.321,-15.7,-3.6,-19.4,-0.1,/players/c/campafa01.html
1990-91,22,LAL,NBA,PF,14,138.0,16.6,0.639,0.0,0.395,7.2,18.3,12.8,3.6,2.3,3.7,11.9,16.6,0.2,0.2,0.4,0.143,-0.4,3.1,2.7,0.2,/players/c/campbel01.html
1991-92,23,LAL,NBA,C,4,117.0,11.9,0.445,0.0,0.486,8.9,17.4,13.0,9.1,1.3,3.5,8.2,19.1,0.0,0.1,0.0,0.012,-1.4,0.0,-1.4,0.0,/players/c/campbel01.html
1992-93,24,LAL,NBA,PF,5,178.0,13.0,0.44,0.0,0.348,9.6,16.5,12.8,6.2,1.8,4.5,13.1,22.3,-0.2,0.2,0.0,0.011,-2.3,0.6,-1.7,0.0,/players/c/campbel01.html
1994-95,26,LAL,NBA,PF,10,376.0,15.8,0.519,0.0,0.333,7.8,14.9,11.3,8.6,0.6,5.9,9.0,20.7,0.2,0.6,0.8,0.105,0.3,1.8,2.1,0.4,/players/c/campbel01.html
1995-96,27,LAL,NBA,PF,4,129.0,12.4,0.521,0.026,0.41,2.6,26.8,14.3,11.0,0.4,5.2,17.8,19.2,-0.1,0.2,0.2,0.061,-2.8,3.0,0.2,0.1,/players/c/campbel01.html
1996-97,28,LAL,NBA,PF,9,278.0,12.1,0.483,0.011,0.409,6.3,11.0,8.7,6.1,1.4,3.9,11.3,21.4,0.0,0.3,0.3,0.049,-1.7,0.2,-1.5,0.0,/players/c/campbel01.html
1997-98,29,LAL,NBA,PF,13,180.0,14.6,0.515,0.0,0.667,11.2,19.1,15.1,7.2,0.9,5.0,16.5,20.3,0.1,0.1,0.2,0.059,-2.6,-0.5,-3.1,0.0,/players/c/campbel01.html
1999-00,31,CHH,NBA,C,4,150.0,13.8,0.536,0.021,0.298,7.2,18.1,12.8,5.2,0.8,2.0,13.1,19.6,0.2,0.1,0.2,0.079,-1.6,-2.0,-3.6,-0.1,/players/c/campbel01.html
2000-01,32,CHH,NBA,PF,10,287.0,14.2,0.474,0.0,0.462,10.4,21.5,15.7,4.4,0.9,3.1,11.8,23.2,0.1,0.5,0.6,0.1,-2.5,-0.8,-3.3,-0.1,/players/c/campbel01.html
