,URL,NAME,ACTIVE_FROM,ACTIVE_TO,POSITION,COLLEGE,DRAFT_YEAR,DRAFT_PICK,DRAFT_TEAM,BIRTH_DATE(year),HEIGHT(cm),WEIGHT(kg)
1716,/players/g/greener01.html,Erick Green,2015,2016,G,Virginia Tech,2013.0,46.0,UTA,1991,193.04,83.91
1717,/players/g/greenge01.html,Gerald Green,2006,2019,G-F,No College,2005.0,18.0,BOS,1986,198.12,92.99
1718,/players/g/greenja05.html,Jalen Green,2022,2022,G,No College,2021.0,2.0,HOU,2002,193.04,80.74
1719,/players/g/greenja01.html,JaMychal Green,2015,2022,F,Alabama,Undrafted,Undrafted,Undrafted,1990,203.2,102.97
1720,/players/g/greenja02.html,Javonte Green,2020,2022,F,Radford,Undrafted,Undrafted,Undrafted,1993,193.04,92.99
1721,/players/g/greenje02.html,Jeff Green,2008,2022,F,Georgetown,2007.0,5.0,BOS,1986,203.2,106.59
1724,/players/g/greenjo02.html,Josh Green,2021,2022,G-F,Arizona,2020.0,18.0,DAL,2000,195.57999999999998,90.72
1725,/players/g/greenke01.html,Ken Green,1986,1986,F,University of Texas Rio Grande Valley,1981.0,34.0,DEN,1959,203.2,97.52
1726,/players/g/greenke02.html,Kenny Green,1986,1987,F,Wake Forest,1985.0,12.0,WSB,1964,198.12,95.25
1728,/players/g/greenli01.html,Litterial Green,1993,1999,G,Georgia,1992.0,39.0,CHI,1970,185.42,83.91
1732,/players/g/greense01.html,Sean Green,1992,1994,G-F,"NC State, Iona College",1991.0,41.0,IND,1970,195.57999999999998,95.25
1734,/players/g/greensi02.html,Sidney Green,1984,1993,F-C,UNLV,1983.0,5.0,CHI,1961,205.74,99.79
1736,/players/g/greenta01.html,Taurean Green,2008,2008,G,Florida,2007.0,52.0,POR,1986,182.88,80.29
1738,/players/g/greenwi01.html,Willie Green,2004,2015,G,Detroit Mercy,2003.0,41.0,SEA,1981,193.04,90.72
1739,/players/g/greendo01.html,Donté Greene,2009,2012,F,Syracuse,Undrafted,Undrafted,Undrafted,1988,210.82,102.51
1740,/players/g/greenor01.html,Orien Greene,2006,2011,G,"Florida, Louisiana",2005.0,53.0,BOS,1982,193.04,94.35
1742,/players/g/greenda01.html,Dave Greenwood,1980,1991,F-C,UCLA,1979.0,2.0,CHI,1957,205.74,100.7
1744,/players/g/greerly01.html,Lynn Greer,2007,2007,G,Temple,1973.0,170.0,PHO,1979,187.96,79.38
1747,/players/g/gregocl01.html,Claude Gregory,1986,1988,F,Wisconsin,1981.0,41.0,WSB,1958,203.2,92.99
1748,/players/g/greigjo01.html,John Greig,1983,1983,F,Oregon,1982.0,65.0,SEA,1961,200.66,97.52
1752,/players/g/griffad01.html,Adrian Griffin,2000,2008,G-F,Seton Hall,Undrafted,Undrafted,Undrafted,1974,195.57999999999998,98.43
1753,/players/g/griffbl01.html,Blake Griffin,2011,2022,F,Oklahoma,2009.0,1.0,LAC,1989,205.74,113.4
1754,/players/g/griffed01.html,Eddie Griffin,2002,2007,F-C,Seton Hall,2001.0,7.0,NJN,1982,208.28,99.79
1757,/players/g/griffta01.html,Taylor Griffin,2010,2010,F,Oklahoma,2009.0,48.0,PHO,1986,200.66,107.96
1758,/players/g/griffda01.html,Darrell Griffith,1981,1991,G,Louisville,1980.0,2.0,UTA,1958,193.04,86.18
1760,/players/g/grimequ01.html,Quentin Grimes,2022,2022,G,"Kansas, Houston",2021.0,25.0,LAC,2000,195.57999999999998,92.99
1761,/players/g/grimmde01.html,Derek Grimm,1998,1998,F,Missouri,Undrafted,Undrafted,Undrafted,1974,205.74,104.33
1770,/players/g/grundan01.html,Anthony Grundy,2006,2006,G,NC State,Undrafted,Undrafted,Undrafted,1979,190.5,81.65
1773,/players/g/gudmupe01.html,Pétur Guðmundsson,1982,1989,C,Washington,Undrafted,Undrafted,Undrafted,1958,218.44000000000003,117.93
1774,/players/g/gudurma01.html,Marko Guduric,2020,2020,G,No College,Undrafted,Undrafted,Undrafted,1995,198.12,91.17
1776,/players/g/guglito01.html,Tom Gugliotta,1993,2005,F,NC State,1992.0,6.0,WSB,1969,208.28,108.86
1777,/players/g/guibean01.html,Andrés Guibert,1994,1995,F-C,No College,Undrafted,Undrafted,Undrafted,1968,208.28,102.06
1778,/players/g/guidija01.html,Jay Guidinger,1993,1994,C,University of Minnesota Duluth,Undrafted,Undrafted,Undrafted,1969,208.28,115.67
1784,/players/g/gutiejo01.html,Jorge Gutiérrez,2014,2016,G,California,Undrafted,Undrafted,Undrafted,1988,190.5,86.64
1785,/players/g/guyky01.html,Kyle Guy,2020,2022,G,Virginia,2019.0,55.0,NYK,1997,185.42,75.75
1786,/players/g/guytoaj01.html,A.J. Guyton,2001,2003,G,Indiana,2000.0,32.0,CHI,1978,185.42,81.65
1787,/players/h/hachiru01.html,Rui Hachimura,2020,2022,F,Gonzaga,2019.0,9.0,WAS,1998,203.2,104.33
1789,/players/h/haddaha01.html,Hamed Haddadi,2009,2013,C,No College,Undrafted,Undrafted,Undrafted,1985,218.44000000000003,115.21
1791,/players/h/haffnsc01.html,Scott Haffner,1990,1991,G,"Illinois, University of Evansville",1989.0,45.0,MIA,1966,190.5,81.65
1793,/players/h/hagangl01.html,Glenn Hagan,1982,1982,G,St. Bonaventure,1978.0,43.0,PHI,1955,182.88,77.11
1795,/players/h/haganas01.html,Ashton Hagans,2021,2021,G,Kentucky,Undrafted,Undrafted,Undrafted,1999,190.5,86.18
1800,/players/h/hairsma01.html,Malik Hairston,2009,2010,G,Oregon,2008.0,48.0,PHO,1987,198.12,99.79
1801,/players/h/hairspj02.html,P.J. Hairston,2015,2016,G-F,UNC,2014.0,26.0,MIA,1992,198.12,104.33
1802,/players/h/haislma01.html,Marcus Haislip,2003,2010,F,Tennessee,2002.0,13.0,MIL,1980,208.28,104.33
1807,/players/h/haleyja01.html,Jack Haley,1989,1998,C-F,UCLA,1987.0,79.0,CHI,1964,208.28,108.86
1808,/players/h/halibty01.html,Tyrese Haliburton,2021,2022,G,Iowa State,2020.0,12.0,SAC,2000,195.57999999999998,83.91
1810,/players/h/hallde01.html,Devon Hall,2020,2020,G,Virginia,2018.0,53.0,OKC,1995,187.96,97.52
1811,/players/h/halldo01.html,Donta Hall,2020,2021,F,Alabama,Undrafted,Undrafted,Undrafted,1997,205.74,105.23
1812,/players/h/halljo01.html,Josh Hall,2021,2021,F,No College,Undrafted,Undrafted,Undrafted,2000,205.74,86.18
1813,/players/h/hallmi01.html,Mike Hall,2007,2007,F,George Washington,Undrafted,Undrafted,Undrafted,1984,203.2,104.33
1814,/players/h/hallty01.html,Tyler Hall,2022,2022,G,Montana State,Undrafted,Undrafted,Undrafted,1997,195.57999999999998,94.8
1816,/players/h/hamda01.html,Darvin Ham,1997,2005,F,Texas Tech,Undrafted,Undrafted,Undrafted,1973,200.66,99.79
1817,/players/h/hamerst01.html,Steve Hamer,1997,1997,C,Tennessee,1996.0,38.0,BOS,1973,213.36,111.13
1819,/players/h/hamilda02.html,Daniel Hamilton,2018,2019,G-F,UConn,2016.0,56.0,DEN,1995,200.66,88.45
1822,/players/h/hamiljo02.html,Jordan Hamilton,2012,2016,G-F,Texas,2011.0,26.0,DAL,1990,200.66,99.79
1823,/players/h/hamilju01.html,Justin Hamilton,2014,2017,C,"Iowa State, LSU",2012.0,45.0,PHI,1990,213.36,117.93
1825,/players/h/hamilri01.html,Richard Hamilton,2000,2013,G-F,UConn,1999.0,7.0,WAS,1978,198.12,83.91
1826,/players/h/hamilro01.html,Roy Hamilton,1980,1981,G,UCLA,1979.0,10.0,DET,1957,187.96,81.65
1829,/players/h/hamilta01.html,Tang Hamilton,2002,2002,F,Mississippi State,Undrafted,Undrafted,Undrafted,1978,203.2,99.79
1830,/players/h/hamilth01.html,Thomas Hamilton,1996,2000,C,Pitt,Undrafted,Undrafted,Undrafted,1975,218.44000000000003,149.69
1831,/players/h/hamilze01.html,Zendon Hamilton,2001,2006,C-F,St. John's,Undrafted,Undrafted,Undrafted,1975,210.82,113.4
1832,/players/h/hammige01.html,Geert Hammink,1994,1996,C,LSU,1993.0,26.0,ORL,1969,213.36,118.84
1834,/players/h/hammoto01.html,Tom Hammonds,1990,2001,F,Georgia Tech,1989.0,9.0,WSB,1967,205.74,97.52
1835,/players/h/hammoaj01.html,A.J. Hammons,2017,2017,C,Purdue,2016.0,46.0,DAL,1992,213.36,117.93
1837,/players/h/hamptrj01.html,R.J. Hampton,2021,2022,G,No College,2020.0,24.0,MIL,2001,193.04,79.38
1838,/players/h/hancoda01.html,Darrin Hancock,1995,1997,G-F,Kansas,1994.0,38.0,CHH,1971,200.66,92.99
1839,/players/h/handlbe01.html,Ben Handlogten,2004,2005,C,Western Michigan,Undrafted,Undrafted,Undrafted,1973,208.28,108.86
1842,/players/h/hannadu01.html,Dusty Hannahs,2019,2020,G,"Texas Tech, Arkansas",Undrafted,Undrafted,Undrafted,1993,190.5,95.25
1846,/players/h/hansbbe01.html,Ben Hansbrough,2013,2013,G,"Mississippi State, Notre Dame",Undrafted,Undrafted,Undrafted,1987,190.5,92.08
1847,/players/h/hansbty01.html,Tyler Hansbrough,2010,2016,F,UNC,2009.0,13.0,IND,1985,205.74,113.4
1848,/players/h/hansebo01.html,Bob Hansen,1984,1992,G,Iowa,1983.0,54.0,UTA,1961,198.12,86.18
1852,/players/h/hansetr01.html,Travis Hansen,2004,2004,G,"Utah Valley, BYU",2003.0,37.0,ATL,1978,198.12,92.99
1853,/players/h/hansore01.html,Reggie Hanson,1998,1998,F,Kentucky,Undrafted,Undrafted,Undrafted,1968,203.2,88.45
1854,/players/h/hanzlbi01.html,Bill Hanzlik,1981,1990,G-F,Notre Dame,1980.0,20.0,SEA,1957,200.66,83.91
1855,/players/h/haranlu01.html,Luke Harangody,2011,2012,F,Notre Dame,2010.0,52.0,BOS,1988,203.2,111.58
1856,/players/h/hardaan01.html,Anfernee Hardaway,1994,2008,G-F,Memphis,1993.0,3.0,GSW,1971,200.66,88.45
1857,/players/h/hardati01.html,Tim Hardaway,1990,2003,G,Texas-El Paso,1989.0,14.0,GSW,1966,182.88,79.38
1858,/players/h/hardati02.html,Tim Hardaway Jr.,2014,2022,G,Michigan,2013.0,24.0,NYK,1992,195.57999999999998,92.99
1859,/players/h/hardeja01.html,James Harden,2010,2022,G,Arizona State,2009.0,3.0,OKC,1989,195.57999999999998,99.79
1863,/players/h/hardyal01.html,Alan Hardy,1981,1982,F,Michigan,Undrafted,Undrafted,Undrafted,1957,200.66,88.45
1869,/players/h/harklma01.html,Maurice Harkless,2013,2022,F-G,St. John's,2012.0,15.0,PHI,1993,200.66,99.79
1873,/players/h/harmoje01.html,Jerome Harmon,1995,1995,G,Louisville,Undrafted,Undrafted,Undrafted,1969,193.04,86.18
1874,/players/h/harpede01.html,Derek Harper,1984,1999,G,Illinois,1983.0,11.0,DAL,1961,193.04,83.91
1875,/players/h/harpeja01.html,Jared Harper,2020,2022,G,Auburn,Undrafted,Undrafted,Undrafted,1997,177.8,79.38
1876,/players/h/harpeju01.html,Justin Harper,2012,2017,F,Richmond,2011.0,32.0,CLE,1989,208.28,102.06
1877,/players/h/harpemi01.html,Mike Harper,1981,1982,C-F,North Park University,1980.0,56.0,POR,1957,208.28,88.45
1878,/players/h/harpero01.html,Ron Harper,1987,2001,G-F,Miami University,1986.0,8.0,CLE,1964,198.12,83.91
1879,/players/h/harprma01.html,Matt Harpring,1999,2009,F,Georgia Tech,1998.0,15.0,ORL,1976,200.66,104.78
1880,/players/h/harremo01.html,Montrezl Harrell,2016,2022,F-C,Louisville,2015.0,32.0,HOU,1994,200.66,108.86
1881,/players/h/harrejo01.html,Josh Harrellson,2012,2014,C,Kentucky,2011.0,45.0,NOH,1989,208.28,124.74
1882,/players/h/harriad01.html,Adam Harrington,2003,2003,G,"NC State, Auburn",Undrafted,Undrafted,Undrafted,1980,195.57999999999998,90.72
1883,/players/h/harrial01.html,Al Harrington,1999,2014,F,No College,1998.0,25.0,IND,1980,205.74,104.33
1884,/players/h/harriju01.html,Junior Harrington,2003,2007,G,Wingate University,Undrafted,Undrafted,Undrafted,1980,193.04,81.65
1885,/players/h/harriot01.html,Othella Harrington,1997,2008,F-C,Georgetown,1996.0,30.0,HOU,1974,205.74,106.59
1891,/players/h/harride01.html,Devin Harris,2005,2019,G,Wisconsin,2004.0,5.0,WAS,1983,190.5,83.91
1892,/players/h/harriel01.html,Elias Harris,2014,2014,F,Gonzaga,Undrafted,Undrafted,Undrafted,1989,203.2,108.41
1893,/players/h/harriga01.html,Gary Harris,2015,2022,G,Michigan State,2014.0,19.0,CHI,1994,193.04,95.25
1894,/players/h/harrija01.html,Jalen Harris,2021,2021,G,"Nevada, Louisiana Tech",2020.0,59.0,TOR,1998,195.57999999999998,88.45
1895,/players/h/harrijo01.html,Joe Harris,2015,2022,G,Virginia,2014.0,33.0,CLE,1991,198.12,99.79
1896,/players/h/harrilu01.html,Lucious Harris,1994,2005,G,Cal State Long Beach,1993.0,28.0,DAL,1970,195.57999999999998,86.18
1897,/players/h/harrima01.html,Manny Harris,2011,2017,G,Michigan,Undrafted,Undrafted,Undrafted,1989,195.57999999999998,83.91
1898,/players/h/harrimi01.html,Mike Harris,2008,2014,F,Rice University,Undrafted,Undrafted,Undrafted,1983,198.12,108.86
1899,/players/h/harrist01.html,Steve Harris,1986,1990,G,Tulsa,1985.0,19.0,HOU,1963,195.57999999999998,88.45
1900,/players/h/harrite01.html,Terrel Harris,2012,2013,G,Oklahoma State,Undrafted,Undrafted,Undrafted,1987,195.57999999999998,86.18
1901,/players/h/harrito02.html,Tobias Harris,2012,2022,F,Tennessee,2011.0,19.0,CHA,1992,203.2,102.51
1902,/players/h/harrito01.html,Tony Harris,1991,1995,G,"Lamar, New Orleans",Undrafted,Undrafted,Undrafted,1967,190.5,86.18
1903,/players/h/harriaa01.html,Aaron Harrison,2016,2018,G,Kentucky,Undrafted,Undrafted,Undrafted,1994,198.12,95.25
1904,/players/h/harrian01.html,Andrew Harrison,2017,2019,G,Kentucky,2015.0,44.0,PHO,1994,198.12,96.62
1906,/players/h/harrida01.html,David Harrison,2005,2008,C,Colorado,2004.0,29.0,IND,1982,213.36,127.01
1907,/players/h/harrish01.html,Shaquille Harrison,2018,2022,G,Tulsa,Undrafted,Undrafted,Undrafted,1993,200.66,86.18
1908,/players/h/hartja01.html,Jason Hart,2001,2010,G,Syracuse,2000.0,49.0,MIL,1978,190.5,83.91
1909,/players/h/hartjo01.html,Josh Hart,2018,2022,G,Villanova,2017.0,30.0,UTA,1995,195.57999999999998,97.52
1910,/players/h/harteis01.html,Isaiah Hartenstein,2019,2022,F,No College,2017.0,43.0,HOU,1998,213.36,113.4
1911,/players/h/harvean01.html,Antonio Harvey,1994,2003,F-C,"Southern Illinois, Georgia, Pfeiffer University",Undrafted,Undrafted,Undrafted,1970,210.82,102.06
1912,/players/h/harvedo01.html,Donnell Harvey,2001,2005,F,Florida,2000.0,22.0,NYK,1980,203.2,99.79
1913,/players/h/haskisc01.html,Scott Haskin,1994,1994,C-F,Oregon State,1993.0,14.0,IND,1970,210.82,113.4
1915,/players/h/hasleud01.html,Udonis Haslem,2004,2022,F-C,Florida,Undrafted,Undrafted,Undrafted,1980,203.2,106.59
1916,/players/h/hassetr01.html,Trenton Hassell,2002,2010,G,Austin Peay State University,2001.0,30.0,CHI,1979,195.57999999999998,90.72
1919,/players/h/hastisc01.html,Scott Hastings,1983,1993,F-C,Arkansas,1982.0,29.0,NYK,1960,208.28,106.59
1920,/players/h/hastoki01.html,Kirk Haston,2002,2003,F,Indiana,2001.0,16.0,CHH,1979,205.74,109.77
1922,/players/h/hausesa01.html,Sam Hauser,2022,2022,F,"Marquette, Virginia",Undrafted,Undrafted,Undrafted,1997,203.2,97.52
1924,/players/h/hawessp01.html,Spencer Hawes,2008,2017,C-F,Washington,2007.0,10.0,SAC,1988,215.9,111.13
1928,/players/h/hawkihe01.html,Hersey Hawkins,1989,2001,G,Bradley,1988.0,6.0,LAC,1966,190.5,86.18
1929,/players/h/hawkiju01.html,Juaquin Hawkins,2003,2003,G-F,Cal State Long Beach,Undrafted,Undrafted,Undrafted,1973,200.66,99.79
1931,/players/h/hawkimi01.html,Michael Hawkins,1997,2001,G,Xavier,Undrafted,Undrafted,Undrafted,1972,182.88,80.74
1934,/players/h/hayesch01.html,Chuck Hayes,2006,2016,F-C,Kentucky,Undrafted,Undrafted,Undrafted,1983,198.12,108.86
1936,/players/h/hayesja01.html,Jarvis Hayes,2004,2010,F,"Western Carolina University, Georgia",2003.0,10.0,WAS,1981,200.66,99.79
1937,/players/h/hayesja02.html,Jaxson Hayes,2020,2022,F,Texas,2019.0,8.0,ATL,2000,210.82,99.79
1939,/players/h/hayeski01.html,Killian Hayes,2021,2022,G,No College,2020.0,7.0,DET,2001,195.57999999999998,88.45
1940,/players/h/hayesni01.html,Nigel Hayes,2018,2018,F,Wisconsin,Undrafted,Undrafted,Undrafted,1994,203.2,115.21
1941,/players/h/hayesst01.html,Steve Hayes,1982,1986,C,Idaho State University,1977.0,76.0,NYK,1955,213.36,92.99
1942,/players/h/haywago01.html,Gordon Hayward,2011,2022,F-G,Butler,2010.0,9.0,UTA,1990,200.66,102.06
1943,/players/h/haywala01.html,Lazar Hayward,2011,2013,F,Marquette,2010.0,30.0,WAS,1986,198.12,102.06
1944,/players/h/haywobr01.html,Brendan Haywood,2002,2015,C,UNC,2001.0,20.0,CLE,1979,213.36,121.56
1948,/players/h/headlu01.html,Luther Head,2006,2011,G,Illinois,2005.0,24.0,HOU,1982,190.5,83.91
1949,/players/h/healsh01.html,Shane Heal,1997,2004,G,No College,Undrafted,Undrafted,Undrafted,1970,182.88,81.65
1952,/players/h/hearnre01.html,Reggie Hearn,2018,2018,G,Northwestern,Undrafted,Undrafted,Undrafted,1991,195.57999999999998,95.25
1954,/players/h/heggsal01.html,Alvin Heggs,1996,1996,F,Texas,Undrafted,Undrafted,Undrafted,1967,203.2,102.06
1957,/players/h/hendeal01.html,Alan Henderson,1996,2007,F,Indiana,1995.0,16.0,ATL,1972,205.74,106.59
1958,/players/h/hendece01.html,Cedric Henderson,1987,1987,F,Georgia,1997.0,44.0,CLE,1965,203.2,95.25
1959,/players/h/hendece01.html,Cedric Henderson,1987,1987,F,Georgia,1986.0,32.0,ATL,1965,203.2,95.25
1960,/players/h/hendece02.html,Cedric Henderson,1998,2002,F,Memphis,1997.0,44.0,CLE,1975,200.66,97.52
1961,/players/h/hendece02.html,Cedric Henderson,1998,2002,F,Memphis,1986.0,32.0,ATL,1975,200.66,97.52
1962,/players/h/hendeda01.html,Dave Henderson,1988,1988,G,Duke,1986.0,58.0,WSB,1964,195.57999999999998,88.45
1963,/players/h/hendege01.html,Gerald Henderson,1980,1992,G,VCU,2009.0,12.0,CHA,1956,187.96,79.38
1964,/players/h/hendege01.html,Gerald Henderson,1980,1992,G,VCU,1978.0,64.0,SAS,1956,187.96,79.38
1965,/players/h/hendege02.html,Gerald Henderson,2010,2017,G,Duke,2009.0,12.0,CHA,1987,195.57999999999998,97.52
1966,/players/h/hendege02.html,Gerald Henderson,2010,2017,G,Duke,1978.0,64.0,SAS,1987,195.57999999999998,97.52
1967,/players/h/hendejr01.html,J.R. Henderson,1999,1999,F,UCLA,1998.0,56.0,VAN,1976,203.2,102.51
1968,/players/h/hendeje01.html,Jerome Henderson,1986,1987,C-F,New Mexico,Undrafted,Undrafted,Undrafted,1959,210.82,104.33
1969,/players/h/hendeke01.html,Kevin Henderson,1987,1988,G,Cal State Fullerton,1986.0,50.0,CLE,1964,193.04,88.45
1971,/players/h/hendrma01.html,Mark Hendrickson,1997,2000,F,Washington State,1996.0,31.0,PHI,1974,205.74,99.79
1974,/players/h/henryaa01.html,Aaron Henry,2022,2022,F,Michigan State,Undrafted,Undrafted,Undrafted,1999,198.12,95.25
1977,/players/h/henryca01.html,Carl Henry,1986,1986,G,"Oklahoma City University, Kansas",1984.0,80.0,KCK,1960,198.12,92.99
1978,/players/h/henryco01.html,Conner Henry,1987,1988,G,UC Santa Barbara,1986.0,89.0,HOU,1963,200.66,88.45
1979,/players/h/henrymy01.html,Myke Henry,2018,2018,F,DePaul,Undrafted,Undrafted,Undrafted,1992,198.12,95.25
1980,/players/h/henrysk01.html,Skeeter Henry,1994,1994,G,"Midland College, Oklahoma",Undrafted,Undrafted,Undrafted,1967,200.66,86.18
1981,/players/h/henryxa01.html,Xavier Henry,2011,2015,G,Kansas,2010.0,12.0,MEM,1991,198.12,99.79
1982,/players/h/hensojo01.html,John Henson,2013,2020,C-F,UNC,2012.0,14.0,MIL,1990,205.74,99.34
1983,/players/h/hensost01.html,Steve Henson,1991,1999,G,Kansas State,1990.0,44.0,MIL,1968,180.34,80.29
1987,/players/h/hernade01.html,Dewan Hernandez,2020,2020,F,Miami (FL),2019.0,59.0,TOR,1996,208.28,106.59
1988,/players/h/hernaju01.html,Juancho Hernangómez,2017,2022,F,No College,Undrafted,Undrafted,Undrafted,1995,205.74,97.07
1989,/players/h/hernawi01.html,Willy Hernangómez,2017,2022,C,No College,Undrafted,Undrafted,Undrafted,1994,210.82,113.4
1990,/players/h/herrech01.html,Chris Herren,2000,2001,G,"Boston College, Fresno State",1999.0,33.0,DEN,1975,187.96,89.36
1991,/players/h/herreca01.html,Carl Herrera,1992,1999,F,"Jacksonville University, Houston",1990.0,30.0,MIA,1966,205.74,97.52
1992,/players/h/herrmwa01.html,Walter Herrmann,2007,2009,F,No College,Undrafted,Undrafted,Undrafted,1979,205.74,102.06
1993,/players/h/herroty01.html,Tyler Herro,2020,2022,G,Kentucky,2019.0,13.0,MIA,2000,195.57999999999998,88.45
1996,/players/h/herveke01.html,Kevin Hervey,2020,2020,F,UT Arlington,2018.0,57.0,OKC,1996,205.74,104.33
2002,/players/h/hezonma01.html,Mario Hezonja,2016,2020,F-G,No College,2015.0,5.0,ORL,1995,203.2,99.79
2003,/players/h/hibbero01.html,Roy Hibbert,2009,2017,C,Georgetown,2008.0,17.0,TOR,1986,218.44000000000003,122.47
2005,/players/h/hicksis01.html,Isaiah Hicks,2018,2019,F,UNC,Undrafted,Undrafted,Undrafted,1994,205.74,104.33
2008,/players/h/hicksjj01.html,J.J. Hickson,2009,2016,F-C,NC State,2008.0,19.0,CLE,1988,205.74,109.77
2009,/players/h/hieldbu01.html,Buddy Hield,2017,2022,G,Oklahoma,2016.0,6.0,NOP,1992,193.04,99.79
2011,/players/h/higgico01.html,Cory Higgins,2012,2013,G,Colorado,Undrafted,Undrafted,Undrafted,1989,195.57999999999998,81.65
2013,/players/h/higgimi01.html,Mike Higgins,1990,1991,F,University of Northern Colorado,Undrafted,Undrafted,Undrafted,1967,205.74,99.79
2014,/players/h/higgiro01.html,Rod Higgins,1983,1995,F,Fresno State,1982.0,31.0,CHI,1960,200.66,90.72
2015,/players/h/higgise01.html,Sean Higgins,1991,1998,G-F,Michigan,1990.0,54.0,SAS,1968,205.74,92.99
2017,/players/h/highjo01.html,Johnny High,1980,1984,G,Nevada,1979.0,24.0,PHO,1957,190.5,83.91
2018,/players/h/highsha01.html,Haywood Highsmith,2019,2022,F,Wheeling University,Undrafted,Undrafted,Undrafted,1996,200.66,99.79
2020,/players/h/hilarne01.html,Nenê,2003,2019,F-C,No College,Undrafted,Undrafted,Undrafted,1982,210.82,113.4
2024,/players/h/hillge01.html,George Hill,2009,2022,G,IUPUI,2008.0,26.0,SAS,1986,193.04,85.28
2025,/players/h/hillgr01.html,Grant Hill,1995,2013,F-G,Duke,1994.0,3.0,DET,1972,203.2,102.06
2026,/players/h/hilljo01.html,Jordan Hill,2010,2017,C-F,Arizona,2009.0,8.0,NYK,1987,208.28,106.59
2027,/players/h/hillma01.html,Malcolm Hill,2022,2022,F,Illinois,Undrafted,Undrafted,Undrafted,1995,198.12,99.79
2029,/players/h/hillso01.html,Solomon Hill,2014,2022,F,Arizona,2013.0,23.0,IND,1991,198.12,102.51
2030,/players/h/hillst01.html,Steven Hill,2009,2009,C,Arkansas,Undrafted,Undrafted,Undrafted,1985,213.36,112.49
2031,/players/h/hillty01.html,Tyrone Hill,1991,2004,F,Xavier,1990.0,11.0,GSW,1968,205.74,108.86
2033,/players/h/hillida01.html,Darrun Hilliard,2016,2018,G,Villanova,2015.0,38.0,DET,1993,198.12,92.99
2036,/players/h/hinriki01.html,Kirk Hinrich,2004,2016,G,Kansas,2003.0,7.0,CHI,1981,193.04,86.18
2037,/players/h/hinsoro01.html,Roy Hinson,1984,1991,F-C,Rutgers University,1983.0,20.0,CLE,1961,205.74,95.25
2038,/players/h/hintona01.html,Nate Hinton,2021,2022,G,Houston,Undrafted,Undrafted,Undrafted,1999,195.57999999999998,95.25
2041,/players/h/hitero01.html,Robert Hite,2007,2007,G,Miami (FL),Undrafted,Undrafted,Undrafted,1984,187.96,83.46
