,SEASON,SCHOOL,CONF,G,MP,TS%,eFG%,3PAr,FTr,TOV%,COLLEGE_URL,GS
1155,2010-11,Duke,ACC,37.0,1286.0,0.536,0.491,0.379,0.305,10.7,/players/kyle-singler-1.html,37.0
1156,2012-13,Oklahoma State,Big 12,33.0,1106.0,0.532,0.455,0.35,0.575,18.9,/players/marcus-smart-1.html,32.0
1157,2013-14,Oklahoma State,Big 12,31.0,1014.0,0.552,0.486,0.425,0.648,14.0,/players/marcus-smart-1.html,31.0
1158,1987-88,Pitt,Big East,31.0,1020.0,0.613,0.562,0.029,0.561,12.3,/players/charles-smith-1.html,31.0
1159,2002-03,Boston College,Big East,31.0,989.0,0.627,0.606,0.038,0.485,13.1,/players/craig-smith-1.html,28.0
1160,2003-04,Boston College,Big East,34.0,1117.0,0.568,0.561,0.045,0.407,11.4,/players/craig-smith-1.html,34.0
1161,2004-05,Boston College,Big East,29.0,1004.0,0.543,0.51,0.052,0.424,11.9,/players/craig-smith-1.html,29.0
1162,2005-06,Boston College,ACC,36.0,1305.0,0.595,0.574,0.028,0.535,14.3,/players/craig-smith-1.html,36.0
1163,2016-17,NC State,ACC,32.0,1114.0,0.563,0.52,0.364,0.476,17.3,/players/dennis-smithjr-1.html,32.0
1164,1993-94,Maryland,ACC,30.0,988.0,0.578,0.524,0.013,0.58,10.5,/players/joe-smith-1.html,30.0
1165,1994-95,Maryland,ACC,34.0,1110.0,0.634,0.588,0.05,0.665,11.4,/players/joe-smith-1.html,34.0
1166,1987-88,Michigan State,Big Ten,28.0,812.0,0.543,0.496,0.129,0.392,21.2,/players/steve-smith-1.html,26.0
1167,1988-89,Michigan State,Big Ten,33.0,1168.0,0.547,0.502,0.139,0.372,15.5,/players/steve-smith-1.html,0.0
1168,1989-90,Michigan State,Big Ten,31.0,1081.0,0.6,0.577,0.221,0.377,17.7,/players/steve-smith-1.html,29.0
1169,1990-91,Michigan State,Big Ten,30.0,1134.0,0.574,0.532,0.286,0.33,13.2,/players/steve-smith-1.html,0.0
1170,1987-88,Marist,ECACM,27.0,861.0,0.654,0.623,0.005,0.561,13.6,/players/rik-smits-1.html,27.0
1171,1991-92,Michigan State,Big Ten,25.0,144.0,0.42,0.48,0.08,0.6,38.4,/players/eric-snow-1.html,1.0
1172,1992-93,Michigan State,Big Ten,28.0,798.0,0.489,0.546,0.052,0.577,35.8,/players/eric-snow-1.html,27.0
1173,1993-94,Michigan State,Big Ten,32.0,992.0,0.542,0.551,0.254,0.277,30.0,/players/eric-snow-1.html,31.0
1174,1994-95,Michigan State,Big Ten,28.0,916.0,0.554,0.536,0.107,0.453,23.9,/players/eric-snow-1.html,28.0
1175,2006-07,Florida,SEC,33.0,189.0,0.675,0.671,0.0,0.353,14.6,/players/marreese-speights-1.html,0.0
1176,2007-08,Florida,SEC,36.0,874.0,0.64,0.624,0.0,0.376,13.2,/players/marreese-speights-1.html,36.0
1177,1987-88,Louisville,Metro,35.0,532.0,0.613,0.592,0.0,0.726,15.3,/players/felton-spencer-1.html,0.0
1178,1988-89,Louisville,Metro,33.0,581.0,0.659,0.607,0.0,0.964,19.0,/players/felton-spencer-1.html,4.0
1179,1989-90,Louisville,Metro,35.0,995.0,0.7,0.681,0.0,0.739,17.8,/players/felton-spencer-1.html,35.0
1180,1990-91,Alabama,SEC,33.0,865.0,0.553,0.522,0.053,0.37,16.8,/players/latrell-sprewell-1.html,17.0
1181,1991-92,Alabama,SEC,35.0,1266.0,0.596,0.567,0.372,0.285,15.0,/players/latrell-sprewell-1.html,34.0
1182,1993-94,UNC,ACC,35.0,734.0,0.544,0.47,0.068,0.693,18.1,/players/jerry-stackhouse-1.html,1.0
1183,1994-95,UNC,ACC,34.0,1170.0,0.604,0.561,0.216,0.625,17.1,/players/jerry-stackhouse-1.html,33.0
1184,1987-88,Oklahoma State,Big 8,30.0,982.0,0.618,0.563,0.348,0.439,20.1,/players/john-starks-1.html,28.0
1185,1988-89,Michigan State,Big Ten,33.0,866.0,0.592,0.558,0.0,0.374,19.0,/players/matt-steigenga-1.html,0.0
1186,1989-90,Michigan State,Big Ten,34.0,879.0,0.634,0.598,0.038,0.404,17.2,/players/matt-steigenga-1.html,33.0
1187,1990-91,Michigan State,Big Ten,30.0,913.0,0.575,0.548,0.092,0.355,16.7,/players/matt-steigenga-1.html,0.0
1188,1991-92,Michigan State,Big Ten,27.0,674.0,0.551,0.521,0.204,0.384,18.1,/players/matt-steigenga-1.html,27.0
1189,2019-20,Washington,Pac-12,32.0,1031.0,0.629,0.577,0.059,0.591,14.1,/players/isaiah-stewart-2.html,32.0
1190,1988-89,Coppin State,MEAC,28.0,1221.0,0.671,0.659,0.003,0.45,14.7,/players/larry-stewart-1.html,0.0
1191,1989-90,Coppin State,MEAC,33.0,1098.0,0.666,0.645,0.003,0.593,15.7,/players/larry-stewart-1.html,33.0
1192,1990-91,Coppin State,MEAC,30.0,540.0,0.687,0.637,0.003,0.753,18.8,/players/larry-stewart-1.html,30.0
1193,1991-92,Arizona,Pac-10,30.0,870.0,0.572,0.539,0.413,0.287,23.3,/players/damon-stoudamire-1.html,0.0
1194,1992-93,Arizona,Pac-10,28.0,1164.0,0.574,0.524,0.451,0.403,17.0,/players/damon-stoudamire-1.html,27.0
1195,1993-94,Arizona,Pac-10,35.0,1092.0,0.58,0.544,0.548,0.289,20.5,/players/damon-stoudamire-1.html,35.0
1196,1994-95,Arizona,Pac-10,30.0,837.0,0.634,0.597,0.517,0.333,15.1,/players/damon-stoudamire-1.html,30.0
1197,1987-88,DePaul,Ind,26.0,990.0,0.57,0.559,0.138,0.349,14.8,/players/rod-strickland-1.html,0.0
1198,2005-06,Eastern Washington,Big Sky,30.0,965.0,0.588,0.544,0.29,0.441,13.6,/players/rodney-stuckey-1.html,30.0
1199,2006-07,Eastern Washington,Big Sky,29.0,382.0,0.573,0.496,0.321,0.507,16.1,/players/rodney-stuckey-1.html,29.0
1200,1995-96,Miami (OH),MAC,22.0,927.0,0.627,0.606,0.37,0.22,13.9,/players/wally-szczerbiak-1.html,4.0
1201,1996-97,Miami (OH),MAC,30.0,802.0,0.574,0.563,0.383,0.123,17.88,/players/wally-szczerbiak-1.html,23.0
1202,1997-98,Miami (OH),MAC,21.0,1081.0,0.646,0.619,0.366,0.28,14.1,/players/wally-szczerbiak-1.html,0.0
1203,1998-99,Miami (OH),MAC,32.0,771.0,0.63,0.583,0.342,0.4,13.8,/players/wally-szczerbiak-1.html,0.0
1204,2014-15,Ohio State,Big Ten,35.0,813.0,0.587,0.596,0.089,0.477,13.1,/players/jaesean-tate-1.html,16.0
1205,2015-16,Ohio State,Big Ten,28.0,1021.0,0.548,0.548,0.154,0.328,15.1,/players/jaesean-tate-1.html,28.0
1206,2016-17,Ohio State,Big Ten,32.0,1006.0,0.566,0.559,0.108,0.45,17.3,/players/jaesean-tate-1.html,32.0
1207,2017-18,Ohio State,Big Ten,34.0,966.0,0.582,0.575,0.114,0.358,15.0,/players/jaesean-tate-1.html,34.0
1208,2016-17,Duke,ACC,29.0,830.0,0.566,0.507,0.321,0.381,14.1,/players/jayson-tatum-1.html,27.0
1209,1994-95,Michigan,Big Ten,31.0,908.0,0.494,0.475,0.02,0.287,13.4,/players/maurice-taylor-1.html,29.0
1210,1995-96,Michigan,Big Ten,32.0,1055.0,0.524,0.512,0.011,0.258,15.0,/players/maurice-taylor-1.html,32.0
1211,1996-97,Michigan,Big Ten,35.0,892.0,0.543,0.509,0.015,0.343,16.7,/players/maurice-taylor-1.html,33.0
1212,2007-08,Wake Forest,ACC,30.0,991.0,0.55,0.486,0.26,0.457,18.0,/players/jeff-teague-1.html,21.0
1213,2008-09,Wake Forest,ACC,31.0,303.0,0.615,0.546,0.275,0.59,32.8,/players/jeff-teague-1.html,31.0
1214,1995-96,Arizona,Pac-10,31.0,1037.0,0.661,0.669,0.441,0.458,18.2,/players/jason-terry-1.html,0.0
1215,1996-97,Arizona,Pac-10,34.0,797.0,0.549,0.514,0.432,0.361,18.7,/players/jason-terry-1.html,18.0
1216,1997-98,Arizona,Pac-10,35.0,1107.0,0.563,0.526,0.599,0.255,17.9,/players/jason-terry-1.html,0.0
1217,1998-99,Arizona,Pac-10,29.0,993.0,0.575,0.523,0.405,0.356,14.8,/players/jason-terry-1.html,29.0
1218,2008-09,Washington,Pac-10,35.0,1089.0,0.511,0.463,0.311,0.48,13.1,/players/isaiah-thomas-1.html,34.0
1219,2009-10,Washington,Pac-10,35.0,1115.0,0.54,0.488,0.444,0.475,16.6,/players/isaiah-thomas-1.html,35.0
1220,2010-11,Washington,Pac-10,35.0,1005.0,0.563,0.517,0.408,0.498,15.7,/players/isaiah-thomas-1.html,35.0
1221,1996-97,Villanova,Big East,32.0,829.0,0.555,0.506,0.337,0.365,15.8,/players/tim-thomas-1.html,31.0
1222,2005-06,LSU,SEC,32.0,1092.0,0.627,0.61,0.004,0.548,15.1,/players/tyrus-thomas-1.html,21.0
1223,2008-09,Washington State,Pac-10,33.0,1096.0,0.527,0.511,0.437,0.082,15.6,/players/klay-thompson-1.html,33.0
1224,2009-10,Washington State,Pac-10,31.0,1179.0,0.54,0.491,0.431,0.342,15.3,/players/klay-thompson-1.html,30.0
1225,2010-11,Washington State,Pac-10,34.0,1104.0,0.574,0.525,0.446,0.336,12.7,/players/klay-thompson-1.html,33.0
1226,2010-11,Texas,Big 12,36.0,238.0,0.536,0.546,0.0,0.829,16.1,/players/tristan-thompson-2.html,34.0
1227,2003-04,Florida State,ACC,30.0,522.0,0.539,0.543,0.121,0.724,14.5,/players/al-thornton-1.html,0.0
1228,2004-05,Florida State,ACC,29.0,871.0,0.556,0.554,0.075,0.57,15.2,/players/al-thornton-1.html,4.0
1229,2005-06,Florida State,ACC,30.0,1092.0,0.593,0.548,0.127,0.497,13.5,/players/al-thornton-1.html,30.0
1230,2006-07,Florida State,ACC,35.0,1043.0,0.616,0.57,0.176,0.457,11.2,/players/al-thornton-1.html,35.0
1231,2007-08,LSU,SEC,31.0,1116.0,0.562,0.529,0.492,0.237,9.1,/players/marcus-thornton-1.html,30.0
1232,2008-09,LSU,SEC,35.0,819.0,0.58,0.544,0.371,0.369,18.9,/players/marcus-thornton-1.html,35.0
1233,2015-16,Washington,Pac-12,34.0,928.0,0.522,0.492,0.52,0.274,18.3,/players/matisse-thybulle-1.html,34.0
1234,2016-17,Washington,Pac-12,31.0,1098.0,0.575,0.55,0.502,0.169,18.1,/players/matisse-thybulle-1.html,31.0
1235,2017-18,Washington,Pac-12,34.0,1118.0,0.553,0.536,0.502,0.177,17.9,/players/matisse-thybulle-1.html,33.0
1236,2018-19,Washington,Pac-12,36.0,1212.0,0.542,0.5,0.559,0.248,25.5,/players/matisse-thybulle-1.html,36.0
1237,1999-00,Iowa State,Big 12,37.0,999.0,0.447,0.397,0.161,0.393,21.2,/players/jamaal-tinsley-1.html,37.0
1238,2000-01,Iowa State,Big 12,31.0,822.0,0.508,0.453,0.279,0.532,14.2,/players/jamaal-tinsley-1.html,31.0
1239,2014-15,Kentucky,SEC,39.0,742.0,0.627,0.57,0.031,0.523,11.6,/players/karl-anthony-towns-1.html,39.0
1240,2003-04,Texas,Big 12,33.0,500.0,0.573,0.547,0.0,0.481,15.6,/players/pj-tucker-1.html,16.0
1241,2004-05,Texas,Big 12,17.0,1276.0,0.581,0.526,0.007,0.671,17.9,/players/pj-tucker-1.html,16.0
1242,2005-06,Texas,Big 12,37.0,624.0,0.563,0.517,0.007,0.435,21.3,/players/pj-tucker-1.html,37.0
1243,2001-02,Gonzaga,WCC,32.0,814.0,0.588,0.525,0.014,0.921,13.1,/players/ronny-turiaf-1.html,1.0
1244,2002-03,Gonzaga,WCC,33.0,834.0,0.608,0.521,0.021,0.959,15.1,/players/ronny-turiaf-1.html,12.0
1245,2003-04,Gonzaga,WCC,31.0,967.0,0.586,0.527,0.01,0.779,13.9,/players/ronny-turiaf-1.html,29.0
1246,2004-05,Gonzaga,WCC,31.0,755.0,0.571,0.511,0.023,0.838,13.2,/players/ronny-turiaf-1.html,31.0
1247,2014-15,Texas,Big 12,34.0,834.0,0.556,0.488,0.241,0.436,12.1,/players/myles-turner-1.html,7.0
1248,1991-92,Cincinnati,GMWC,34.0,1049.0,0.563,0.542,0.505,0.313,12.6,/players/nick-van-exel-1.html,0.0
1249,1992-93,Cincinnati,GMWC,31.0,740.0,0.498,0.469,0.483,0.234,12.6,/players/nick-van-exel-1.html,29.0
1250,1993-94,Utah,WAC,25.0,994.0,0.612,0.572,0.253,0.413,12.7,/players/keith-van-horn-1.html,24.0
1251,1994-95,Utah,WAC,33.0,990.0,0.654,0.611,0.339,0.37,12.0,/players/keith-van-horn-1.html,33.0
1252,1995-96,Utah,WAC,32.0,1008.0,0.649,0.599,0.301,0.428,11.9,/players/keith-van-horn-1.html,0.0
1253,1996-97,Utah,WAC,32.0,630.0,0.604,0.55,0.298,0.331,21.1,/players/keith-van-horn-1.html,32.0
1254,2012-13,Wichita State,MVC,39.0,1141.0,0.485,0.451,0.32,0.261,12.3,/players/fred-van-vleet-1.html,0.0
1255,2013-14,Wichita State,MVC,36.0,1104.0,0.613,0.552,0.329,0.487,12.1,/players/fred-van-vleet-1.html,36.0
1256,2014-15,Wichita State,MVC,35.0,900.0,0.552,0.487,0.319,0.476,13.0,/players/fred-van-vleet-1.html,35.0
1257,2015-16,Wichita State,MVC,31.0,473.0,0.523,0.461,0.37,0.393,12.2,/players/fred-van-vleet-1.html,31.0
1258,2006-07,Mississippi State,SEC,35.0,968.0,0.633,0.647,0.009,0.388,15.9,/players/jarvis-varnado-1.html,13.0
1259,2007-08,Mississippi State,SEC,34.0,1012.0,0.618,0.644,0.012,0.588,12.9,/players/jarvis-varnado-1.html,34.0
1260,2008-09,Mississippi State,SEC,36.0,1141.0,0.575,0.549,0.003,0.485,14.6,/players/jarvis-varnado-1.html,36.0
1261,2009-10,Mississippi State,SEC,36.0,896.0,0.597,0.582,0.0,0.665,29.0,/players/jarvis-varnado-1.html,36.0
1262,1993-94,Kansas,Big 8,35.0,1046.0,0.57,0.538,0.359,0.482,25.7,/players/jacque-vaughn-1.html,35.0
1263,1994-95,Kansas,Big 8,31.0,1045.0,0.552,0.5,0.279,0.644,23.4,/players/jacque-vaughn-1.html,31.0
1264,1995-96,Kansas,Big 8,34.0,820.0,0.594,0.56,0.369,0.526,21.1,/players/jacque-vaughn-1.html,34.0
1265,1996-97,Kansas,Big 12,26.0,607.0,0.553,0.476,0.292,0.611,13.5,/players/jacque-vaughn-1.html,25.0
1266,2003-04,UConn,Big East,32.0,798.0,0.572,0.555,0.223,0.286,15.8,/players/charlie-villanueva-1.html,4.0
1267,2004-05,UConn,Big East,31.0,254.0,0.566,0.531,0.039,0.462,22.3,/players/charlie-villanueva-1.html,31.0
1268,2008-09,USC,Pac-10,23.0,968.0,0.605,0.578,0.067,0.178,16.4,/players/nikola-vucevic-1.html,3.0
1269,2009-10,USC,Pac-10,30.0,1187.0,0.553,0.52,0.144,0.34,10.3,/players/nikola-vucevic-1.html,30.0
1270,2010-11,USC,Pac-10,34.0,935.0,0.578,0.539,0.195,0.383,15.3,/players/nikola-vucevic-1.html,34.0
1271,2001-02,Marquette,CUSA,32.0,1058.0,0.537,0.507,0.114,0.338,14.7,/players/dwyane-wade-1.html,32.0
1272,2002-03,Marquette,CUSA,33.0,831.0,0.573,0.515,0.088,0.497,12.7,/players/dwyane-wade-1.html,33.0
1273,2019-20,Michigan,Big Ten,27.0,887.0,0.566,0.534,0.528,0.216,10.8,/players/franz-wagner-1.html,27.0
1274,2020-21,Michigan,Big Ten,28.0,554.0,0.587,0.544,0.392,0.304,12.4,/players/franz-wagner-1.html,28.0
1275,2010-11,Syracuse,Big East,34.0,891.0,0.524,0.484,0.447,0.253,10.4,/players/dion-waiters-1.html,0.0
1276,2011-12,Syracuse,Big East,37.0,479.0,0.565,0.534,0.317,0.331,18.4,/players/dion-waiters-1.html,0.0
1277,1994-95,Kentucky,SEC,33.0,971.0,0.495,0.456,0.242,0.322,13.8,/players/antoine-walker-1.html,2.0
1278,1995-96,Kentucky,SEC,36.0,907.0,0.494,0.473,0.098,0.264,18.4,/players/antoine-walker-1.html,35.0
1279,2008-09,UConn,Big East,36.0,1197.0,0.549,0.498,0.205,0.526,17.3,/players/kemba-walker-1.html,2.0
1280,2009-10,UConn,Big East,34.0,1543.0,0.525,0.454,0.297,0.536,9.5,/players/kemba-walker-1.html,34.0
1281,2010-11,UConn,Big East,41.0,841.0,0.543,0.478,0.307,0.426,11.2,/players/kemba-walker-1.html,41.0
1282,1994-95,Louisville,Metro,29.0,634.0,0.555,0.552,0.022,0.588,15.8,/players/samaki-walker-1.html,0.0
1283,1995-96,Louisville,CUSA,21.0,1288.0,0.609,0.599,0.005,0.551,21.4,/players/samaki-walker-1.html,0.0
1284,2009-10,Kentucky,SEC,37.0,824.0,0.562,0.503,0.26,0.53,19.2,/players/john-wall-1.html,37.0
1285,2000-01,Alabama,SEC,36.0,732.0,0.485,0.457,0.219,0.538,15.2,/players/gerald-wallace-1.html,2.0
1286,1993-94,UNC,ACC,35.0,1030.0,0.609,0.604,0.004,0.396,10.8,/players/rasheed-wallace-1.html,7.0
1287,1994-95,UNC,ACC,34.0,868.0,0.657,0.655,0.008,0.387,26.5,/players/rasheed-wallace-1.html,34.0
1288,1999-00,Arizona,Pac-10,34.0,736.0,0.441,0.383,0.299,0.397,22.9,/players/luke-walton-1.html,19.0
1289,2000-01,Arizona,Pac-10,36.0,1138.0,0.483,0.446,0.233,0.347,20.6,/players/luke-walton-1.html,6.0
1290,2001-02,Arizona,Pac-10,31.0,772.0,0.535,0.493,0.162,0.484,20.8,/players/luke-walton-1.html,31.0
1291,2002-03,Arizona,Pac-10,28.0,1012.0,0.508,0.475,0.286,0.341,16.5,/players/luke-walton-1.html,28.0
1292,2017-18,Kentucky,SEC,37.0,1024.0,0.559,0.529,0.081,0.8,13.3,/players/pj-washington-1.html,30.0
1293,2018-19,Kentucky,SEC,35.0,915.0,0.592,0.567,0.214,0.489,15.5,/players/pj-washington-1.html,33.0
1294,1988-89,Southern Miss,Metro,27.0,1166.0,0.562,0.547,0.011,0.559,14.0,/players/clarence-weatherspoon-1.html,0.0
1295,1989-90,Southern Miss,Metro,32.0,1019.0,0.635,0.605,0.006,0.678,15.4,/players/clarence-weatherspoon-1.html,0.0
1296,1990-91,Southern Miss,Metro,29.0,1057.0,0.634,0.6,0.042,0.486,12.6,/players/clarence-weatherspoon-1.html,29.0
1297,1991-92,Southern Miss,Metro,29.0,1088.0,0.611,0.59,0.121,0.444,16.9,/players/clarence-weatherspoon-1.html,29.0
1298,1991-92,Michigan,Big Ten,34.0,1143.0,0.567,0.573,0.131,0.274,16.3,/players/chris-webber-1.html,34.0
1299,1992-93,Michigan,Big Ten,36.0,970.0,0.638,0.649,0.176,0.403,14.3,/players/chris-webber-1.html,36.0
1300,1999-00,Xavier,A-10,33.0,978.0,0.567,0.532,0.0,0.558,15.7,/players/david-west-1.html,33.0
1301,2000-01,Xavier,A-10,29.0,1094.0,0.609,0.551,0.003,0.718,17.1,/players/david-west-1.html,29.0
1302,2001-02,Xavier,A-10,32.0,1168.0,0.61,0.548,0.077,0.658,13.7,/players/david-west-1.html,32.0
1303,2002-03,Xavier,A-10,32.0,325.0,0.6,0.524,0.063,0.617,17.3,/players/david-west-1.html,32.0
1304,2006-07,UCLA,Pac-10,36.0,1318.0,0.51,0.5,0.21,0.295,17.2,/players/russell-westbrook-1.html,1.0
1305,2007-08,UCLA,Pac-10,39.0,999.0,0.538,0.499,0.197,0.384,15.5,/players/russell-westbrook-1.html,34.0
1306,2018-19,UNC,ACC,35.0,615.0,0.556,0.516,0.523,0.293,20.3,/players/coby-white-1.html,35.0
1307,2001-02,Florida,SEC,30.0,677.0,0.484,0.479,0.408,0.237,20.7,/players/james-white-1.html,2.0
1308,2003-04,Cincinnati,CUSA,27.0,940.0,0.489,0.424,0.341,0.384,18.3,/players/james-white-1.html,22.0
1309,2004-05,Cincinnati,CUSA,33.0,1104.0,0.57,0.516,0.382,0.423,14.9,/players/james-white-1.html,30.0
1310,2005-06,Cincinnati,Big East,33.0,889.0,0.612,0.555,0.361,0.441,13.6,/players/james-white-1.html,33.0
1311,2009-10,Marshall,CUSA,34.0,1148.0,0.548,0.528,0.016,0.586,13.1,/players/hassan-whiteside-1.html,23.0
1312,2013-14,Kansas,Big 12,35.0,616.0,0.563,0.499,0.299,0.538,19.66,/players/andrew-wiggins-1.html,35.0
1313,1997-98,Rice,WAC,28.0,967.0,0.431,0.384,0.178,0.45,14.64,/players/mike-wilks-1.html,0.0
1314,1998-99,Rice,WAC,28.0,783.0,0.493,0.414,0.167,0.718,12.940000000000001,/players/mike-wilks-1.html,0.0
1315,1999-00,Rice,WAC,31.0,1114.0,0.506,0.463,0.399,0.345,12.4,/players/mike-wilks-1.html,31.0
1316,2000-01,Rice,WAC,30.0,772.6,0.563,0.502,0.334,0.495,18.22,/players/mike-wilks-1.html,29.0
1317,1992-93,Davidson,Southern,28.0,887.0,0.494,0.466,0.225,0.388,15.16,/players/brandon-williams-1.html,0.0
1318,1993-94,Davidson,Southern,30.0,764.0,0.549,0.501,0.287,0.373,14.0,/players/brandon-williams-1.html,0.0
1319,1994-95,Davidson,Southern,24.0,835.0,0.504,0.455,0.394,0.329,14.1,/players/brandon-williams-1.html,0.0
1320,1995-96,Davidson,Southern,30.0,951.0,0.597,0.56,0.315,0.353,18.8,/players/brandon-williams-1.html,0.0
1321,1988-89,Oklahoma State,Big 8,30.0,769.0,0.529,0.5,0.321,0.315,17.3,/players/corey-williams-1.html,29.0
1322,1989-90,Oklahoma State,Big 8,31.0,714.0,0.496,0.468,0.285,0.199,15.5,/players/corey-williams-1.html,30.0
1323,1990-91,Oklahoma State,Big 8,32.0,1059.0,0.598,0.572,0.214,0.406,18.6,/players/corey-williams-1.html,1.0
1324,1991-92,Oklahoma State,Big 8,35.0,868.0,0.546,0.493,0.425,0.421,23.0,/players/corey-williams-1.html,35.0
1325,2002-03,Illinois,Big Ten,32.0,1017.0,0.512,0.506,0.449,0.256,15.9,/players/deron-williams-1.html,30.0
1326,2003-04,Illinois,Big Ten,30.0,1315.0,0.531,0.501,0.472,0.208,19.3,/players/deron-williams-1.html,29.0
1327,2004-05,Illinois,Big Ten,39.0,875.0,0.535,0.516,0.455,0.234,13.3,/players/deron-williams-1.html,39.0
1328,2009-10,Arizona,Pac-10,31.0,1141.0,0.62,0.582,0.057,0.823,15.7,/players/derrick-williams-2.html,30.0
1329,2010-11,Arizona,Pac-10,38.0,816.0,0.69,0.65,0.195,0.871,19.5,/players/derrick-williams-2.html,38.0
1330,1995-96,Marshall,Southern,28.0,635.0,0.606,0.585,0.333,0.254,13.36,/players/jason-williams-1.html,28.0
1331,1997-98,Florida,SEC,20.0,1157.0,0.589,0.547,0.528,0.295,22.9,/players/jason-williams-1.html,17.0
1332,1999-00,Duke,ACC,34.0,1240.0,0.524,0.505,0.482,0.208,18.0,/players/jay-williams-1.html,34.0
1333,2000-01,Duke,ACC,39.0,1175.0,0.598,0.582,0.512,0.35,16.9,/players/jay-williams-1.html,39.0
1334,2001-02,Duke,ACC,35.0,662.0,0.58,0.556,0.517,0.38,15.0,/players/jay-williams-1.html,35.0
1335,1987-88,St. John's (NY),Big East,28.0,1036.0,0.539,0.513,0.0,0.603,14.5,/players/jayson-williams-1.html,0.0
1336,1988-89,St. John's (NY),Big East,31.0,377.0,0.603,0.573,0.005,0.464,15.5,/players/jayson-williams-1.html,0.0
1337,1989-90,St. John's (NY),Big East,13.0,226.0,0.562,0.538,0.015,0.611,42.1,/players/jayson-williams-1.html,13.0
1338,2003-04,UConn,Big East,16.0,961.0,0.441,0.402,0.37,0.283,25.4,/players/marcus-williams-1.html,0.0
1339,2004-05,UConn,Big East,31.0,767.0,0.5,0.457,0.263,0.349,24.9,/players/marcus-williams-1.html,31.0
1340,2005-06,UConn,Big East,23.0,800.0,0.555,0.466,0.294,0.534,14.7,/players/marcus-williams-1.html,20.0
1341,2004-05,UNC,ACC,36.0,1262.0,0.627,0.545,0.178,0.66,16.9,/players/marvin-williams-1.html,0.0
1342,1987-88,Baylor,SWC,34.0,1121.0,0.581,0.542,0.199,0.54,21.6,/players/micheal-williams-1.html,0.0
1343,2001-02,Alabama,SEC,35.0,1038.0,0.486,0.427,0.385,0.3,16.8,/players/mo-williams-1.html,35.0
1344,2002-03,Alabama,SEC,29.0,653.0,0.557,0.508,0.485,0.315,17.1,/players/mo-williams-1.html,29.0
1345,2019-20,Florida State,ACC,29.0,801.0,0.553,0.498,0.242,0.357,14.3,/players/patrick-williams-2.html,0.0
1346,2016-17,Texas A&M,SEC,31.0,769.0,0.57,0.562,0.065,0.362,17.0,/players/robert-williams-3.html,17.0
1347,2017-18,Texas A&M,SEC,30.0,900.0,0.614,0.632,0.055,0.318,18.2,/players/robert-williams-3.html,23.0
1348,1987-88,UNC,ACC,34.0,802.0,0.605,0.578,0.025,0.562,15.8,/players/scott-williams-1.html,33.0
1349,1988-89,UNC,ACC,35.0,813.0,0.574,0.556,0.007,0.35,14.7,/players/scott-williams-1.html,30.0
1350,1989-90,UNC,ACC,33.0,617.0,0.572,0.555,0.02,0.455,26.7,/players/scott-williams-1.html,30.0
1351,1988-89,Maryland,ACC,26.0,993.0,0.487,0.462,0.159,0.312,25.8,/players/walt-williams-1.html,12.0
1352,1989-90,Maryland,ACC,33.0,537.0,0.584,0.534,0.226,0.453,19.8,/players/walt-williams-1.html,31.0
1353,1990-91,Maryland,ACC,17.0,1042.0,0.56,0.506,0.391,0.354,14.6,/players/walt-williams-1.html,14.0
1354,1991-92,Maryland,ACC,29.0,454.0,0.595,0.554,0.443,0.426,15.2,/players/walt-williams-1.html,29.0
1355,1992-93,Arkansas,SEC,18.0,989.0,0.591,0.574,0.0,0.557,14.4,/players/corliss-williamson-1.html,7.0
1356,1993-94,Arkansas,SEC,34.0,1208.0,0.647,0.626,0.0,0.489,12.2,/players/corliss-williamson-1.html,34.0
1357,1994-95,Arkansas,SEC,39.0,990.0,0.584,0.55,0.012,0.59,12.8,/players/corliss-williamson-1.html,39.0
1358,2018-19,Duke,ACC,33.0,1135.0,0.702,0.708,0.163,0.467,14.2,/players/zion-williamson-1.html,33.0
1359,2014-15,Duke,ACC,39.0,870.0,0.572,0.551,0.309,0.438,19.660000000000004,/players/justise-winslow-1.html,39.0
1360,1997-98,St. John's (NY),Big East,32.0,1265.0,0.478,0.466,0.31,0.34,17.9,/players/ron-artest-1.html,12.0
1361,1998-99,St. John's (NY),Big East,37.0,747.0,0.556,0.538,0.371,0.316,13.2,/players/ron-artest-1.html,37.0
1362,1991-92,Clemson,ACC,28.0,913.0,0.513,0.498,0.007,0.407,16.7,/players/sharone-wright-1.html,22.0
1363,1992-93,Clemson,ACC,30.0,1027.0,0.591,0.567,0.006,0.443,18.3,/players/sharone-wright-1.html,29.0
1364,1993-94,Clemson,ACC,34.0,746.0,0.562,0.525,0.006,0.658,13.3,/players/sharone-wright-1.html,33.0
1365,2004-05,USC,Pac-10,29.0,1017.0,0.512,0.491,0.319,0.262,12.3,/players/nick-young-1.html,24.0
1366,2005-06,USC,Pac-10,30.0,1227.0,0.544,0.495,0.169,0.345,14.5,/players/nick-young-1.html,30.0
1367,2006-07,USC,Pac-10,37.0,917.0,0.61,0.574,0.22,0.349,14.2,/players/nick-young-1.html,36.0
1368,2006-07,Georgia Tech,ACC,31.0,1133.0,0.552,0.531,0.251,0.189,18.2,/players/thaddeus-young-1.html,31.0
1369,2017-18,Oklahoma,Big 12,32.0,1025.0,0.585,0.518,0.531,0.443,12.4,/players/trae-young-1.html,32.0
